u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,service,ref,bridge,access,width,tunnel,junction,area
566820254,566820255,0,202424892,2,,cycleway,10,False,13.95,"LINESTRING (12.4972045 41.9400996, 12.4971239 41.9399894)",,,,,,,,
566820254,566820253,0,202424892,2,,cycleway,10,False,21.613,"LINESTRING (12.4972045 41.9400996, 12.4974222 41.9402071)",,,,,,,,
566820255,1106951014,0,202424892,2,,cycleway,10,False,15.072,"LINESTRING (12.4971239 41.9399894, 12.4970531 41.9398645)",,,,,,,,
566820255,566820254,0,202424892,2,,cycleway,10,False,13.95,"LINESTRING (12.4971239 41.9399894, 12.4972045 41.9400996)",,,,,,,,
566820256,566820252,0,202424892,2,,cycleway,10,False,50.063,"LINESTRING (12.4969996 41.9397037, 12.4968916 41.9392607)",,,,,,,,
566820256,1106951014,0,202424892,2,,cycleway,10,False,18.42,"LINESTRING (12.4969996 41.9397037, 12.4970531 41.9398645)",,,,,,,,
566820259,566820267,0,44659481,2,,cycleway,10,False,27.977,"LINESTRING (12.5001182 41.940312, 12.4997884 41.9403679)",,,,,,,,
566820259,4736309002,0,44659481,2,,cycleway,10,False,31.923,"LINESTRING (12.5001182 41.940312, 12.5004922 41.9402411)",,,,,,,,
566820260,566820261,0,44659481,2,,cycleway,10,False,83.153,"LINESTRING (12.5023259 41.9395149, 12.5014668 41.9399033)",,,,,,,,
566820260,566820275,0,44659481,2,,cycleway,10,False,33.151,"LINESTRING (12.5023259 41.9395149, 12.5026621 41.9393526)",,,,,,,,
566820261,4736309000,0,44659481,2,,cycleway,10,False,42.232,"LINESTRING (12.5014668 41.9399033, 12.5010233 41.9400915)",,,,,,,,
566820261,566820260,0,44659481,2,,cycleway,10,False,83.153,"LINESTRING (12.5014668 41.9399033, 12.5023259 41.9395149)",,,,,,,,
566820262,566820263,0,202424892,2,,cycleway,10,False,25.316,"LINESTRING (12.4979597 41.9403872, 12.4976721 41.9403093)",,,,,,,,
566820262,2123928775,0,202424892,2,,cycleway,10,False,16.87,"LINESTRING (12.4979597 41.9403872, 12.4981626 41.9404027)",,,,,,,,
566820263,566820253,0,202424892,2,,cycleway,10,False,23.588,"LINESTRING (12.4976721 41.9403093, 12.4974222 41.9402071)",,,,,,,,
566820263,566820262,0,202424892,2,,cycleway,10,False,25.316,"LINESTRING (12.4976721 41.9403093, 12.4979597 41.9403872)",,,,,,,,
566820264,566820265,0,44659481,2,,cycleway,10,False,23.931,"LINESTRING (12.4994664 41.9404124, 12.4991774 41.9404227)",,,,,,,,
566820264,566820267,0,44659481,2,,cycleway,10,False,27.089,"LINESTRING (12.4994664 41.9404124, 12.4997884 41.9403679)",,,,,,,,
566820265,566820266,0,44659481,2,,cycleway,10,False,39.823,"LINESTRING (12.4991774 41.9404227, 12.4986963 41.9404368)",,,,,,,,
566820265,566820264,0,44659481,2,,cycleway,10,False,23.931,"LINESTRING (12.4991774 41.9404227, 12.4994664 41.9404124)",,,,,,,,
566820266,917713975,0,44659481,2,,cycleway,10,False,32.561,"LINESTRING (12.4986963 41.9404368, 12.4983037 41.9404152)",,,,,,,,
566820266,566820265,0,44659481,2,,cycleway,10,False,39.823,"LINESTRING (12.4986963 41.9404368, 12.4991774 41.9404227)",,,,,,,,
566820267,566820264,0,44659481,2,,cycleway,10,False,27.089,"LINESTRING (12.4997884 41.9403679, 12.4994664 41.9404124)",,,,,,,,
566820267,566820259,0,44659481,2,,cycleway,10,False,27.977,"LINESTRING (12.4997884 41.9403679, 12.5001182 41.940312)",,,,,,,,
566820268,4736308993,0,44659481,2,,cycleway,10,False,79.678,"LINESTRING (12.5078374 41.9367817, 12.50719 41.9373123)",,,,,,,,
566820268,566820280,0,44659481,2,,cycleway,10,False,30.777,"LINESTRING (12.5078374 41.9367817, 12.5080687 41.9365649)",,,,,,,,
566820269,566820270,0,44659481,2,,cycleway,10,False,34.671,"LINESTRING (12.5070033 41.937404, 12.5066225 41.9375343)",,,,,,,,
566820269,4736308994,0,44659481,2,,cycleway,10,False,9.542,"LINESTRING (12.5070033 41.937404, 12.5071036 41.9373616)",,,,,,,,
566820270,566820276,0,44659481,2,,cycleway,10,False,59.798,"LINESTRING (12.5066225 41.9375343, 12.5059644 41.9377569)",,,,,,,,
566820270,566820269,0,44659481,2,,cycleway,10,False,34.671,"LINESTRING (12.5066225 41.9375343, 12.5070033 41.937404)",,,,,,,,
566820271,566820272,0,44659481,2,,cycleway,10,False,41.313,"LINESTRING (12.5048429 41.9382756, 12.5044285 41.938483)",,,,,,,,
566820271,822446145,0,44659481,2,,cycleway,10,False,47.844,"LINESTRING (12.5048429 41.9382756, 12.5053269 41.93804)",,,,,,,,
566820272,566820273,0,44659481,2,,cycleway,10,False,72.937,"LINESTRING (12.5044285 41.938483, 12.5036952 41.9388473)",,,,,,,,
566820272,566820271,0,44659481,2,,cycleway,10,False,41.313,"LINESTRING (12.5044285 41.938483, 12.5048429 41.9382756)",,,,,,,,
566820273,566820274,0,44659481,2,,cycleway,10,False,68.078,"LINESTRING (12.5036952 41.9388473, 12.5030061 41.9391821)",,,,,,,,
566820273,566820272,0,44659481,2,,cycleway,10,False,72.937,"LINESTRING (12.5036952 41.9388473, 12.5044285 41.938483)",,,,,,,,
566820274,566820275,0,44659481,2,,cycleway,10,False,34.191,"LINESTRING (12.5030061 41.9391821, 12.5026621 41.9393526)",,,,,,,,
566820274,566820273,0,44659481,2,,cycleway,10,False,68.078,"LINESTRING (12.5030061 41.9391821, 12.5036952 41.9388473)",,,,,,,,
566820275,566820260,0,44659481,2,,cycleway,10,False,33.151,"LINESTRING (12.5026621 41.9393526, 12.5023259 41.9395149)",,,,,,,,
566820275,566820274,0,44659481,2,,cycleway,10,False,34.191,"LINESTRING (12.5026621 41.9393526, 12.5030061 41.9391821)",,,,,,,,
566820276,4736308995,0,44659481,2,,cycleway,10,False,27.427,"LINESTRING (12.5059644 41.9377569, 12.5056741 41.9378761)",,,,,,,,
566820276,566820270,0,44659481,2,,cycleway,10,False,59.798,"LINESTRING (12.5059644 41.9377569, 12.5066225 41.9375343)",,,,,,,,
566820278,566820279,0,44659481,2,,cycleway,10,False,27.864,"LINESTRING (12.5085281 41.936099, 12.5083443 41.936309)",,,,,,,,
566820278,1255226744,0,44659481,2,,cycleway,10,False,8.75,"LINESTRING (12.5085281 41.936099, 12.5085737 41.936028)",,,,,,,,
566820279,566820280,0,44659481,2,,cycleway,10,False,36.46,"LINESTRING (12.5083443 41.936309, 12.5080687 41.9365649)",,,,,,,,
566820279,566820278,0,44659481,2,,cycleway,10,False,27.864,"LINESTRING (12.5083443 41.936309, 12.5085281 41.936099)",,,,,,,,
566820280,566820268,0,44659481,2,,cycleway,10,False,30.777,"LINESTRING (12.5080687 41.9365649, 12.5078374 41.9367817)",,,,,,,,
566820280,566820279,0,44659481,2,,cycleway,10,False,36.46,"LINESTRING (12.5080687 41.9365649, 12.5083443 41.936309)",,,,,,,,
570809626,255333404,0,23578714,2,,cycleway,10,False,117.709,"LINESTRING (12.4938331 41.8573005, 12.494862 41.8580308)",,,,,,,,
570809626,3598190161,0,23578714,2,,cycleway,10,False,83.165,"LINESTRING (12.4938331 41.8573005, 12.4931154 41.8567774)",,,,,,,,
573414319,1697595936,0,157522303,,,path,20,False,7.397,"LINESTRING (12.4898605 41.843481, 12.4899338 41.843519)",,,,,,,,
573456776,1179066969,0,203040993,2,Via Cristoforo Colombo,secondary,30,True,79.685,"LINESTRING (12.4946716 41.8574985, 12.4939813 41.8569993)",,,,,,,,
573456780,573456776,0,123964310,4,Via Cristoforo Colombo,secondary,30,True,39.39,"LINESTRING (12.4949854 41.8577647, 12.4946716 41.8574985)",,,,,,,,
608527497,292461469,0,47989111,1,Via Bardineto,residential,30,True,75.568,"LINESTRING (12.4225835 41.9290499, 12.4225679 41.9297294)",,,,,,,,
608527497,2026403859,0,47989113,1,Via Stellanello,residential,30,True,40.322,"LINESTRING (12.4225835 41.9290499, 12.4230707 41.9290607)",,,,,,,,
610312332,5223199149,0,33608349,2,Via Trionfale,secondary,30,True,77.231,"LINESTRING (12.4442782 41.9306749, 12.4447396 41.9300711)",,,,,,,,
611905069,1185812752,0,95400767,2,Via Monte del Marmo,tertiary,30,False,11.114,"LINESTRING (12.3904297 41.9280405, 12.3904779 41.9279472)",,,,,,,,
611905069,5290989015,0,95400767,2,Via Monte del Marmo,tertiary,30,False,5.729,"LINESTRING (12.3904297 41.9280405, 12.3903985 41.9280865)",,,,,,,,
612525018,1185812754,0,232878726,2,Via Monte del Marmo,tertiary,30,False,17.603,"LINESTRING (12.3905456 41.9277908, 12.3905932 41.9276365)",,,,,,,,
612525018,303494728,0,232878726,2,Via Monte del Marmo,tertiary,30,False,7.405,"LINESTRING (12.3905456 41.9277908, 12.3905218 41.927855)",,,,,,,,
615207657,7591677659,0,33858082,2,Via di Acqua Rossa,tertiary,30,False,7.503,"LINESTRING (12.2780483 41.7427944, 12.2779588 41.7427847)",,,,,,,,
615207657,7591677660,0,33858082,2,Via di Acqua Rossa,tertiary,30,False,6.924,"LINESTRING (12.2780483 41.7427944, 12.2781311 41.7428022)",,,,,,,,
615221665,255019811,0,124449040,2,Lungomare Duca degli Abruzzi,tertiary,30,False,55.217,"LINESTRING (12.2532797 41.737204, 12.2526674 41.7373985)",,,,,,,,
615221665,370039932,0,124449040,2,Lungomare Duca degli Abruzzi,tertiary,30,False,102.839,"LINESTRING (12.2532797 41.737204, 12.254416 41.7368347)",,,,,,,,
616684911,5143723687,0,161859493,2,Via Achille Vertunni,tertiary,30,False,6.414,"LINESTRING (12.6139217 41.9057087, 12.6139344 41.9056518)",,,,,,,,
616684911,296246084,0,161859493,2,Via Achille Vertunni,tertiary,30,False,17.779,"LINESTRING (12.6139217 41.9057087, 12.6139417 41.9058679)",,,,,,,,
617242298,617242296,0,48598988,1,Via delle Fornaci,tertiary,30,True,50.109,"LINESTRING (12.4583578 41.8904479, 12.4584044 41.8908972)",,,,,,,,
617643288,246613587,0,48635366,3,Via Cristoforo Colombo,primary,30,True,31.872,"LINESTRING (12.4961614 41.8684235, 12.496187 41.8681375)",,,,,,,,
617643290,254304094,0,48635365,3,Via Cristoforo Colombo,primary,30,True,37.998,"LINESTRING (12.4963013 41.8684433, 12.4962962 41.868785)",,,,,,,,
617649322,464014729,0,23481486,2,Via Cristoforo Colombo,secondary,30,True,51.23,"LINESTRING (12.4960308 41.8690261, 12.4960076 41.8685657)",,,,,,,,
617651759,246613423,0,23481486,2,Via Cristoforo Colombo,secondary,30,True,6.841,"LINESTRING (12.496094 41.8698219, 12.496087 41.8697606)",,,,,,,,
617651760,261831265,0,48635365,3,Via Cristoforo Colombo,primary,30,True,85.257,"LINESTRING (12.496349 41.8695777, 12.4964162 41.8703428)",,,,,,,,
617651762,254327593,0,74242608,2,Via Cristoforo Colombo,secondary,30,True,57.377,"LINESTRING (12.4965144 41.8697692, 12.4965505 41.8702845)",,,,,,,,
618570120,2070819847,0,196782703,,Via Santi Mario e Marta,residential,30,False,17.437,"LINESTRING (12.3127507 41.9647792, 12.3128104 41.9646288)",,,,,,,,
618570120,2070819849,0,691183777,,Via Santi Mario e Marta,service,30,False,18.644,"LINESTRING (12.3127507 41.9647792, 12.3126868 41.96494)",driveway,,,,,,,
619396624,365467124,0,48821799,2,Via della Maglianella,secondary,30,False,8.057,"LINESTRING (12.381801 41.9034713, 12.3817546 41.9034076)",,,,,,,,
619396624,1688025606,0,48821799,2,Via della Maglianella,secondary,30,False,62.193,"LINESTRING (12.381801 41.9034713, 12.3821732 41.9039572)",,,,,,,,
619519772,745474242,0,128999850,,Viale Madama Letizia,service,30,True,18.548,"LINESTRING (12.4794636 41.9143725, 12.4794894 41.9142068)",,,,,,,,
620075333,2579961719,0,234891729,2,Viale Enrico Ortolani,tertiary,30,False,47.052,"LINESTRING (12.3397914 41.7740224, 12.3392849 41.7738317)",,,,,,,,
621937919,384842059,0,49002213,2,Via Anguillarese,secondary,30,False,14.356,"LINESTRING (12.3098938 42.038373, 12.3097735 42.0384662)",,SP5a,,,,,,
621937919,2066491605,0,49002213,2,Via Anguillarese,secondary,30,False,52.272,"LINESTRING (12.3098938 42.038373, 12.3103484 42.0380459)",,SP5a,,,,,,
621937944,2117989883,0,49002213,2,Via Anguillarese,secondary,30,False,5.631,"LINESTRING (12.3090029 42.0390413, 12.3089535 42.0390762)",,SP5a,,,,,,
621937944,2133571414,0,49002213,2,Via Anguillarese,secondary,30,False,66.106,"LINESTRING (12.3090029 42.0390413, 12.3095674 42.0386198)",,SP5a,,,,,,
621937957,621938013,0,49002213,2,Via Anguillarese,secondary,30,False,103.502,"LINESTRING (12.3078145 42.0399629, 12.3069256 42.0406191)",,SP5a,,,,,,
621937957,7537442014,0,49002213,2,Via Anguillarese,secondary,30,False,47.525,"LINESTRING (12.3078145 42.0399629, 12.3082101 42.0396525)",,SP5a,,,,,,
621938013,621937957,0,49002213,2,Via Anguillarese,secondary,30,False,103.502,"LINESTRING (12.3069256 42.0406191, 12.3078145 42.0399629)",,SP5a,,,,,,
626942024,626942277,0,143964684,2,Via di Tragliatella,tertiary,30,False,78.588,"LINESTRING (12.2563242 42.018158, 12.2572754 42.0181474)",,,,,,,,
626942024,626942195,0,143964684,2,Via di Tragliatella,tertiary,30,False,74.367,"LINESTRING (12.2563242 42.018158, 12.255424 42.0181606)",,,,,,,,
626942153,2068205109,0,143964684,2,Via di Tragliatella,tertiary,30,False,78.629,"LINESTRING (12.253529 42.0181511, 12.2544808 42.0181499)",,,,,,,,
626942153,6026919181,0,143964684,2,Via di Tragliatella,tertiary,30,False,14.011,"LINESTRING (12.253529 42.0181511, 12.2533594 42.0181515)",,,,,,,,
626942195,626942024,0,143964684,2,Via di Tragliatella,tertiary,30,False,74.367,"LINESTRING (12.255424 42.0181606, 12.2563242 42.018158)",,,,,,,,
626942195,2068205109,0,143964684,2,Via di Tragliatella,tertiary,30,False,77.927,"LINESTRING (12.255424 42.0181606, 12.2544808 42.0181499)",,,,,,,,
626942275,6007487790,0,143964684,2,Via di Tragliatella,tertiary,30,False,12.062,"LINESTRING (12.2607133 42.0182061, 12.2608586 42.0182168)",,,,,,,,
626942275,308582320,0,143964684,2,Via di Tragliatella,tertiary,30,False,48.148,"LINESTRING (12.2607133 42.0182061, 12.2601337 42.0181606)",,,,,,,,
626942277,1718006375,0,143964684,2,Via di Tragliatella,tertiary,30,False,118.417,"LINESTRING (12.2572754 42.0181474, 12.2587088 42.0181402)",,,,,,,,
626942277,626942024,0,143964684,2,Via di Tragliatella,tertiary,30,False,78.588,"LINESTRING (12.2572754 42.0181474, 12.2563242 42.018158)",,,,,,,,
629067997,1179272353,0,202423281,2,Via Flaminia,primary,30,True,21.299,"LINESTRING (12.4847482 41.9531429, 12.4847255 41.9533337)",,,,,,,,
630875529,1270451199,0,102564537,,Via dell'Isola Farnese,residential,30,False,6.377,"LINESTRING (12.3925794 42.0191036, 12.392652 42.0190841)",,,,,,,,
630875529,1184439352,0,102564537,,Via dell'Isola Farnese,residential,30,False,12.238,"LINESTRING (12.3925794 42.0191036, 12.392434 42.0191247)",,,,,,,,
630875531,1270451138,0,130541711,,Via dell'Isola Farnese,residential,30,False,11.579,"LINESTRING (12.3939544 42.0186145, 12.3940891 42.0185857)",,,,,,,,
630875531,1270451263,0,130541711,,Via dell'Isola Farnese,residential,30,False,17.835,"LINESTRING (12.3939544 42.0186145, 12.3937498 42.0186657)",,,,,,,,
633522939,294025181,0,26803035,1,Via Simone Simoni,unclassified,30,True,8.222,"LINESTRING (12.4444555 41.9094587, 12.4444871 41.9093886)",,,,,,,,
633522947,633522948,0,26803035,1,Via Simone Simoni,unclassified,30,True,21.359,"LINESTRING (12.4446433 41.9098492, 12.4445015 41.9096887)",,,,,,,,
633522948,294025140,0,26803035,1,Via Simone Simoni,unclassified,30,True,10.735,"LINESTRING (12.4445015 41.9096887, 12.4444567 41.9095981)",,,,,,,,
633522951,633522947,0,26803035,1,Via Simone Simoni,unclassified,30,True,18.34,"LINESTRING (12.4447685 41.9099853, 12.4446433 41.9098492)",,,,,,,,
642476174,277687971,0,25484132,1,,unclassified,30,True,7.043,"LINESTRING (12.3334197 41.7745063, 12.3333835 41.774449)",,,,,,,roundabout,
642476184,277687973,0,25484132,1,,unclassified,30,True,6.414,"LINESTRING (12.3333904 41.774335, 12.3334285 41.7742848)",,,,,,,roundabout,
642476189,6250990038,0,25484132,1,,unclassified,30,True,6.419,"LINESTRING (12.3334856 41.7742458, 12.333556 41.7742218)",,,,,,,roundabout,
642476193,642476195,0,25484132,1,,unclassified,30,True,5.993,"LINESTRING (12.3337039 41.7742251, 12.333768 41.77425)",,,,,,,roundabout,
642476195,277687976,0,25484132,1,,unclassified,30,True,5.994,"LINESTRING (12.333768 41.77425, 12.3338198 41.7742876)",,,,,,,roundabout,
642476204,6250990039,0,25484132,1,,unclassified,30,True,4.851,"LINESTRING (12.3338496 41.7743251, 12.3338668 41.7743668)",,,,,,,roundabout,
642476210,6250990040,0,25484132,1,,unclassified,30,True,5.79,"LINESTRING (12.3338567 41.7744614, 12.3338245 41.7745076)",,,,,,,roundabout,
642476216,277687979,0,25484132,1,,unclassified,30,True,6.08,"LINESTRING (12.3337126 41.7745724, 12.3336411 41.7745845)",,,,,,,roundabout,
642476223,277687970,0,25484132,1,,unclassified,30,True,7.046,"LINESTRING (12.3335565 41.7745783, 12.3334797 41.7745512)",,,,,,,roundabout,
642639981,2311362506,0,50513879,,Via Umberto Partini,service,20,False,15.355,"LINESTRING (12.5360386 41.9044082, 12.5358656 41.9043583)",,,,,,,,
644696769,1103229265,0,50639380,1,Via Ildebrando Della Giovanna,residential,30,True,55.912,"LINESTRING (12.3466685 41.8806998, 12.346107 41.8804204)",,,,,,,,
644696776,1103229270,0,50639380,1,Via Ildebrando Della Giovanna,residential,30,True,16.061,"LINESTRING (12.3470045 41.8809191, 12.3468736 41.8808125)",,,,,,,,
644696786,1103229248,0,50639380,1,Via Ildebrando Della Giovanna,residential,30,True,17.318,"LINESTRING (12.3474764 41.8816668, 12.3473582 41.8815383)",,,,,,,,
660462392,5664733917,0,34362842,,,service,10,False,22.927,"LINESTRING (12.5257766 41.9075961, 12.5258491 41.9073971)",alley,,,,,,,
660462392,394259861,0,593915462,,,service,10,False,4.316,"LINESTRING (12.5257766 41.9075961, 12.5258243 41.9076118)",alley,,,,,,,
660597228,2763866094,0,51763587,1,Via Enrico Pestalozzi,residential,30,False,4.912,"LINESTRING (12.4260123 41.9356464, 12.4260407 41.9356076)",,,,,,,,
660597232,660597228,0,51763575,1,Via Enrico Pestalozzi,residential,30,True,33.04,"LINESTRING (12.4258479 41.9359172, 12.4260123 41.9356464)",,,,,,,,
660597236,728906992,0,51763611,1,Via Enrico Pestalozzi,residential,30,True,41.62,"LINESTRING (12.4262956 41.9351128, 12.4262844 41.9347386)",,,,,,,,
660598765,2763866094,0,51763587,1,Via Enrico Pestalozzi,residential,30,False,35.161,"LINESTRING (12.4262435 41.9353297, 12.4260407 41.9356076)",,,,,,,,
660598765,750663893,0,51763611,1,Via Enrico Pestalozzi,residential,30,True,10.964,"LINESTRING (12.4262435 41.9353297, 12.4262883 41.9352369)",,,,,,,,
662253071,262498456,0,24614914,,,motorway_link,30,True,8.346,"LINESTRING (12.6407519 41.9242875, 12.6408046 41.9243515)",,,,,,,,
662298876,6440523047,0,51909429,1,Via Luigi Gastinelli,tertiary,30,True,9.241,"LINESTRING (12.6566481 41.9047872, 12.6567138 41.90472)",,,,,,,,
662298877,2975337400,0,51909430,1,Via Luigi Gastinelli,tertiary,30,True,9.767,"LINESTRING (12.6568207 41.9046782, 12.6567269 41.9047315)",,,,,,,,
662298879,2975337398,0,51909430,1,Via Luigi Gastinelli,tertiary,30,True,5.978,"LINESTRING (12.6570783 41.9047275, 12.6570118 41.9047065)",,,,,,,,
662298880,7235181653,0,775557728,,,residential,10,False,11.885,"LINESTRING (12.6576272 41.9047123, 12.6577526 41.9047644)",,,,permissive,,,,
666941121,666941123,0,108565606,2,Via del Corso,unclassified,30,False,31.921,"LINESTRING (12.4814433 41.8984775, 12.4813313 41.8987522)",,,,,,,,
666941121,309306622,0,108565606,2,Via del Corso,unclassified,30,False,29.708,"LINESTRING (12.4814433 41.8984775, 12.481546 41.8982215)",,,,,,,,
666941123,1257320703,0,108565606,2,Via del Corso,unclassified,30,False,20.429,"LINESTRING (12.4813313 41.8987522, 12.4812642 41.898929)",,,,,,,,
666941123,666941121,0,108565606,2,Via del Corso,unclassified,30,False,31.921,"LINESTRING (12.4813313 41.8987522, 12.4814433 41.8984775)",,,,,,,,
667984645,251885768,0,52582205,,,footway,10,True,26.542,"LINESTRING (12.4802275 41.8877682, 12.4802634 41.8880054)",,,,,,,,
667984655,1355621654,0,27806618,,Via dei Vascellari,residential,30,True,11.214,"LINESTRING (12.4784791 41.8888036, 12.4783652 41.888749)",,,,,,,,
669160652,2126941291,0,52722357,1,Via Urbana,residential,30,True,7.299,"LINESTRING (12.4962399 41.8987028, 12.4961677 41.8986651)",,,,,,,,
670992075,249331404,0,23097096,,Via di San Francesco di Sales,residential,30,False,22.928,"LINESTRING (12.4625321 41.8943801, 12.4624311 41.8945721)",,,,,,,,
670992075,249331405,0,52957425,1,Via di San Francesco di Sales,residential,30,True,56.514,"LINESTRING (12.4625321 41.8943801, 12.4628012 41.893913)",,,,,,,,
670992078,305285476,0,27804933,,Via delle Mantellate,residential,30,False,35.48,"LINESTRING (12.4627498 41.895445, 12.463172 41.8955002)",,,,,,,,
670992081,670992075,0,52957424,1,Vicolo di San Francesco di Sales,residential,30,True,158.498,"LINESTRING (12.4644094 41.8946612, 12.4625321 41.8943801)",,,,,,,,
674885180,298566714,0,27208651,1,Via Ettore Giovenale,residential,30,True,89.557,"LINESTRING (12.5316027 41.8901827, 12.5317346 41.8893833)",,,,,,,,
674885208,4644258911,0,22820816,1,Via Giovanni Brancaleone,residential,30,True,79.007,"LINESTRING (12.5307659 41.8909355, 12.5306419 41.89164)",,,,,,,,
