u,v,key,osmid,bridge,oneway,name,highway,length,geometry,lanes,maxspeed,access,width,junction,tunnel,ref
141061460,6071948631,0,646137970,,True,Avenida Libertador Bernardo O'Higgins,primary,63.745,"LINESTRING (-70.66594790000001 -33.4476416, -70.6652773 -33.4475169)",4,,,,,,
141061476,141061491,0,14421613,,True,Abdón Cifuentes,residential,51.694,"LINESTRING (-70.66557 -33.450542, -70.6655135 -33.4510045)",2,,,,,,
141061476,141061531,0,331303475,,True,Sazié,secondary,80.989,"LINESTRING (-70.66557 -33.450542, -70.6663916 -33.4507881)",2,60,,,,,
141061491,264248448,0,24358550,,True,Plaza Manuel Rodríguez,residential,7.453,"LINESTRING (-70.6655135 -33.4510045, -70.66552679999999 -33.4510706)",,60,,,,,
141061506,4401442555,0,646137970,,True,Avenida Libertador Bernardo O'Higgins,primary,29.015,"LINESTRING (-70.66654509999999 -33.4477507, -70.6662396 -33.4476949)",4,,,,,,
141061531,5726852019,0,41106831,,True,Echaurren,residential,102.212,"LINESTRING (-70.6663916 -33.4507881, -70.6664203 -33.4498692)",2,60,,,,,
141061531,609286525,0,331303475,,True,Sazié,secondary,63.05,"LINESTRING (-70.6663916 -33.4507881, -70.6670384 -33.4509621)",2,60,,,,,
141061557,141061549,0,41106831,,True,Echaurren,residential,131.35,"LINESTRING (-70.666186 -33.4543443, -70.6662587 -33.4531646)",2,60,,,,,
141061557,13885196,0,331303477,,True,Toesca,secondary,111.866,"LINESTRING (-70.666186 -33.4543443, -70.6650133 -33.4541102)",3,60,,,,,
141061587,3304790253,0,8000957,,True,Toesca,secondary,63.693,"LINESTRING (-70.6689954 -33.4548997, -70.66832770000001 -33.4547664)",2,,,,,,
141061587,141061302,0,447744766,,True,Avenida España,residential,127.452,"LINESTRING (-70.6689954 -33.4548997, -70.668733 -33.4560248)",3,,,,,,
141061596,13877045,0,445511087,,True,Ejército Libertador,residential,139.077,"LINESTRING (-70.6607882 -33.4506952, -70.6605459 -33.4519295)",2,,,,,,
141061596,15542079,0,448576395,,True,Grajales,residential,109.008,"LINESTRING (-70.6607882 -33.4506952, -70.65964940000001 -33.4504539)",2,,,,,,
141061609,1857514330,0,448560504,,True,Vergara,residential,129.969,"LINESTRING (-70.66187410000001 -33.4509364, -70.6620381 -33.4497756)",2,,,,,,
141061609,141061596,0,448576395,,True,Grajales,residential,104.255,"LINESTRING (-70.66187410000001 -33.4509364, -70.6607882 -33.4506952)",2,,,,,,
141061622,141061408,0,14421611,,True,José Miguel Carrera,residential,139.304,"LINESTRING (-70.66323130000001 -33.451279, -70.66339739999999 -33.4500339)",2,,,,,,
141061622,609286621,0,448576395,,True,Grajales,residential,55.132,"LINESTRING (-70.66323130000001 -33.451279, -70.662657 -33.4511516)",2,,,,,,
141061686,141061476,0,14421613,,True,Abdón Cifuentes,residential,126.114,"LINESTRING (-70.66571159999999 -33.449414, -70.66557 -33.450542)",2,,,,,,
141061686,141061673,0,646137969,,True,Salvador Sanfuentes,residential,96.383,"LINESTRING (-70.66571159999999 -33.449414, -70.66471559999999 -33.4491676)",,,,,,,
141061715,14528421,0,447744766,,True,Avenida España,residential,124.326,"LINESTRING (-70.6700233 -33.4504932, -70.6697673 -33.4515907)",3,,,,,,
141061715,271981332,0,646137969,,True,Salvador Sanfuentes,residential,112.605,"LINESTRING (-70.6700233 -33.4504932, -70.66886150000001 -33.4502002)",,,,,,,
141061731,13877038,0,41106830,,True,Almirante Blanco Encalada,residential,172.235,"LINESTRING (-70.6578231 -33.4564284, -70.6596692 -33.4565927)",,60,,,,,
141061731,4399457869,0,331168407,,True,Manuel Rodríguez,residential,2.626,"LINESTRING (-70.6578231 -33.4564284, -70.6578073 -33.456448)",,60,,,,,
141074752,6518599113,0,694309011,,True,Autopista Central,motorway,141.743,"LINESTRING (-70.6604973 -33.4470778, -70.66012550000001 -33.4483142)",3,100,,,,,5
143739681,7002696063,0,30907946,,True,Baron Pierre de Coubertin,primary,73.873,"LINESTRING (-70.6352988 -33.4404129, -70.6345719 -33.4401419)",3,,,,,,
143739681,7002690525,0,220417184,,False,Baron Pierre de Coubertin,residential,111.597,"LINESTRING (-70.6352988 -33.4404129, -70.636393 -33.4408295)",,,,,,,
143739697,4899645585,0,13876890,,True,Avenida Vicuña Mackenna,primary,13.545,"LINESTRING (-70.6344781 -33.440107, -70.63449780000001 -33.4399863)",1,,,,,,
143739697,4456641544,0,30907946,,True,Baron Pierre de Coubertin,primary,8.974,"LINESTRING (-70.6344781 -33.440107, -70.6343961 -33.4400642)",3,,,,,,
143739697,4393732621,0,121748551,,True,Avenida Vicuña Mackenna Poniente,primary,5.001,"LINESTRING (-70.6344781 -33.440107, -70.63446949999999 -33.4401514)",3,,,,,,
143743700,4474352274,0,14585078,,True,Namur,residential,51.103,"LINESTRING (-70.63851529999999 -33.4380652, -70.6381698 -33.4384231)",2,,,,,,
146351346,330384315,0,44061468,yes,True,Autopista Central,motorway,24.918,"LINESTRING (-70.65458649999999 -33.4757722, -70.6545204 -33.475555)",3,80,,,,,5
146351360,990477142,0,44061467,,True,Autopista Central,motorway,29.861,"LINESTRING (-70.65452569999999 -33.4741237, -70.6545847 -33.4738597)",3,80,,,,,5
146351458,4399357618,0,626756846,,True,Avenida Tupper,primary,5.437,"LINESTRING (-70.65787640000001 -33.4582312, -70.657822 -33.4582494)",3,60,,,,,
148790213,1714886271,0,447077623,,True,Avenida Vicuña Mackenna Poniente,primary,21.881,"LINESTRING (-70.62991839999999 -33.4555892, -70.6298749 -33.4557826)",,40,,,,,
148790213,3634244593,0,447077624,,True,Avenida Manuel Antonio Matta,primary,8.305,"LINESTRING (-70.62991839999999 -33.4555892, -70.62983010000001 -33.4555769)",,60,,,,,
148808205,6314597250,0,24445095,,True,Victoria,residential,10.191,"LINESTRING (-70.62865360000001 -33.4599683, -70.6287634 -33.4599713)",2,,,,,,
148808205,265669089,0,447077623,,True,Avenida Vicuña Mackenna Poniente,primary,216.57,"LINESTRING (-70.62865360000001 -33.4599683, -70.6281104 -33.4618625)",,40,,,,,
148808210,243482666,0,654051005,,True,Avenida Vicuña Mackenna Poniente,primary,17.561,"LINESTRING (-70.6261561 -33.4687041, -70.62607730000001 -33.4688477)",,40,,,,,
148808212,3857424859,0,654051005,,True,Avenida Vicuña Mackenna Poniente,primary,15.674,"LINESTRING (-70.6259203 -33.4690638, -70.6258077 -33.4691689)",,40,,,,,
149808900,252528786,0,23322354,,True,Manuel Antonio Tocomal,residential,214.272,"LINESTRING (-70.6393374 -33.4524514, -70.6399662 -33.4505972)",,,,,,,
149808900,7086673168,0,448396053,,True,Avenida Diez de Julio Huamachuco,secondary,134.397,"LINESTRING (-70.6393374 -33.4524514, -70.6407488 -33.4527237)",3,,,,,,
149809030,605181307,0,157032684,,True,Carmen,secondary,70.431,"LINESTRING (-70.6407959 -33.4527328, -70.6406482 -33.4533541)",3,,,,,,
149809030,149809049,0,448396053,,True,Avenida Diez de Julio Huamachuco,secondary,147.372,"LINESTRING (-70.6407959 -33.4527328, -70.6423499 -33.4530075)",3,,,,,,
149809049,6097070984,0,208594135,,True,San Isidro,residential,68.149,"LINESTRING (-70.6423499 -33.4530075, -70.64219009999999 -33.4536057)",1,,,,,,
149809049,265676808,0,448396053,,True,Avenida Diez de Julio Huamachuco,secondary,69.792,"LINESTRING (-70.6423499 -33.4530075, -70.64308459999999 -33.4531424)",3,,,,,,
149809080,253356675,0,448396053,,True,Avenida Diez de Julio Huamachuco,secondary,120.951,"LINESTRING (-70.64399299999999 -33.4533009, -70.64526960000001 -33.4535216)",3,,,,,,
149809080,253356672,0,449283359,,True,Avenida Santa Rosa,secondary,175.059,"LINESTRING (-70.64399299999999 -33.4533009, -70.64422879999999 -33.4517389)",2,50,,,,,
149809096,605181108,0,447774594,,True,San Francisco,secondary,66.167,"LINESTRING (-70.64651619999999 -33.4537413, -70.6464139 -33.4543302)",2,50,,,,,
149809096,6231497100,0,448396053,,True,Avenida Diez de Julio Huamachuco,secondary,8.129,"LINESTRING (-70.64651619999999 -33.4537413, -70.6466022 -33.4537273)",3,,,,,,
149809109,6238641299,0,52101455,,True,Serrano,residential,13.743,"LINESTRING (-70.64756680000001 -33.4538799, -70.6475836 -33.4537571)",2,,,,,,
149809109,4400343296,0,448396053,,True,Avenida Diez de Julio Huamachuco,secondary,49.019,"LINESTRING (-70.64756680000001 -33.4538799, -70.6480873 -33.4539557)",3,,,,,,
149809142,2426354426,0,627916820,,True,Avenida Diez de Julio Huamachuco,secondary,47.389,"LINESTRING (-70.65005789999999 -33.4541542, -70.65055820000001 -33.4542402)",3,,,,,,
149809142,6097109364,0,627916821,,True,San Diego,primary,87.046,"LINESTRING (-70.65005789999999 -33.4541542, -70.65017690000001 -33.4533777)",3,40,,,,,
149809155,253359398,0,23401445,,True,Zenteno,residential,141.091,"LINESTRING (-70.6515066 -33.4544087, -70.6513183 -33.4556678)",,,,,,,
149809155,4764726490,0,627916820,,True,Avenida Diez de Julio Huamachuco,secondary,53.737,"LINESTRING (-70.6515066 -33.4544087, -70.65208579999999 -33.4544134)",3,,,,,,
149809172,4504379925,0,252558982,,True,Avenida Diez de Julio Huamachuco,secondary,71.163,"LINESTRING (-70.65254830000001 -33.4544285, -70.6533153 -33.4544201)",3,,,,,,
149809172,4764726493,0,622428566,,True,Nataniel Cox,primary,47.661,"LINESTRING (-70.65254830000001 -33.4544285, -70.6524512 -33.4548494)",2,60,,,,,
149809200,4400172845,0,252558982,,True,Avenida Diez de Julio Huamachuco,secondary,79.82,"LINESTRING (-70.6540844 -33.4544336, -70.6549443 -33.4544575)",3,,,,,,
149809200,6097109338,0,399499076,,True,Lord Cochrane,tertiary,31.293,"LINESTRING (-70.6540844 -33.4544336, -70.6541206 -33.4541538)",2,30,,,,,
149809304,434287155,0,23321634,,True,,primary_link,10.188,"LINESTRING (-70.64380079999999 -33.4425132, -70.6437026 -33.4425542)",,,,,,,
149809339,4392826064,0,20891186,,True,Marcoleta,residential,143.534,"LINESTRING (-70.6432021 -33.4434548, -70.6417311 -33.4430553)",,,,,,,
149809339,252524633,0,447281177,,True,Carmen,secondary,108.637,"LINESTRING (-70.6432021 -33.4434548, -70.64298719999999 -33.4444152)",2,,,,,,
149825053,5683038540,0,242669502,,True,Avenida Santa Rosa,secondary,9.19,"LINESTRING (-70.6426949 -33.4631022, -70.6427063 -33.4630201)",3,50,,,,,
149825053,5683038538,0,674268647,,True,Victoria,residential,10.805,"LINESTRING (-70.6426949 -33.4631022, -70.6428078 -33.4631261)",2,,,,,,
149825087,265680521,0,242669500,,True,Maule,tertiary,83.211,"LINESTRING (-70.64242400000001 -33.4666757, -70.6433131 -33.4667752)",2,,,,,,
149825087,6247754504,0,242669502,,True,Avenida Santa Rosa,secondary,71.565,"LINESTRING (-70.64242400000001 -33.4666757, -70.6424239 -33.4660321)",3,50,,,,,
149825106,663097189,0,449408108,,True,Avenida Santa Rosa,secondary,90.657,"LINESTRING (-70.64230430000001 -33.4691366, -70.64233849999999 -33.4683218)",3,50,,,,,
149825106,265669424,0,674268650,,True,Ñuble,secondary,111.53,"LINESTRING (-70.64230430000001 -33.4691366, -70.6411118 -33.4690082)",2,,,,,,
149825130,265665004,0,437085106,,True,Franklin,secondary,158.904,"LINESTRING (-70.6421014 -33.4729355, -70.64381109999999 -33.4730268)",2,,,,,,
149825130,265667694,0,437085122,,True,Avenida Santa Rosa,secondary,138.026,"LINESTRING (-70.6421014 -33.4729355, -70.64215799999999 -33.4716951)",3,60,,,,,
149825160,370187696,0,15150854,,True,Santa Rosa,secondary,118.805,"LINESTRING (-70.64206470000001 -33.4752968, -70.6420754 -33.4742284)",3,60,,,,,
149825160,2255659596,0,358515470,,True,Placer,tertiary,56.913,"LINESTRING (-70.64206470000001 -33.4752968, -70.6414522 -33.4752659)",,,,,,,
149825190,265665241,0,157032684,,True,Carmen,secondary,157.795,"LINESTRING (-70.6366391 -33.4685267, -70.6362783 -33.4699135)",3,,,,,,
149825190,7086673154,0,674268650,,True,Ñuble,secondary,4.536,"LINESTRING (-70.6366391 -33.4685267, -70.63659060000001 -33.4685215)",2,,,,,,
149825207,265665006,0,157032684,,True,Carmen,secondary,125.572,"LINESTRING (-70.6358986 -33.4713672, -70.6356017 -33.472469)",3,,,,,,
149825207,7086673152,0,215339966,,True,Arauco,tertiary,6.87,"LINESTRING (-70.6358986 -33.4713672, -70.63582479999999 -33.471362)",2,,,,,,
149825290,4399989418,0,627916818,,True,Avenida Manuel Antonio Matta,primary,16.492,"LINESTRING (-70.6491513 -33.4596733, -70.64897689999999 -33.4596445)",3,60,,,,,
149825290,1070152543,0,627916819,,True,San Diego,primary,12.546,"LINESTRING (-70.6491513 -33.4596733, -70.6491712 -33.4595617)",3,40,,,,,
149825305,5683038567,0,448172715,,True,San Diego,primary,9.37,"LINESTRING (-70.64890269999999 -33.4637578, -70.648909 -33.4636737)",3,40,,,,,
149825305,265668132,0,674268647,,True,Victoria,residential,121.89,"LINESTRING (-70.64890269999999 -33.4637578, -70.6502053 -33.4639019)",2,,,,,,
149825323,4400057928,0,448172715,,True,San Diego,primary,70.972,"LINESTRING (-70.64877439999999 -33.4661489, -70.6488037 -33.4655111)",3,40,,,,,
149825323,265668369,0,627916810,,True,Pedro Lagos,residential,167.263,"LINESTRING (-70.64877439999999 -33.4661489, -70.64698079999999 -33.4659941)",2,,,,,,
149825347,5741079895,0,448172715,,True,San Diego,primary,93.555,"LINESTRING (-70.6485721 -33.4697811, -70.648625 -33.4689409)",3,40,,,,,
149825347,265667604,0,674268650,,True,Ñuble,secondary,163.4,"LINESTRING (-70.6485721 -33.4697811, -70.6468242 -33.4695982)",2,,,,,,
149855845,265669089,0,24444717,,True,Miguel León Prado,residential,128.666,"LINESTRING (-70.6294572 -33.4621391, -70.6281104 -33.4618625)",,,,,,,
149855845,265676429,0,448721017,,True,Santa Elena,tertiary,217.833,"LINESTRING (-70.6294572 -33.4621391, -70.6300316 -33.4602396)",2,,,,,,
149888132,6061312661,0,15239339,,True,El Mirador,secondary,320.463,"LINESTRING (-70.6676427 -33.4705498, -70.6697855 -33.4682891)",2,,,,,,
149888132,6405681794,0,626770082,,True,Avenida General Rondizzoni,primary,17.661,"LINESTRING (-70.6676427 -33.4705498, -70.66745229999999 -33.4705486)",3,,,,,,
149888140,609297512,0,449926570,,True,Ramón Subercaseaux,primary,54.079,"LINESTRING (-70.6791077 -33.4706815, -70.6785247 -33.4706767)",3,60,,,,,
149899175,265689582,0,626770088,,True,San Alfonso,tertiary,78.896,"LINESTRING (-70.67299060000001 -33.4664732, -70.67298359999999 -33.4671827)",2,,,,,,
149899175,370171302,0,626770089,,False,Antofagasta,secondary,47.667,"LINESTRING (-70.67299060000001 -33.4664732, -70.6735041 -33.4664896)",,,,,,,
149899175,150930591,0,626770089,,False,Antofagasta,secondary,117.595,"LINESTRING (-70.67299060000001 -33.4664732, -70.6717238 -33.4664325)",,,,,,,
149899191,265689778,0,626770084,,True,Conferencia,residential,146.072,"LINESTRING (-70.6742869 -33.4665148, -70.6745887 -33.4652255)",,,,,,,
149899191,265689560,0,626770089,,False,Antofagasta,secondary,119.294,"LINESTRING (-70.6742869 -33.4665148, -70.675572 -33.466556)",,,,,,,
149899191,370171302,0,626770089,,False,Antofagasta,secondary,72.666,"LINESTRING (-70.6742869 -33.4665148, -70.6735041 -33.4664896)",,,,,,,
149899221,7086644931,0,449286011,,False,Antofagasta,secondary,3.297,"LINESTRING (-70.6789361 -33.4666804, -70.67890060000001 -33.466679)",,,,,,,
150923725,265689716,0,550513091,,False,Manuel de Amat,residential,28.715,"LINESTRING (-70.67004710000001 -33.4681779, -70.6702938 -33.4683339)",,,,,,,
150923725,6061312660,0,646132797,,True,El Mirador,secondary,24.043,"LINESTRING (-70.67004710000001 -33.4681779, -70.669888 -33.4683486)",2,,,,,,
150923728,149888132,0,626770082,,True,Avenida General Rondizzoni,primary,14.267,"LINESTRING (-70.66779649999999 -33.4705484, -70.6676427 -33.4705498)",3,,,,,,
150923728,5917118218,0,626770083,,True,El Mirador,secondary,99.395,"LINESTRING (-70.66779649999999 -33.4705484, -70.66714109999999 -33.4712556)",2,,,,,,
150930588,265689457,0,15154792,,True,Avenida General Rondizzoni,primary,121.471,"LINESTRING (-70.67166349999999 -33.4706028, -70.6703541 -33.4705844)",3,,,,,,
150930588,265689676,0,484099847,,True,Bascuñán Guerrero,secondary,130.388,"LINESTRING (-70.67166349999999 -33.4706028, -70.6716596 -33.4694302)",3,,,,,,
150930591,6071920615,0,15155553,,True,El Mirador,secondary,22.059,"LINESTRING (-70.6717238 -33.4664325, -70.67155390000001 -33.4665713)",2,,,,,,
150930591,4401753110,0,442495299,,True,Abate Molina,secondary,9.277,"LINESTRING (-70.6717238 -33.4664325, -70.6716662 -33.4663643)",,,,,,,
150930591,4401747442,0,449739791,,True,Bascuñán Guerrero,tertiary,10.236,"LINESTRING (-70.6717238 -33.4664325, -70.6717496 -33.466343)",3,,,,,,
150930591,149899175,0,626770089,,False,Antofagasta,secondary,117.595,"LINESTRING (-70.6717238 -33.4664325, -70.67299060000001 -33.4664732)",,,,,,,
157021341,253359328,0,108852579,,True,Avenida Manuel Antonio Matta,primary,104.004,"LINESTRING (-70.6554421 -33.4604156, -70.654332 -33.4602847)",3,60,,,,,
157021341,663092755,0,208159328,,False,San Ignacio,tertiary,31.583,"LINESTRING (-70.6554421 -33.4604156, -70.6554177 -33.4606989)",2,,,,,,
157021341,15754713,0,448858064,,False,San Ignacio,tertiary,18.657,"LINESTRING (-70.6554421 -33.4604156, -70.6554603 -33.4602485)",2,60,,,,,
157021402,301699101,0,208809031,,True,Bio-Bio,residential,156.811,"LINESTRING (-70.6482912 -33.4744754, -70.6466029 -33.4744009)",2,,,,,,
157021402,4390620349,0,448172715,,True,San Diego,primary,13.569,"LINESTRING (-70.6482912 -33.4744754, -70.6482979 -33.4743535)",3,40,,,,,
223862154,605181394,0,215936724,,True,Avenida Vicuña Mackenna Poniente,primary,83.483,"LINESTRING (-70.6333432 -33.4440649, -70.6331261 -33.4447935)",3,50,,,,,
223862175,223862154,0,20837121,,True,General Jofré,residential,216.078,"LINESTRING (-70.63549329999999 -33.4448115, -70.6333432 -33.4440649)",,,,,,,
223862175,6446887157,0,215339436,,True,Fray Camilo Henríquez,residential,5.255,"LINESTRING (-70.63549329999999 -33.4448115, -70.635516 -33.4447682)",,,,,,,
223862248,252528797,0,23322356,,True,Santa Victoria,residential,60.421,"LINESTRING (-70.63471730000001 -33.4469812, -70.63408339999999 -33.4468567)",2,,,,,,
223862248,321324859,0,215339436,,True,Fray Camilo Henríquez,residential,60.42,"LINESTRING (-70.63471730000001 -33.4469812, -70.634882 -33.4464555)",,,,,,,
223862278,252528800,0,23405065,,True,Argomedo,residential,88.038,"LINESTRING (-70.6340636 -33.4493588, -70.6349831 -33.4495544)",,,,,,,
223862278,223862262,0,215339436,,True,Fray Camilo Henríquez,residential,159.339,"LINESTRING (-70.6340636 -33.4493588, -70.63446639999999 -33.4479658)",,,,,,,
223862295,321325241,0,29213018,,True,Virreinato,residential,206.209,"LINESTRING (-70.63391729999999 -33.4498761, -70.6317581 -33.4494363)",,,,,,,
223862295,223862278,0,215339436,,True,Fray Camilo Henríquez,residential,59.101,"LINESTRING (-70.63391729999999 -33.4498761, -70.6340636 -33.4493588)",,,,,,,
223895402,130334716,0,121815630,,True,Avenida Vicuña Mackenna,primary,6.055,"LINESTRING (-70.63483479999999 -33.4386748, -70.63484870000001 -33.4386216)",3,,,,,,
223895418,223895402,0,121815630,,True,Avenida Vicuña Mackenna,primary,48.942,"LINESTRING (-70.6346849 -33.4390968, -70.63483479999999 -33.4386748)",3,,,,,,
224458225,6665774192,0,20891186,,True,Marcoleta,residential,10.593,"LINESTRING (-70.645917 -33.4440715, -70.6458532 -33.4439925)",,,,,,,
224458225,6665774196,0,41078120,,True,Santa Rosa,primary,11.587,"LINESTRING (-70.645917 -33.4440715, -70.645906 -33.4439677)",,,,,,,
224458225,5933053005,0,679088106,,True,Avenida Santa Rosa,primary,19.307,"LINESTRING (-70.645917 -33.4440715, -70.6459961 -33.4439109)",4,50,,,,,
224458261,4455670574,0,655122435,,True,Lira,primary,38.879,"LINESTRING (-70.64126640000001 -33.4427346, -70.6414 -33.4424032)",2,,,,,,
224458341,14113108,0,38619570,,True,Guayaquil,residential,50.076,"LINESTRING (-70.6425071 -33.4421775, -70.6426779 -33.4417503)",,,,,,,
224458341,6069518826,0,415340024,,True,Guayaquil,residential,49.727,"LINESTRING (-70.6425071 -33.4421775, -70.64267820000001 -33.4426013)",,,,,,,
224458378,224458341,0,20891192,,True,Quito,residential,40.752,"LINESTRING (-70.64207759999999 -33.4422541, -70.6425071 -33.4421775)",,,,,,,
224458394,1898671216,0,20891192,,True,Quito,residential,24.465,"LINESTRING (-70.6418566 -33.4428084, -70.64183250000001 -33.4425893)",,,,,,,
