u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,lanes,junction,width,bridge,access,tunnel,ref,service,area
244568727,6828182421,0,40295309,Boulevard de Picpus,cycleway,,False,23.224999999999998,"LINESTRING (2.4019896 48.8437789, 2.401939 48.8437675, 2.401778 48.8437953, 2.4016888 48.8438211)",,,,,,,,,
244568728,6828182421,0,40295309,Boulevard de Picpus,cycleway,,False,4.536,"LINESTRING (2.401637 48.8438435, 2.4016888 48.8438211)",,,,,,,,,
247040826,1836650601,0,172813513,,cycleway,,False,2.702,"LINESTRING (2.3479453 48.8202844, 2.3479303 48.8203066)",,,,,,,,,
247265116,3684987713,0,728815842,Rue Dagorno,cycleway,,False,2.967,"LINESTRING (2.4011143 48.8424082, 2.4011533 48.8424009)",,,,,,,,,
247277761,1037334615,0,168118085,,cycleway,,False,7.706,"LINESTRING (2.4156947 48.8521068, 2.415591 48.8520947)",,,,,,,,,
247352888,411736469,0,803103528,,cycleway,,False,10.91,"LINESTRING (2.367305 48.8458118, 2.3673649 48.8458148, 2.3674537 48.8458189)",,,,,,,,,
248579168,268672947,0,45341943,,cycleway,,False,6.327,"LINESTRING (2.4111601 48.8664959, 2.4112459 48.8665031)",,,,,,,,,
248579254,576166191,0,23041243,,cycleway,,False,7.463,"LINESTRING (2.4107272 48.8706506, 2.4108226 48.8706268)",,,,,,,,,
248579259,268672945,0,23041245,,cycleway,,False,6.52,"LINESTRING (2.4109962 48.8678939, 2.4110853 48.8678957)",,,,,,,,,
248579260,576166193,0,45341942,,cycleway,,False,5.354,"LINESTRING (2.4110698 48.8672213, 2.4111427 48.8672256)",,,,,,,,,
249685113,5584725166,0,584214176,,cycleway,,False,17.990000000000002,"LINESTRING (2.4121671 48.8533209, 2.4123019 48.8533528, 2.4124029 48.8533648)",,,,,,,,,
249685273,277624651,0,43955570,,cycleway,,False,6.849,"LINESTRING (2.412662 48.8510369, 2.4127534 48.8510236)",,,,,,,,,
249907393,100293163,0,"[623082185, 11288583]",Rue du Faubourg Saint-Jacques,secondary,50,False,63.565000000000005,"LINESTRING (2.3363322 48.8335775, 2.3362276 48.8334126, 2.336172 48.8333259, 2.3359939 48.833051)",,,,,,,,,
250218405,6554636009,0,697935086,Rue Saint-Joseph,cycleway,,True,4.224,"LINESTRING (2.3433514 48.8687763, 2.3432944 48.8687702)",,,,,,,,,
250218824,6554636008,0,697935085,Rue du Croissant,cycleway,,False,4.698,"LINESTRING (2.343178 48.8691431, 2.3431157 48.8691328)",,,,,,,,,
251489815,5373613581,0,"[549018672, 330443997]",Place Édith Thomas,cycleway,,True,59.49999999999999,"LINESTRING (2.3251445 48.8221178, 2.3250141 48.8220632, 2.3249941 48.8220553, 2.3249822 48.8220355, 2.3249571 48.8219256, 2.3249787 48.8219057, 2.3250743 48.8218699, 2.3251429 48.821842, 2.3251902 48.8218291, 2.3252097 48.8218191, 2.3252184 48.8218072, 2.3252096 48.8217832, 2.325201 48.8217721, 2.3251814 48.8217393)",,,,,,,,,
252258556,7682474950,0,822830885,,cycleway,,False,206.72500000000005,"LINESTRING (2.4153146 48.854377, 2.4151978 48.8544, 2.4148176 48.8543289, 2.4147579 48.854336, 2.4146949 48.8543801, 2.4144005 48.8546038, 2.4143476 48.8546345, 2.414206 48.8546696, 2.4139781 48.8547119, 2.4137078 48.8547146, 2.4135529 48.8546982, 2.4134322 48.8546792, 2.4132673 48.8546179, 2.4130406 48.8544803, 2.4129709 48.8544331, 2.412873 48.8544287)",,,,,,,,,
254186272,135149187,0,626840497,Bretelle de contournement de la place Valhubert,pedestrian,,False,10.704,"LINESTRING (2.364261 48.8448781, 2.3641157 48.844867)",,,,,,,,,
254186272,778614964,0,31831464,Place Valhubert,cycleway,,False,9.084,"LINESTRING (2.364261 48.8448781, 2.3642652 48.8448519, 2.3642687 48.8448297, 2.3642833 48.8447981)",,,,,,,,,
254186272,7686846470,0,"[21346137, 62326358, 62326359]",Bretelle de contournement de la place Valhubert,"['service', 'pedestrian']",,False,59.519,"LINESTRING (2.364261 48.8448781, 2.3643148 48.8448769, 2.3643447 48.8448765, 2.3645671 48.8448462, 2.3647535 48.8447831, 2.3649008 48.8447071, 2.3649717 48.8446555)",,,,yes,,,,,
256130739,6477578211,0,690434062,,cycleway,,False,2.444,"LINESTRING (2.2883507 48.8383101, 2.2883635 48.8382898)",,,,,,,,,
256625163,3382564091,0,825444719,Boulevard des Invalides,cycleway,30,False,15.189,"LINESTRING (2.3151747 48.8558644, 2.3149943 48.855932)",,,,,,,,,
256625163,7643981454,0,584374222,Boulevard des Invalides,cycleway,30,False,257.472,"LINESTRING (2.3151747 48.8558644, 2.3150461 48.8547382, 2.3150281 48.8545799, 2.3149091 48.8535555)",,,,,,,,,
256625163,7640193387,0,818050086,Boulevard des Invalides,cycleway,,False,54.417,"LINESTRING (2.3151747 48.8558644, 2.3151849 48.8560694, 2.3150233 48.856168, 2.3148301 48.8562249)",,,,,,,,,
257626505,430803,0,48965642,Quai de Valmy,cycleway,,True,249.896,"LINESTRING (2.3646497 48.8717384, 2.3646197 48.871695, 2.3653148 48.8708108, 2.3653699 48.8707406, 2.3654228 48.8706722, 2.3660627 48.8698442, 2.3661031 48.869792, 2.3661837 48.8697616)",,,,,,,,,
257685951,5339122551,0,54149159,Boulevard Jourdan,cycleway,,True,223.594,"LINESTRING (2.3376519 48.820655, 2.3375193 48.8207051, 2.3370935 48.8207979, 2.3348558 48.8212902, 2.3348189 48.821269, 2.3347873 48.8212485)",,,,,,,,,
258050545,258050547,0,112000029,Rue de Crimée,cycleway,,True,35.877,"LINESTRING (2.3796279 48.88818, 2.3796173 48.8881498, 2.3798305 48.8879527, 2.3798423 48.8879284, 2.3798336 48.8879048)",,,,,,,,,
258050545,541077284,0,231265511,Quai de la Marne,cycleway,,False,109.25099999999999,"LINESTRING (2.3796279 48.88818, 2.3796654 48.8882457, 2.3796722 48.8882491, 2.3806878 48.8887524, 2.3807728 48.8887954)",,,,,,,,,
258050547,258075599,0,43184566,,cycleway,,False,7.014,"LINESTRING (2.3798336 48.8879048, 2.3799292 48.88791)",,,,,,,,,
258050547,778120077,0,51311515,Galerie de l'Ourcq,cycleway,,False,264.114,"LINESTRING (2.3798336 48.8879048, 2.3769521 48.8864724)",,,,,,,,,
258050694,541077284,0,43184567,,cycleway,,False,4.712,"LINESTRING (2.3808098 48.8887607, 2.3807728 48.8887954)",,,,,,,,,
258050697,541077289,0,43184568,,cycleway,,False,4.05,"LINESTRING (2.3825957 48.889659, 2.3825492 48.8896788)",,,,,,,,,
258050714,541077290,0,43184569,,cycleway,,False,4.638,"LINESTRING (2.3835566 48.8901324, 2.3835489 48.8901738)",,,,,,,,,
258050727,541077292,0,43184570,,cycleway,,False,4.803,"LINESTRING (2.384817 48.8907641, 2.3848213 48.8908072)",,,,,,,,,
258075961,541077282,0,43184565,,cycleway,,False,3.127,"LINESTRING (2.3755687 48.8857408, 2.3755452 48.8857643)",,,,,,,,,
258075963,778120077,0,62273464,,cycleway,,False,4.284,"LINESTRING (2.3770019 48.8864521, 2.3769521 48.8864724)",,,,,,,,,
258419837,576166194,0,45341945,,cycleway,,False,5.881,"LINESTRING (2.4108105 48.8698757, 2.4108902 48.8698827)",,,,,,,,,
260655250,305921299,0,591762899,Boulevard Exelmans,cycleway,,True,172.691,"LINESTRING (2.2638736 48.8414883, 2.2637482 48.8415888, 2.2630434 48.841892, 2.262771 48.8420174, 2.2620255 48.8423518, 2.2619401 48.8423552)",,,,,,,,,
264987828,7643981453,0,"[66171611, 818512364, 819117271]",Boulevard des Invalides,cycleway,30,False,187.351,"LINESTRING (2.3165444 48.8468693, 2.3164421 48.8469519, 2.3163217 48.8471329, 2.3161599 48.8473764, 2.3162486 48.8474408, 2.3163893 48.8475247, 2.3161383 48.8479745, 2.3159952 48.848249, 2.3159292 48.8483755)",,,,,,,,,
264987828,94262351,0,819117272,Rue de Sèvres,cycleway,,False,387.526,"LINESTRING (2.3165444 48.8468693, 2.3163944 48.846801, 2.3153445 48.8464741, 2.3142196 48.8461209, 2.313846 48.8460143, 2.3134942 48.8459187, 2.3133979 48.8458721, 2.3119388 48.8454224, 2.3117972 48.845342)",,,,,,,,,
267387111,1907947623,0,216826297,Rue d'Aubervilliers,cycleway,,False,53.853,"LINESTRING (2.3669934 48.8873363, 2.3667773 48.8868733)",,,,,,,,,
267387111,94185774,0,36927895,,path,,False,4.939,"LINESTRING (2.3669934 48.8873363, 2.3670572 48.8873217)",,,,,,,,,
267387111,645293577,0,"[216826286, 606749599]",Rue d'Aubervilliers,cycleway,,False,277.748,"LINESTRING (2.3669934 48.8873363, 2.3675168 48.888641, 2.36754 48.8886988, 2.3679787 48.8895881, 2.3679928 48.8896129, 2.3680395 48.8896905, 2.3680701 48.8897295)",,,,,,,,,
267565736,2900471134,0,711711121,,cycleway,,False,311.155,"LINESTRING (2.4643935 48.831282, 2.4644817 48.8313852, 2.4645618 48.831493, 2.4645855 48.8315672, 2.4646202 48.8323809, 2.4647268 48.8331787, 2.4648809 48.8340419)",,,,,,,,,
267565778,4857666279,0,29879019,Route de Bourbon,cycleway,,True,21.284,"LINESTRING (2.4437459 48.82763, 2.4437028 48.8274407)",,,,,,,,,
267583686,654504610,0,575491594,,cycleway,,True,6.235,"LINESTRING (2.3948744 48.8892666, 2.3947939 48.8892851)",,,,,,,,,
268209359,268216492,0,164886546,Quai de Bercy,cycleway,,False,3.976,"LINESTRING (2.3859268 48.8304675, 2.3858841 48.8304454)",,,,,,,,,
268210114,1764899789,0,164886542,Quai de la Rapée,cycleway,,False,3.852,"LINESTRING (2.3861765 48.8302664, 2.386139 48.8302421)",,,,,,,,,
268215716,356437403,0,"[186261837, 59470855]",,cycleway,,False,106.20100000000001,"LINESTRING (2.3710741 48.8425184, 2.3705825 48.8429135, 2.3704241 48.8430366, 2.3704893 48.8430767, 2.3705215 48.8430918, 2.3707554 48.8432169)",,,,,,,,,
268215716,558309574,0,35095776,Port de la Rapée,service,30,True,68.62599999999999,"LINESTRING (2.3710741 48.8425184, 2.3710837 48.8424726, 2.3715716 48.8421183, 2.371646 48.8420395)",,,,,,,,,
268216492,1764899789,0,37074490,Quai de Bercy,cycleway,,False,29.311,"LINESTRING (2.3858841 48.8304454, 2.386139 48.8302421)",,,,,,,,,
268216492,268209359,0,164886546,Quai de Bercy,cycleway,,False,3.976,"LINESTRING (2.3858841 48.8304454, 2.3859268 48.8304675)",,,,,,,,,
268216492,411722080,0,"[37074489, 37074490]",Quai de Bercy,cycleway,,False,1166.7630000000001,"LINESTRING (2.3858841 48.8304454, 2.3840585 48.8318852, 2.3838035 48.832084, 2.3835339 48.8322993, 2.3829736 48.8327481, 2.3827056 48.8329609, 2.382558 48.8330768, 2.3820627 48.8334894, 2.3813792 48.8340098, 2.3805066 48.834693, 2.379071 48.8358226, 2.3779687 48.8366926, 2.3777459 48.8368726, 2.3764404 48.8379952, 2.3762151 48.8381744, 2.3761192 48.8382466, 2.3759042 48.8384124, 2.3758259 48.8384452, 2.3757488 48.8385028, 2.375722 48.838524)",,,,,,,,,
268219609,1764899789,0,"[37074490, 34678894]",Quai de Bercy,cycleway,,False,588.206,"LINESTRING (2.390954 48.8260631, 2.3902698 48.8265991, 2.3887773 48.8277413, 2.3884833 48.8279523, 2.3883161 48.8280412, 2.3880759 48.8281858, 2.387792 48.8284412, 2.3875301 48.8286769, 2.3873587 48.8289139, 2.3872946 48.8289815, 2.3872124 48.8290505, 2.3871881 48.8290826, 2.3871454 48.8291791, 2.3871306 48.8292548, 2.3871045 48.8292979, 2.3869421 48.8295079, 2.3868273 48.8296564, 2.3867236 48.8297628, 2.3866402 48.8298382, 2.3863015 48.830113, 2.386139 48.8302421)",,,,,,,,,
268223610,268223688,0,24677167,Rue Édouard Lartet,cycleway,,False,5.314,"LINESTRING (2.4131365 48.8398744, 2.4131409 48.8399221)",,,,,,,,,
268223688,268223610,0,24677167,Rue Édouard Lartet,cycleway,,False,5.314,"LINESTRING (2.4131409 48.8399221, 2.4131365 48.8398744)",,,,,,,,,
268223688,6953817452,0,24677167,Rue Édouard Lartet,cycleway,,False,88.38400000000001,"LINESTRING (2.4131409 48.8399221, 2.4130767 48.8399412, 2.4130539 48.8399705, 2.4131468 48.8403021, 2.4131984 48.8403789, 2.4132493 48.8406714)",,,,,,,,,
268223688,277541119,0,29402353,Rue Édouard Lartet,cycleway,,False,51.56000000000001,"LINESTRING (2.4131409 48.8399221, 2.4137379 48.8398513, 2.4137685 48.8398661, 2.4138281 48.839862)",,,,,,,,,
268223692,277541823,0,"[162280819, 48181495]",Boulevard Carnot,cycleway,,False,94.086,"LINESTRING (2.4132182 48.8411874, 2.4132371 48.8412356, 2.4132918 48.8413238, 2.4133712 48.8414442, 2.4133839 48.8414873, 2.4133903 48.8415352, 2.4133611 48.8417549, 2.4133347 48.8418081, 2.4133169 48.8418534, 2.4133115 48.8418585, 2.4131696 48.8418491, 2.4130871 48.8418447)",,,,,,,,,
268223692,6953817452,0,"[289531729, 289531731, 24677167]",Rue Édouard Lartet,cycleway,,False,57.956,"LINESTRING (2.4132182 48.8411874, 2.4132347 48.8411337, 2.4132526 48.8410697, 2.4132626 48.8410338, 2.4132807 48.8409776, 2.4132843 48.8409095, 2.4132769 48.840835, 2.4132493 48.8406714)",,,,yes,,,,,
268223692,6954105220,0,"[35801920, 35801921, 168408839, 289531728, 742859251, 778267544]","['La Coulée Verte René Dumont', 'Coulée Verte René Dumont']",cycleway,,False,816.125,"LINESTRING (2.4132182 48.8411874, 2.4131734 48.8412163, 2.4131304 48.8412237, 2.4130715 48.8412203, 2.4124546 48.8411069, 2.4124226 48.8410988, 2.4120992 48.8410173, 2.4116822 48.8409489, 2.4114957 48.8409189, 2.4112769 48.8408631, 2.4109981 48.8407829, 2.4107185 48.840707, 2.4105123 48.8406609, 2.410378 48.8406407, 2.410054 48.8406126, 2.4098241 48.8405951, 2.408816 48.8405883, 2.4079378 48.8405728, 2.4076071 48.8405709, 2.407535 48.8405794, 2.4074013 48.8406043, 2.4061305 48.8407126, 2.4049886 48.8408077, 2.4049776 48.8408026, 2.4049663 48.8407681, 2.4048234 48.8407809, 2.4046677 48.8407953, 2.4044883 48.8408092, 2.404485 48.8408443, 2.4044671 48.8408494, 2.4024309 48.8410181, 2.402389 48.8409988)",,,,,,yes,,,
268227938,1082077025,0,174449847,Avenue Courteline,cycleway,,True,102.90100000000001,"LINESTRING (2.4143784 48.8440077, 2.4141617 48.8440647, 2.4132826 48.8441407, 2.4131017 48.8441463, 2.4129967 48.844148)",,,,,,,,,
268669073,6360373564,0,679237672,Rue Raoul Wallenberg,cycleway,,False,10.78,"LINESTRING (2.4083565 48.879794, 2.4082214 48.8798328)",,,,,,,,,
268672945,248579259,0,23041245,,cycleway,,False,6.52,"LINESTRING (2.4110853 48.8678957, 2.4109962 48.8678939)",,,,,,,,,
268672945,576166193,0,39214807,Rue Le Vau,cycleway,,False,74.63,"LINESTRING (2.4110853 48.8678957, 2.4111427 48.8672256)",,,,,,,,,
268672945,4741705774,0,39214807,Rue Le Vau,cycleway,,False,140.518,"LINESTRING (2.4110853 48.8678957, 2.4109596 48.8691567)",,,,,,,,,
268672947,248579168,0,45341943,,cycleway,,False,6.327,"LINESTRING (2.4112459 48.8665031, 2.4111601 48.8664959)",,,,,,,,,
268672947,268672948,0,39214807,Rue Le Vau,cycleway,,False,84.115,"LINESTRING (2.4112459 48.8665031, 2.4113077 48.8663602, 2.4115199 48.865801, 2.4115315 48.8657704)",,,,,,,,,
268672947,576166193,0,39214807,Rue Le Vau,cycleway,,False,80.88300000000001,"LINESTRING (2.4112459 48.8665031, 2.4112107 48.8665923, 2.4111953 48.8666486, 2.4111684 48.8669269, 2.4111427 48.8672256)",,,,,,,,,
268672948,268673806,0,"[683061888, 24720135]",Avenue de la Porte de Bagnolet,cycleway,,False,75.61699999999999,"LINESTRING (2.4115315 48.8657704, 2.4114677 48.865748, 2.4114204 48.8657291, 2.4114105 48.8657187, 2.4114997 48.8654871, 2.4114928 48.8654465, 2.4112868 48.8652533, 2.4112249 48.8651988)",,,,,,,,,
268672948,268672947,0,39214807,Rue Le Vau,cycleway,,False,84.115,"LINESTRING (2.4115315 48.8657704, 2.4115199 48.865801, 2.4113077 48.8663602, 2.4112459 48.8665031)",,,,,,,,,
268672948,268673216,0,39481517,,cycleway,,False,149.321,"LINESTRING (2.4115315 48.8657704, 2.4115952 48.8657472, 2.4116627 48.865728, 2.41172 48.8657336, 2.4117786 48.8657886, 2.4119443 48.8659499, 2.4121593 48.866181, 2.4125044 48.8665405, 2.412535 48.8665846, 2.4125578 48.8666186, 2.4125779 48.8666428, 2.4125927 48.8666512, 2.4126605 48.866667, 2.4127754 48.8666825)",,,,,,,,,
268673031,94134793,0,39481621,,cycleway,,False,9.699,"LINESTRING (2.4103604 48.8733296, 2.4102403 48.8733666)",,,,,,,,,
268673031,576166191,0,"[39214807, 76607823]","['Rue Le Vau', 'Rue des Fougères']",cycleway,,False,303.146,"LINESTRING (2.4103604 48.8733296, 2.410349 48.8732831, 2.4103638 48.8732419, 2.4106472 48.8722655, 2.4106702 48.8720531, 2.4107393 48.871463, 2.4107619 48.8712379, 2.4107768 48.871074, 2.4107966 48.870881, 2.4108226 48.8706268)",,,,,,,,,
268673031,327203983,0,"[76607824, 29705165, 24719927]","['Rue des Frères Flavien', 'Rue Léon Frapié']","['cycleway', 'tertiary']",,False,728.9279999999999,"LINESTRING (2.4103604 48.8733296, 2.4104369 48.8733718, 2.411307 48.8736017, 2.4122333 48.8738477, 2.4129407 48.8740348, 2.4130448 48.874089, 2.4130745 48.8741637, 2.4130678 48.8741834, 2.4128201 48.8750383, 2.4127753 48.8751922, 2.4127555 48.8752572, 2.412698 48.8754462, 2.4125412 48.8759617, 2.4125082 48.8760702, 2.4124919 48.8761238, 2.4124033 48.8764031, 2.4121575 48.8767081, 2.4119691 48.8768057, 2.4118341 48.8769908, 2.4117519 48.8771035, 2.4115272 48.8773839, 2.4109915 48.8780526, 2.4107914 48.8783023, 2.4107353 48.8783723)",,,,,,,,,
268673216,2410467804,0,683061885,,cycleway,,False,8.315,"LINESTRING (2.4127754 48.8666825, 2.4128663 48.8666376)",,,,,,,,,
268673216,268672948,0,39481517,,cycleway,,False,149.32099999999997,"LINESTRING (2.4127754 48.8666825, 2.4126605 48.866667, 2.4125927 48.8666512, 2.4125779 48.8666428, 2.4125578 48.8666186, 2.412535 48.8665846, 2.4125044 48.8665405, 2.4121593 48.866181, 2.4119443 48.8659499, 2.4117786 48.8657886, 2.41172 48.8657336, 2.4116627 48.865728, 2.4115952 48.8657472, 2.4115315 48.8657704)",,,,,,,,,
268673216,6397909909,0,160727610,,cycleway,,False,127.70700000000001,"LINESTRING (2.4127754 48.8666825, 2.413677 48.8673952, 2.4137407 48.8674633, 2.4138177 48.8675246, 2.4138842 48.8675683)",,,,yes,,,,,
268673806,2879838059,0,284231631,Avenue de la Porte de Bagnolet,cycleway,,False,168.41200000000003,"LINESTRING (2.4112249 48.8651988, 2.4111902 48.8651836, 2.4111459 48.8651598, 2.4099481 48.8648896, 2.4092081 48.8647227, 2.4091451 48.8647097, 2.4090604 48.864692)",,,,,,,,,
268673806,268675127,0,"[683061886, 606749606, 683061887]",,cycleway,,False,35.193999999999996,"LINESTRING (2.4112249 48.8651988, 2.4112649 48.8651685, 2.4113027 48.8651428, 2.4113413 48.8651105, 2.4113699 48.8650842, 2.4113771 48.8650629, 2.4113838 48.8650397, 2.4113804 48.865001, 2.4113681 48.8649184)",,,,,,,,,
268673806,268672948,0,"[683061888, 24720135]",Avenue de la Porte de Bagnolet,cycleway,,False,75.617,"LINESTRING (2.4112249 48.8651988, 2.4112868 48.8652533, 2.4114928 48.8654465, 2.4114997 48.8654871, 2.4114105 48.8657187, 2.4114204 48.8657291, 2.4114677 48.865748, 2.4115315 48.8657704)",,,,,,,,,
268675127,7175503126,0,"[59945680, 40897651]",Avenue de la Porte de Bagnolet,cycleway,,False,241.37900000000002,"LINESTRING (2.4113681 48.8649184, 2.4114058 48.8649044, 2.4115043 48.8648937, 2.4116009 48.8648776, 2.4116831 48.8648387, 2.411989 48.8646742, 2.4120201 48.864675, 2.4120326 48.8646703, 2.4122855 48.8645237, 2.4125666 48.8643592, 2.4127463 48.8642078, 2.4128581 48.8641652, 2.4129845 48.8640985, 2.4138878 48.8635604)",,,,yes,,,,,
268675127,567373871,0,606749605,Avenue de la Porte de Bagnolet,cycleway,,False,86.326,"LINESTRING (2.4113681 48.8649184, 2.4113256 48.8649115, 2.4106132 48.8647471, 2.4104444 48.8647079, 2.4103807 48.8646656, 2.4103174 48.8646049)",,,,,,,,,
268675127,268673806,0,"[606749606, 683061886, 683061887]",,cycleway,,False,35.194,"LINESTRING (2.4113681 48.8649184, 2.4113804 48.865001, 2.4113838 48.8650397, 2.4113771 48.8650629, 2.4113699 48.8650842, 2.4113413 48.8651105, 2.4113027 48.8651428, 2.4112649 48.8651685, 2.4112249 48.8651988)",,,,,,,,,
270234472,216033654,0,51312071,,cycleway,,False,4.052,"LINESTRING (2.3854741 48.8923171, 2.385432 48.8923408)",,,,,,,,,
270234472,884215450,0,76607825,Quai de la Gironde,cycleway,30,False,414.437,"LINESTRING (2.3854741 48.8923171, 2.3855444 48.8923954, 2.3856106 48.8924722, 2.3856373 48.8925188, 2.3856409 48.8925654, 2.3856283 48.8926016, 2.3855985 48.892634, 2.3855565 48.8926874, 2.3852438 48.893187, 2.3851235 48.8933887, 2.3849835 48.8936076, 2.384906 48.8937308, 2.3848125 48.8938825, 2.3843522 48.8946187, 2.3841201 48.8949852, 2.3840787 48.8950799, 2.3840495 48.895145, 2.38373 48.8956509, 2.3837294 48.8956865, 2.3837095 48.8957202, 2.3836864 48.8957637)",,,,,,,,,
270234472,541077291,0,714583369,Quai de l'Oise,cycleway,,False,217.94799999999998,"LINESTRING (2.3854741 48.8923171, 2.3853998 48.892205, 2.3853427 48.8921008, 2.3853202 48.8919952, 2.3853218 48.8918861, 2.3853394 48.8918002, 2.3853764 48.8916893, 2.3853774 48.8916386, 2.3853544 48.8915825, 2.3852917 48.8915371, 2.3849035 48.8913432, 2.3839071 48.8908494)",,,,,,,,,
270234501,541077285,0,51312072,Quai de l'Oise,cycleway,,False,160.81900000000002,"LINESTRING (2.37923 48.8885171, 2.3793548 48.8885785, 2.3808572 48.8893174, 2.3809917 48.8893831)",,,,,,,,,
270234501,2279625548,0,"[218735652, 606749598]",Rue de Crimée,cycleway,,True,38.196,"LINESTRING (2.37923 48.8885171, 2.379248 48.8885769, 2.3792133 48.8886237, 2.3790026 48.8888079)",,,,,,,,,
271461622,428881165,0,36887564,,cycleway,,True,81.66,"LINESTRING (2.2368312 48.8519258, 2.2368216 48.8517765, 2.2367763 48.8516839, 2.2367236 48.8516212, 2.236655 48.8515723, 2.236589 48.8515328, 2.2361981 48.8513972)",,,,,,,,,
271461622,4371567337,0,444409097,,cycleway,,True,45.83,"LINESTRING (2.2368312 48.8519258, 2.2369231 48.8517141, 2.2370191 48.8515328)",,,,,,,,,
277500898,277501629,0,25466771,,cycleway,,True,7.734,"LINESTRING (2.3692345 48.851762, 2.3693387 48.8517503)",,,,,,,,,
277500898,6665117728,0,"[703324058, 703324059]","['Place de la Bastille', 'Boulevard de la Bastille']",cycleway,,False,172.402,"LINESTRING (2.3692345 48.851762, 2.3694597 48.8522466, 2.3693295 48.852549, 2.369314 48.8525866, 2.3693073 48.852603, 2.3693011 48.8526587, 2.3693121 48.8527255, 2.3695189 48.853174, 2.369555 48.8532522)",,,,,,,,,
277500898,6550225138,0,703324059,Boulevard de la Bastille,cycleway,,False,36.144,"LINESTRING (2.3692345 48.851762, 2.3691303 48.8514962, 2.3691282 48.851475, 2.3691199 48.8514462)",,,,,,,,,
277500901,26588388,0,159314598,,cycleway,,False,7.537,"LINESTRING (2.3684816 48.8500884, 2.3685676 48.8500511)",,,,,,,,,
