u,v,key,osmid,oneway,lanes,name,highway,length,geometry,maxspeed,bridge,access,width,tunnel,area,junction,service
728520625,728520636,1,58780188,False,,,cycleway,47.15,"LINESTRING (-74.03812050000001 4.7514155, -74.0379703 4.7517684, -74.0379542 4.7518058)",,,,,,,,
728520625,4109041172,0,58780188,False,,,cycleway,272.369,"LINESTRING (-74.03812050000001 4.7514155, -74.0381366 4.7513621, -74.0381526 4.7510467, -74.0381795 4.7504586, -74.0381687 4.7504025, -74.038107 4.750341, -74.03805610000001 4.7502127, -74.0379867 4.7500238, -74.0377472 4.7493718, -74.03743799999999 4.749325)",,,,,,,,
728520636,728520625,0,409009705,False,,,cycleway,47.15,"LINESTRING (-74.0379542 4.7518058, -74.03812050000001 4.7514155)",,,,,,,,
728520636,728520625,1,58780188,False,,,cycleway,47.15,"LINESTRING (-74.0379542 4.7518058, -74.0379703 4.7517684, -74.03812050000001 4.7514155)",,,,,,,,
728520636,4141202546,0,58780188,False,,,cycleway,1045.3999999999999,"LINESTRING (-74.0379542 4.7518058, -74.0379327 4.7522763, -74.03793810000001 4.7524019, -74.0379837 4.7525569, -74.03802659999999 4.7526425, -74.03811779999999 4.752752, -74.0382331 4.7528269, -74.0383109 4.7528723, -74.03957629999999 4.753638, -74.0398775 4.7538207, -74.04004279999999 4.7539861, -74.0401166 4.7540913, -74.040178 4.7542377, -74.040193 4.7543924, -74.0401912 4.7545817, -74.04026760000001 4.7548014, -74.0402636 4.7550615, -74.040269 4.7552981, -74.0402783 4.7553622, -74.0402898 4.7554007, -74.04030520000001 4.7554518, -74.0403293 4.7554999, -74.0404581 4.7557471, -74.0409207 4.7566118, -74.04108720000001 4.7569523, -74.0411916 4.7571491, -74.04126979999999 4.7573767, -74.0412802 4.7576088, -74.0412625 4.7583383, -74.0412266 4.7598204)",,,,,,,,
730533701,6484662547,0,326055888,False,,,cycleway,615.6080000000001,"LINESTRING (-74.0433898 4.682962, -74.0434051 4.6830126, -74.04334129999999 4.6831247, -74.0430775 4.6836859, -74.0430583 4.6837171, -74.0430181 4.6837519, -74.0429867 4.6837764, -74.0429778 4.683792, -74.0429591 4.6838134, -74.0429488 4.6838556, -74.04294969999999 4.6838949, -74.0429171 4.6840084, -74.0428826 4.6840908, -74.0428347 4.684176, -74.0427248 4.6843234, -74.0422183 4.6853158, -74.04177009999999 4.6862209, -74.0417159 4.6863266, -74.0413557 4.6870821, -74.0410586 4.6876557, -74.04100200000001 4.6877658, -74.04097659999999 4.6878151, -74.0409377 4.6878909)",,,,,,,,
730533701,6484663214,0,691112492,False,,,cycleway,502.512,"LINESTRING (-74.0433898 4.682962, -74.04475360000001 4.6836038, -74.0448155 4.6836412, -74.0448689 4.6836626, -74.04498959999999 4.683692, -74.04550570000001 4.6839427, -74.0466388 4.6844932, -74.0472927 4.6848325, -74.0473509 4.6848786, -74.0474196 4.6849403, -74.0474425 4.6849643)",,,,,,,,
730533701,3992274791,0,"[750289084, 347401629]",False,,,cycleway,23.431,"LINESTRING (-74.0433898 4.682962, -74.04335709999999 4.6829273, -74.04328940000001 4.6828927, -74.0432115 4.6828528)",,,,,,,,
735028242,599389290,0,59278388,False,,,cycleway,26.951,"LINESTRING (-74.0347165 4.6945071, -74.03479470000001 4.6942776)",,,,,,,,
744885235,5111381084,0,"[645849530, 73060325, 525417101]",False,,,cycleway,58.598000000000006,"LINESTRING (-74.0642253 4.7092544, -74.06423409999999 4.709191, -74.0642479 4.7091736, -74.06427069999999 4.7091503, -74.0643183 4.7091539, -74.0643663 4.7091636, -74.06438199999999 4.7091503, -74.0644152 4.7089614, -74.0644648 4.708982, -74.0645074 4.7089997)",,,,,,,,
744885235,726210287,0,73060325,False,,,cycleway,1155.5779999999997,"LINESTRING (-74.0642253 4.7092544, -74.0642218 4.7092933, -74.06420679999999 4.7093096, -74.06331520000001 4.708937, -74.06328139999999 4.7089205, -74.06315360000001 4.7088589, -74.06288000000001 4.7087332, -74.06256569999999 4.7085985, -74.0624347 4.7085408, -74.0622242 4.7084713, -74.06208340000001 4.7084232, -74.0619465 4.7083897, -74.0618755 4.708377, -74.0618539 4.708355, -74.0618319 4.7083497, -74.0616502 4.7083156, -74.0616232 4.7083108, -74.06158790000001 4.7083095, -74.06149259999999 4.7082942, -74.0609998 4.70822, -74.06050209999999 4.7081393, -74.0598229 4.7080168, -74.0597116 4.7079994, -74.0596462 4.7079725, -74.05958680000001 4.7079597, -74.0595486 4.7079514, -74.0584276 4.7077592, -74.0582854 4.7077348, -74.058161 4.7077136, -74.0570998 4.707533, -74.05698219999999 4.7075236, -74.05694560000001 4.7075164, -74.05690970000001 4.7075103, -74.0567726 4.7074635, -74.0557513 4.7073025, -74.05565420000001 4.7072892, -74.05541530000001 4.707267, -74.0553081 4.7072884, -74.05508810000001 4.7074114, -74.0542942 4.7078765)",,,,,,,,
744885235,316373700,0,"[827222042, 655282925, 655282926]",True,3,Avenida Calle 127,primary,522.151,"LINESTRING (-74.0642253 4.7092544, -74.0642972 4.709288, -74.0644126 4.7093358, -74.0647637 4.7094925, -74.06506539999999 4.7096237, -74.06526479999999 4.7097045, -74.0658641 4.7099286, -74.0659347 4.7099581, -74.06646050000001 4.7101928, -74.0666466 4.7102804, -74.0670559 4.7104591, -74.0677731 4.7107754, -74.0682291 4.710981, -74.0685462 4.7111239)",30,,,,,,,
745038971,724113224,0,"[603099636, 745960623]",False,,,cycleway,78.191,"LINESTRING (-74.07784119999999 4.6827321, -74.0775821 4.682378, -74.0774557 4.6822053, -74.0774254 4.682164)",,,,,,,,
745794884,745803419,0,59991516,False,,,cycleway,424.79200000000003,"LINESTRING (-74.0616958 4.6785431, -74.0625742 4.6785887, -74.06303339999999 4.6786275, -74.06379990000001 4.678685, -74.06406010000001 4.678701, -74.06448930000001 4.6787411, -74.0647172 4.6787518, -74.0649694 4.6787732, -74.0651544 4.6787973, -74.0653315 4.6788641, -74.0654861 4.6789457)",,,,,,,,
745803419,745794884,0,59991516,False,,,cycleway,424.792,"LINESTRING (-74.0654861 4.6789457, -74.0653315 4.6788641, -74.0651544 4.6787973, -74.0649694 4.6787732, -74.0647172 4.6787518, -74.06448930000001 4.6787411, -74.06406010000001 4.678701, -74.06379990000001 4.678685, -74.06303339999999 4.6786275, -74.0625742 4.6785887, -74.0616958 4.6785431)",,,,,,,,
745803419,947760920,0,456292532,False,,,cycleway,69.979,"LINESTRING (-74.0654861 4.6789457, -74.0655709 4.6787708, -74.0657008 4.6785028, -74.0657722 4.6783852)",,,,,,,,
745803419,867269210,0,456292532,False,,,cycleway,44.967,"LINESTRING (-74.0654861 4.6789457, -74.0654388 4.6790433, -74.06528779999999 4.6792982)",,,,,,,,
761538060,761538206,0,60830640,False,,,cycleway,538.458,"LINESTRING (-74.18068460000001 4.6360882, -74.1764234 4.6384142)",,,,,,,,
761538206,761538060,0,60830640,False,,,cycleway,538.458,"LINESTRING (-74.1764234 4.6384142, -74.18068460000001 4.6360882)",,,,,,,,
764701973,764702515,0,398707525,False,,,cycleway,15.005,"LINESTRING (-74.137342 4.570297, -74.137416 4.57041)",,,,,,,,
764701973,764701974,0,398707525,False,,,cycleway,12.854,"LINESTRING (-74.137342 4.570297, -74.13726800000001 4.570208)",,,,,,,,
764701974,764701973,0,398707525,False,,,cycleway,12.854,"LINESTRING (-74.13726800000001 4.570208, -74.137342 4.570297)",,,,,,,,
764701974,764701975,0,398707525,False,,,cycleway,18.687,"LINESTRING (-74.13726800000001 4.570208, -74.13713799999999 4.570101)",,,,,,,,
764701975,764701974,0,398707525,False,,,cycleway,18.687,"LINESTRING (-74.13713799999999 4.570101, -74.13726800000001 4.570208)",,,,,,,,
764701975,764702066,0,398707525,False,,,cycleway,14.86,"LINESTRING (-74.13713799999999 4.570101, -74.137022 4.570034)",,,,,,,,
764702060,764702061,0,398707525,False,,,cycleway,9.684,"LINESTRING (-74.13669899999999 4.569961, -74.136786 4.569969)",,,,,,,,
764702060,764702062,0,398707525,False,,,cycleway,12.195,"LINESTRING (-74.13669899999999 4.569961, -74.136589 4.569959)",,,,,,,,
764702061,764702065,0,398707525,False,,,cycleway,11.083,"LINESTRING (-74.136786 4.569969, -74.13688500000001 4.569983)",,,,,,,,
764702061,764702060,0,398707525,False,,,cycleway,9.684,"LINESTRING (-74.136786 4.569969, -74.13669899999999 4.569961)",,,,,,,,
764702062,764702060,0,398707525,False,,,cycleway,12.195,"LINESTRING (-74.136589 4.569959, -74.13669899999999 4.569961)",,,,,,,,
764702062,764702079,0,398707525,False,,,cycleway,11.535,"LINESTRING (-74.136589 4.569959, -74.136488 4.569984)",,,,,,,,
764702065,764702066,0,398707525,False,,,cycleway,16.21,"LINESTRING (-74.13688500000001 4.569983, -74.137022 4.570034)",,,,,,,,
764702065,764702061,0,398707525,False,,,cycleway,11.083,"LINESTRING (-74.13688500000001 4.569983, -74.136786 4.569969)",,,,,,,,
764702066,764701975,0,398707525,False,,,cycleway,14.86,"LINESTRING (-74.137022 4.570034, -74.13713799999999 4.570101)",,,,,,,,
764702066,764702065,0,398707525,False,,,cycleway,16.21,"LINESTRING (-74.137022 4.570034, -74.13688500000001 4.569983)",,,,,,,,
764702079,764702062,0,398707525,False,,,cycleway,11.535,"LINESTRING (-74.136488 4.569984, -74.136589 4.569959)",,,,,,,,
764702079,764702107,0,398707525,False,,,cycleway,9.896,"LINESTRING (-74.136488 4.569984, -74.13639999999999 4.569999)",,,,,,,,
764702106,764702107,0,398707525,False,,,cycleway,29.688,"LINESTRING (-74.136144 4.5700775, -74.13639999999999 4.569999)",,,,,,,,
764702106,764702113,0,398707525,False,,,cycleway,12.738,"LINESTRING (-74.136144 4.5700775, -74.1360365 4.570118)",,,,,,,,
764702107,764702079,0,398707525,False,,,cycleway,9.896,"LINESTRING (-74.13639999999999 4.569999, -74.136488 4.569984)",,,,,,,,
764702107,764702106,0,398707525,False,,,cycleway,29.688,"LINESTRING (-74.13639999999999 4.569999, -74.136144 4.5700775)",,,,,,,,
764702113,764702106,0,398707525,False,,,cycleway,12.738,"LINESTRING (-74.1360365 4.570118, -74.136144 4.5700775)",,,,,,,,
764702113,764702123,0,398707525,False,,,cycleway,10.624,"LINESTRING (-74.1360365 4.570118, -74.135949 4.570157)",,,,,,,,
764702122,764702123,0,398707525,False,,,cycleway,12.505,"LINESTRING (-74.13584 4.570186, -74.135949 4.570157)",,,,,,,,
764702122,764702241,0,398707525,False,,,cycleway,14.959,"LINESTRING (-74.13584 4.570186, -74.13570799999999 4.570214)",,,,,,,,
764702123,764702113,0,398707525,False,,,cycleway,10.624,"LINESTRING (-74.135949 4.570157, -74.1360365 4.570118)",,,,,,,,
764702123,764702122,0,398707525,False,,,cycleway,12.505,"LINESTRING (-74.135949 4.570157, -74.13584 4.570186)",,,,,,,,
764702241,764702122,0,398707525,False,,,cycleway,14.959,"LINESTRING (-74.13570799999999 4.570214, -74.13584 4.570186)",,,,,,,,
764702241,764702243,0,398707525,False,,,cycleway,14.876,"LINESTRING (-74.13570799999999 4.570214, -74.1355738 4.5702126)",,,,,,,,
764702242,764702243,0,398707525,False,,,cycleway,10.398,"LINESTRING (-74.1354801 4.570208, -74.1355738 4.5702126)",,,,,,,,
764702242,764702252,0,398707525,False,,,cycleway,13.862,"LINESTRING (-74.1354801 4.570208, -74.135357 4.570186)",,,,,,,,
764702243,764702241,0,398707525,False,,,cycleway,14.876,"LINESTRING (-74.1355738 4.5702126, -74.13570799999999 4.570214)",,,,,,,,
764702243,764702242,0,398707525,False,,,cycleway,10.398,"LINESTRING (-74.1355738 4.5702126, -74.1354801 4.570208)",,,,,,,,
764702246,764702247,0,398707525,False,,,cycleway,15.484,"LINESTRING (-74.13508400000001 4.570073, -74.135211 4.570131)",,,,,,,,
764702246,764702281,0,398707525,False,,,cycleway,14.751,"LINESTRING (-74.13508400000001 4.570073, -74.134962 4.57002)",,,,,,,,
764702247,764702252,0,398707525,False,,,cycleway,17.3,"LINESTRING (-74.135211 4.570131, -74.135357 4.570186)",,,,,,,,
764702247,764702246,0,398707525,False,,,cycleway,15.484,"LINESTRING (-74.135211 4.570131, -74.13508400000001 4.570073)",,,,,,,,
764702252,764702242,0,398707525,False,,,cycleway,13.862,"LINESTRING (-74.135357 4.570186, -74.1354801 4.570208)",,,,,,,,
764702252,764702247,0,398707525,False,,,cycleway,17.3,"LINESTRING (-74.135357 4.570186, -74.135211 4.570131)",,,,,,,,
764702269,764702283,0,398707525,False,,,cycleway,17.064,"LINESTRING (-74.134666 4.569966, -74.13481899999999 4.569983)",,,,,,,,
764702269,6580230546,0,398707525,False,,,cycleway,11.208,"LINESTRING (-74.134666 4.569966, -74.13456499999999 4.5699708)",,,,,,,,
764702280,6580230565,0,398707525,False,,,cycleway,5.859,"LINESTRING (-74.13443599999999 4.569977, -74.1344888 4.5699745)",,,,,,,,
764702280,764702301,0,398707525,False,,,cycleway,12.83,"LINESTRING (-74.13443599999999 4.569977, -74.13432299999999 4.570002)",,,,,,,,
764702281,764702246,0,398707525,False,,,cycleway,14.751,"LINESTRING (-74.134962 4.57002, -74.13508400000001 4.570073)",,,,,,,,
764702281,764702283,0,398707525,False,,,cycleway,16.376,"LINESTRING (-74.134962 4.57002, -74.13481899999999 4.569983)",,,,,,,,
764702283,764702281,0,398707525,False,,,cycleway,16.376,"LINESTRING (-74.13481899999999 4.569983, -74.134962 4.57002)",,,,,,,,
764702283,764702269,0,398707525,False,,,cycleway,17.064,"LINESTRING (-74.13481899999999 4.569983, -74.134666 4.569966)",,,,,,,,
764702298,764702302,0,398707525,False,,,cycleway,15.529,"LINESTRING (-74.134089 4.57011, -74.134213 4.570045)",,,,,,,,
764702298,764702299,0,398707525,False,,,cycleway,15.536,"LINESTRING (-74.134089 4.57011, -74.133977 4.570194)",,,,,,,,
764702299,764702298,0,398707525,False,,,cycleway,15.536,"LINESTRING (-74.133977 4.570194, -74.134089 4.57011)",,,,,,,,
764702299,764702300,0,398707525,False,,,cycleway,15.561,"LINESTRING (-74.133977 4.570194, -74.13387299999999 4.570288)",,,,,,,,
764702300,6580209979,0,61129838,False,,,cycleway,98.654,"LINESTRING (-74.13387299999999 4.570288, -74.13323990000001 4.5709116)",,,,,,,,
764702300,764702299,0,398707525,False,,,cycleway,15.561,"LINESTRING (-74.13387299999999 4.570288, -74.133977 4.570194)",,,,,,,,
764702301,764702280,0,398707525,False,,,cycleway,12.83,"LINESTRING (-74.13432299999999 4.570002, -74.13443599999999 4.569977)",,,,,,,,
764702301,764702302,0,398707525,False,,,cycleway,13.097,"LINESTRING (-74.13432299999999 4.570002, -74.134213 4.570045)",,,,,,,,
764702302,764702301,0,398707525,False,,,cycleway,13.097,"LINESTRING (-74.134213 4.570045, -74.13432299999999 4.570002)",,,,,,,,
764702302,764702298,0,398707525,False,,,cycleway,15.529,"LINESTRING (-74.134213 4.570045, -74.134089 4.57011)",,,,,,,,
764702513,764702525,0,398707525,False,,,cycleway,8.829,"LINESTRING (-74.137484 4.570604, -74.13749199999999 4.570683)",,,,,,,,
764702513,764702514,0,398707525,False,,,cycleway,10.233,"LINESTRING (-74.137484 4.570604, -74.137457 4.570516)",,,,,,,,
764702514,764702513,0,398707525,False,,,cycleway,10.233,"LINESTRING (-74.137457 4.570516, -74.137484 4.570604)",,,,,,,,
764702514,764702515,0,398707525,False,,,cycleway,12.632,"LINESTRING (-74.137457 4.570516, -74.137416 4.57041)",,,,,,,,
764702515,764702514,0,398707525,False,,,cycleway,12.632,"LINESTRING (-74.137416 4.57041, -74.137457 4.570516)",,,,,,,,
764702515,764701973,0,398707525,False,,,cycleway,15.005,"LINESTRING (-74.137416 4.57041, -74.137342 4.570297)",,,,,,,,
764702524,764702539,0,61129838,False,,,cycleway,39.67,"LINESTRING (-74.13748409999999 4.5709065, -74.13745400000001 4.571262)",,,,,,,,
764702524,764702525,0,398707525,False,,,cycleway,24.868,"LINESTRING (-74.13748409999999 4.5709065, -74.13749199999999 4.570683)",,,,,,,,
764702525,764702524,0,398707525,False,,,cycleway,24.868,"LINESTRING (-74.13749199999999 4.570683, -74.13748409999999 4.5709065)",,,,,,,,
764702525,764702513,0,398707525,False,,,cycleway,8.829,"LINESTRING (-74.13749199999999 4.570683, -74.137484 4.570604)",,,,,,,,
764702527,764702628,0,61129838,False,,,cycleway,13.538,"LINESTRING (-74.137289 4.571657, -74.137209 4.571749)",,,,,,,,
764702527,764702528,0,61129838,False,,,cycleway,13.496,"LINESTRING (-74.137289 4.571657, -74.13735800000001 4.571557)",,,,,,,,
764702528,764702527,0,61129838,False,,,cycleway,13.496,"LINESTRING (-74.13735800000001 4.571557, -74.137289 4.571657)",,,,,,,,
764702528,764702540,0,61129838,False,,,cycleway,11.456,"LINESTRING (-74.13735800000001 4.571557, -74.137398 4.571462)",,,,,,,,
764702539,764702541,0,61129838,False,,,cycleway,15.678,"LINESTRING (-74.13745400000001 4.571262, -74.13742499999999 4.5714)",,,,,,,,
764702539,764702524,0,61129838,False,,,cycleway,39.67,"LINESTRING (-74.13745400000001 4.571262, -74.13748409999999 4.5709065)",,,,,,,,
764702540,764702528,0,61129838,False,,,cycleway,11.456,"LINESTRING (-74.137398 4.571462, -74.13735800000001 4.571557)",,,,,,,,
764702540,764702541,0,61129838,False,,,cycleway,7.516,"LINESTRING (-74.137398 4.571462, -74.13742499999999 4.5714)",,,,,,,,
764702541,764702540,0,61129838,False,,,cycleway,7.516,"LINESTRING (-74.13742499999999 4.5714, -74.137398 4.571462)",,,,,,,,
764702541,764702539,0,61129838,False,,,cycleway,15.678,"LINESTRING (-74.13742499999999 4.5714, -74.13745400000001 4.571262)",,,,,,,,
764702627,764702642,0,61129838,False,,,cycleway,12.719,"LINESTRING (-74.137125 4.571826, -74.137032 4.571893)",,,,,,,,
764702627,764702628,0,61129838,False,,,cycleway,12.649,"LINESTRING (-74.137125 4.571826, -74.137209 4.571749)",,,,,,,,
764702628,764702627,0,61129838,False,,,cycleway,12.649,"LINESTRING (-74.137209 4.571749, -74.137125 4.571826)",,,,,,,,
764702628,764702527,0,61129838,False,,,cycleway,13.538,"LINESTRING (-74.137209 4.571749, -74.137289 4.571657)",,,,,,,,
764702641,764702643,0,61129838,False,,,cycleway,10.092,"LINESTRING (-74.1368315 4.5719839, -74.13674399999999 4.572009)",,,,,,,,
764702641,764702642,0,61129838,False,,,cycleway,24.414,"LINESTRING (-74.1368315 4.5719839, -74.137032 4.571893)",,,,,,,,
764702642,764702641,0,61129838,False,,,cycleway,24.414,"LINESTRING (-74.137032 4.571893, -74.1368315 4.5719839)",,,,,,,,
764702642,764702627,0,61129838,False,,,cycleway,12.719,"LINESTRING (-74.137032 4.571893, -74.137125 4.571826)",,,,,,,,
764702643,764702657,0,61129838,False,,,cycleway,12.001,"LINESTRING (-74.13674399999999 4.572009, -74.136638 4.572031)",,,,,,,,
764702643,764702641,0,61129838,False,,,cycleway,10.092,"LINESTRING (-74.13674399999999 4.572009, -74.1368315 4.5719839)",,,,,,,,
764702656,764702708,0,61129838,False,,,cycleway,12.44,"LINESTRING (-74.1365406 4.5720537, -74.1364342 4.5720893)",,,,,,,,
764702656,764702657,0,61129838,False,,,cycleway,11.087,"LINESTRING (-74.1365406 4.5720537, -74.136638 4.572031)",,,,,,,,
764702657,764702656,0,61129838,False,,,cycleway,11.087,"LINESTRING (-74.136638 4.572031, -74.1365406 4.5720537)",,,,,,,,
764702657,764702643,0,61129838,False,,,cycleway,12.001,"LINESTRING (-74.136638 4.572031, -74.13674399999999 4.572009)",,,,,,,,
764702708,6580230465,0,61129838,False,,,cycleway,14.886,"LINESTRING (-74.1364342 4.5720893, -74.13631340000001 4.5721478)",,,,,,,,
764702708,764702656,0,61129838,False,,,cycleway,12.44,"LINESTRING (-74.1364342 4.5720893, -74.1365406 4.5720537)",,,,,,,,
764702709,764702747,0,61129838,False,,,cycleway,23.197,"LINESTRING (-74.1360782 4.5722749, -74.1359159 4.5724066)",,,,,,,,
764702709,6580230470,0,61129838,False,,,cycleway,9.798,"LINESTRING (-74.1360782 4.5722749, -74.1361536 4.5722289)",,,,,,,,
764702747,764703054,0,61129838,False,,,cycleway,27.127,"LINESTRING (-74.1359159 4.5724066, -74.13573599999999 4.572572)",,,,,,,,
764702747,764702709,0,61129838,False,,,cycleway,23.197,"LINESTRING (-74.1359159 4.5724066, -74.1360782 4.5722749)",,,,,,,,
764702956,6498468260,0,61129838,False,,,cycleway,2.755,"LINESTRING (-74.13320899999999 4.570942, -74.13322669999999 4.5709246)",,,,,,,,
764702956,764702980,0,61129838,False,,,cycleway,15.797,"LINESTRING (-74.13320899999999 4.570942, -74.13311299999999 4.571047)",,,,,,,,
764702980,764702956,0,61129838,False,,,cycleway,15.797,"LINESTRING (-74.13311299999999 4.571047, -74.13320899999999 4.570942)",,,,,,,,
764702980,764703300,0,61129838,False,,,cycleway,21.279,"LINESTRING (-74.13311299999999 4.571047, -74.132974 4.571179)",,,,,,,,
764703054,764703063,0,61129838,False,,,cycleway,24.508,"LINESTRING (-74.13573599999999 4.572572, -74.135599 4.572745)",,,,,,,,
764703054,764702747,0,61129838,False,,,cycleway,27.127,"LINESTRING (-74.13573599999999 4.572572, -74.1359159 4.5724066)",,,,,,,,
