u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,bridge,width,access,tunnel,junction,lanes,est_width,service,ref,area,landuse
304072922,3168516163,0,30114014,,footway,,False,5.121,"LINESTRING (4.9230763 52.373806, 4.9230177 52.373835)",,,,,,,,,,,
1057884989,1365177931,0,91145198,Johan Jongkindstraat,tertiary,50,False,5.91,"LINESTRING (4.8347498 52.3592734, 4.8348368 52.3592748)",,,,,,,,,,,
1307641930,70770295,0,115842842,Jodenbreestraat,unclassified,,True,0.711,"LINESTRING (4.9012132 52.3695441, 4.9012037 52.3695468)",,,,,,,,,,,
1307641930,430820687,0,"[115842843, 37043765, 744277575]",Jodenbreestraat,cycleway,,True,210.98,"LINESTRING (4.9012132 52.3695441, 4.9013926 52.3694417, 4.9014117 52.3694067, 4.9023829 52.3690058, 4.9036011 52.3685063, 4.9036484 52.3684802, 4.9037114 52.3684343)",,2.00,,,,,,,,,
1365177931,1057884989,0,91145198,Johan Jongkindstraat,tertiary,50,False,5.91,"LINESTRING (4.8348368 52.3592748, 4.8347498 52.3592734)",,,,,,,,,,,
1365177931,1365177930,0,122098282,,cycleway,,True,9.625,"LINESTRING (4.8348368 52.3592748, 4.8349643 52.359237)",,1.80,,,,,,,,,
1587591517,3168516163,0,30114014,,footway,,False,7.114,"LINESTRING (4.9229134 52.3738412, 4.9230177 52.373835)",,,,,,,,,,,
1587591517,1587582184,0,4364612,Marinierskade,cycleway,,False,192.398,"LINESTRING (4.9229134 52.3738412, 4.9229071 52.3738853, 4.9228451 52.3739359, 4.9226427 52.3740522, 4.9226159 52.3740832, 4.9226218 52.3741175, 4.9227638 52.3744852, 4.9227645 52.3745173, 4.9227475 52.374543, 4.9227116 52.3745645, 4.9226722 52.3745751, 4.9219095 52.3746881, 4.921257 52.3747845)",,,yes,,,,,,,,
1587591517,1497804219,0,30133441,Kattenburgerkade,cycleway,,False,152.97199999999998,"LINESTRING (4.9229134 52.3738412, 4.9228801 52.3737722, 4.9228278 52.3737289, 4.9221991 52.3733338, 4.9213982 52.3728341)",,,,,,,,,,,
1782385409,1782385415,0,166805487,,footway,,False,10.158,"LINESTRING (4.8645422 52.3562189, 4.864393 52.3562124)",yes,,,,,,,,,,
1782385415,1782385409,0,166805487,,footway,,False,10.158,"LINESTRING (4.864393 52.3562124, 4.8645422 52.3562189)",yes,,,,,,,,,,
1782423618,1782423619,0,166809825,,footway,,False,10.194,"LINESTRING (4.8645559 52.3561256, 4.8644063 52.3561181)",yes,,,,,,,,,,
1782423619,1782423618,0,166809825,,footway,,False,10.194,"LINESTRING (4.8644063 52.3561181, 4.8645559 52.3561256)",yes,,,,,,,,,,
2218460933,46322645,0,26312532,,residential,,False,17.405,"LINESTRING (4.9367881 52.3572591, 4.9367983 52.3571027)",,,,,,,,,,,
2218460933,392097314,0,"[505939427, 505939428, 117051306, 22987501, 4984557, 502660122]",Ooster Ringdijk,cycleway,,False,297.516,"LINESTRING (4.9367881 52.3572591, 4.9374794 52.3574173, 4.9379976 52.3575382, 4.938008 52.3575406, 4.9382315 52.3575998, 4.9387032 52.3577902, 4.9388509 52.3578429, 4.93896 52.3578723, 4.9400056 52.3580888, 4.9400416 52.3581131, 4.9401253 52.358145, 4.9405249 52.3582337, 4.9407503 52.3582477, 4.9408152 52.3582629)",,"['3.50', '3.00']",,yes,,,,,,,
2218460933,46321947,0,4984557,,cycleway,,False,101.63000000000001,"LINESTRING (4.9367881 52.3572591, 4.9365376 52.3572138, 4.9356766 52.3570613, 4.9354673 52.3569957, 4.9354137 52.3569416)",,3.50,,,,,,,,,
3168516163,304072922,0,30114014,,footway,,False,5.121,"LINESTRING (4.9230177 52.373835, 4.9230763 52.373806)",,,,,,,,,,,
3168516163,1587591517,0,30114014,,footway,,False,7.114,"LINESTRING (4.9230177 52.373835, 4.9229134 52.3738412)",,,,,,,,,,,
3168516163,4573990130,0,392570776,,footway,,False,10.931000000000001,"LINESTRING (4.9230177 52.373835, 4.9230265 52.3738728, 4.9230812 52.3739228)",,,,,,,,,,,
3564346137,300532287,0,220731092,Spoorslag,footway,,False,7.943,"LINESTRING (4.8764759 52.338338, 4.8763606 52.3383498)",,,,,,,,,,,
3753093622,247355524,0,371758333,,cycleway,,False,11.132,"LINESTRING (4.9175672 52.4112416, 4.9174386 52.4113038)",,,,,,,,,,,
3753093622,46539752,0,371758333,,cycleway,,False,9.832,"LINESTRING (4.9175672 52.4112416, 4.9176759 52.4111831)",,,,,,,,,,,
3753093622,4296412957,0,7042385,Westerlengte,tertiary,50,False,137.885,"LINESTRING (4.9175672 52.4112416, 4.917606 52.411276, 4.9180919 52.4116847, 4.9184084 52.4119489, 4.9184969 52.4120202, 4.9185869 52.4120762, 4.9187516 52.4121625, 4.9188329 52.4122059)",,,,,,,,,,,
3753093622,3841812645,0,7042385,Westerlengte,tertiary,50,False,60.11399999999999,"LINESTRING (4.9175672 52.4112416, 4.9175075 52.4111806, 4.917463 52.4111265, 4.9174282 52.4110826, 4.9173642 52.4109825, 4.9172496 52.4108194, 4.9171923 52.4107526)",,,,,,,,,,,
3841812645,6893751277,0,736337975,,cycleway,,False,13.4,"LINESTRING (4.9171923 52.4107526, 4.9170345 52.4108251)",,,,,,,,,,,
3841812645,3753093622,0,7042385,Westerlengte,tertiary,50,False,60.114,"LINESTRING (4.9171923 52.4107526, 4.9172496 52.4108194, 4.9173642 52.4109825, 4.9174282 52.4110826, 4.917463 52.4111265, 4.9175075 52.4111806, 4.9175672 52.4112416)",,,,,,,,,,,
3841812645,46536614,0,7042385,Westerlengte,tertiary,50,False,67.221,"LINESTRING (4.9171923 52.4107526, 4.9171258 52.4106934, 4.9168622 52.4104798, 4.9165953 52.4102702)",,,,,,,,,,,
4279179780,4617949357,0,428813850,Beemsterstraat,tertiary,,False,7.865,"LINESTRING (4.9488696 52.3939245, 4.9489223 52.3939875)",,,,,,,,,,,
4296408732,4296408733,0,430354951,,cycleway,,False,10.291,"LINESTRING (4.919728 52.4128943, 4.9195946 52.4129384)",,,,,,,,,,,
4296408732,3145076954,0,430354951,,cycleway,,False,6.624,"LINESTRING (4.919728 52.4128943, 4.9197918 52.4128492)",,,,,,,,,,,
4296408732,46545986,0,7042385,Westerlengte,tertiary,50,False,46.58,"LINESTRING (4.919728 52.4128943, 4.9198567 52.413086, 4.9199187 52.4131703, 4.9199794 52.4132313, 4.9200248 52.4132705)",,,,,,,,,,,
4296408732,4296412959,0,7042385,Westerlengte,tertiary,50,False,81.444,"LINESTRING (4.919728 52.4128943, 4.9196454 52.412814, 4.9193743 52.4125784, 4.9190979 52.4123602, 4.9190164 52.4123053)",,,,,,,,,,,
4296412957,4296412958,0,430354994,,cycleway,,False,10.194,"LINESTRING (4.9188329 52.4122059, 4.9189223 52.4121322)",,,,,,,,,,,
4296412957,4296412956,0,430354994,,cycleway,,False,7.162,"LINESTRING (4.9188329 52.4122059, 4.9187614 52.4122533)",,,,,,,,,,,
4296412957,4296412959,0,7042385,Westerlengte,tertiary,50,False,16.669,"LINESTRING (4.9188329 52.4122059, 4.9188973 52.4122376, 4.9189661 52.4122734, 4.9190164 52.4123053)",,,,,,,,,,,
4296412957,3753093622,0,7042385,Westerlengte,tertiary,50,False,137.885,"LINESTRING (4.9188329 52.4122059, 4.9187516 52.4121625, 4.9185869 52.4120762, 4.9184969 52.4120202, 4.9184084 52.4119489, 4.9180919 52.4116847, 4.917606 52.411276, 4.9175672 52.4112416)",,,,,,,,,,,
4296412959,4296408709,0,430354995,,cycleway,,False,7.321,"LINESTRING (4.9190164 52.4123053, 4.9189255 52.4123408)",,,,,,,,,,,
4296412959,46542919,0,430354995,,cycleway,,False,7.542,"LINESTRING (4.9190164 52.4123053, 4.9191046 52.412264)",,,,,,,,,,,
4296412959,4296408732,0,7042385,Westerlengte,tertiary,50,False,81.44399999999999,"LINESTRING (4.9190164 52.4123053, 4.9190979 52.4123602, 4.9193743 52.4125784, 4.9196454 52.412814, 4.919728 52.4128943)",,,,,,,,,,,
4296412959,4296412957,0,7042385,Westerlengte,tertiary,50,False,16.669,"LINESTRING (4.9190164 52.4123053, 4.9189661 52.4122734, 4.9188973 52.4122376, 4.9188329 52.4122059)",,,,,,,,,,,
4573990130,3168516163,0,392570776,,footway,,False,10.931000000000001,"LINESTRING (4.9230812 52.3739228, 4.9230265 52.3738728, 4.9230177 52.373835)",,,,,,,,,,,
4617949357,46487464,0,428813850,Beemsterstraat,tertiary,,False,26.778,"LINESTRING (4.9489223 52.3939875, 4.9490709 52.3942106)",,,,,,,,,,,
4617949357,4279179780,0,428813850,Beemsterstraat,tertiary,,False,7.865,"LINESTRING (4.9489223 52.3939875, 4.9488696 52.3939245)",,,,,,,,,,,
4617949357,4284996664,0,429377284,,cycleway,,True,19.162,"LINESTRING (4.9489223 52.3939875, 4.9488546 52.3939995, 4.948784 52.3940001, 4.9487157 52.393989, 4.9486549 52.3939671)",,,,,roundabout,,,,,,
4617949358,46485778,0,7041470,Beemsterstraat,tertiary,,False,6.738,"LINESTRING (4.9486802 52.3937075, 4.9487259 52.3937613)",,,,,,,,,,,
4617949358,46480845,0,"[7041547, 7041430, 7041470, 7041543]",Beemsterstraat,tertiary,,False,167.331,"LINESTRING (4.9486802 52.3937075, 4.9485899 52.3935968, 4.9485603 52.3935644, 4.9485368 52.3935354, 4.9485132 52.3935062, 4.9481584 52.3930582, 4.9478222 52.3926335, 4.9477618 52.3925572, 4.9476013 52.3923544)",,,,,,,,,,,
4617949358,4284996666,0,429377284,,cycleway,,True,20.205,"LINESTRING (4.9486802 52.3937075, 4.9487486 52.3936895, 4.9488225 52.3936841, 4.9488959 52.3936917, 4.9489627 52.3937117)",,,,,roundabout,,,,,,
4688508559,139857711,0,14376096,Gabriël Metsustraat,residential,30,True,87.107,"LINESTRING (4.8801542 52.3560838, 4.8801606 52.3560874, 4.8802907 52.3561461, 4.8803935 52.3561625, 4.8804894 52.3561661, 4.8813615 52.3560077)",,,,,,,,,,,
4688508559,4688508558,0,516698831,Van Baerlestraat,cycleway,,True,29.067,"LINESTRING (4.8801542 52.3560838, 4.8801366 52.3561587, 4.8801254 52.3561893, 4.8801066 52.3562369, 4.8800707 52.35634)",,1.80,,,,,,,,,
4835274328,46367895,0,27344288,Kloveniersburgwal,residential,50,True,10.936,"LINESTRING (4.8959798 52.3676177, 4.8960227 52.3677125)",,,,,,,,,,,
6899164368,46204156,0,219405929,De Heusweg,unclassified,50,False,2.415,"LINESTRING (4.9150692 52.3311747, 4.915038 52.3311643)",,,,,,,,,,,
6899164368,73819749,0,"[7047777, 219405929, 22568613, 7047807]",De Heusweg,"['cycleway', 'unclassified']",50,False,573.456,"LINESTRING (4.9150692 52.3311747, 4.9165753 52.3316147, 4.9168701 52.331707, 4.9169489 52.3317311, 4.9179161 52.3320114, 4.9181278 52.3320742, 4.9185308 52.3321937, 4.9198072 52.3325927, 4.9201886 52.3327119, 4.9204486 52.332736, 4.9208288 52.3328459, 4.9213287 52.3330119, 4.9216556 52.3331288, 4.9218879 52.3332337, 4.9223963 52.3335163, 4.922523 52.3335074)",yes,,,,,,,,,,
6899164368,1101932835,0,219326150,,cycleway,,True,41.427,"LINESTRING (4.9150692 52.3311747, 4.9147846 52.331195, 4.9146497 52.3312055, 4.9145305 52.3312054, 4.9144941 52.3311998, 4.9144705 52.3311881)",,,,,,,,,,,
6316199,1360288007,0,4745774,Raamsteeg,cycleway,,False,42.397999999999996,"LINESTRING (4.8883961 52.3701725, 4.8884718 52.370168, 4.8885281 52.3701703, 4.8889884 52.3702764)",,1.80,,,,,,,,,
25645990,46361924,0,7046058,,cycleway,,False,6.739,"LINESTRING (4.9261096 52.3663263, 4.9261622 52.3663777)",,1.80,,,,,,,,,
25645990,452982489,0,"[321177435, 33514339, 38349509]",,cycleway,,True,58.382999999999996,"LINESTRING (4.9261096 52.3663263, 4.9261916 52.3662794, 4.9264103 52.3661426, 4.9265992 52.3659951, 4.9266152 52.3659177)",yes,"['1.65', '2.00']",,,,,,,,,
25658577,25658579,0,4270806,Roomtuintjes,cycleway,,False,158.925,"LINESTRING (4.9308652 52.3659402, 4.9308238 52.3657291, 4.9307548 52.3655389, 4.9304676 52.364919, 4.930455 52.3645672, 4.9304379 52.3645437)",,,,,,,,,,,
25658577,734698892,0,115743517,Zeeburgerdijk,cycleway,,True,74.0,"LINESTRING (4.9308652 52.3659402, 4.9318928 52.365975, 4.9319534 52.3659771)",,2.10,,,,,,,,,
25658579,25658577,0,4270806,Roomtuintjes,cycleway,,False,158.925,"LINESTRING (4.9304379 52.3645437, 4.930455 52.3645672, 4.9304676 52.364919, 4.9307548 52.3655389, 4.9308238 52.3657291, 4.9308652 52.3659402)",,,,,,,,,,,
26596415,46377142,0,504863129,Wittenburgergracht,service,,True,42.928,"LINESTRING (4.9187544 52.3699052, 4.9192974 52.3697074)",,,,,,,,,,,
26596415,26596589,0,"[23292518, 23292519, 819816299, 4371501, 37417485]","['Paerlduiker', 'Kattenburgergracht', 'Wittenburgergracht', 'Kattenburgerplein']",cycleway,,False,269.91900000000004,"LINESTRING (4.9187544 52.3699052, 4.9185843 52.3699685, 4.9180497 52.3701639, 4.9178429 52.3702327, 4.9175499 52.3703308, 4.9172953 52.3704157, 4.9167759 52.3705919, 4.9163936 52.3707178, 4.9157088 52.3709428, 4.9155884 52.3709898, 4.9155135 52.3710304, 4.9154536 52.3710691, 4.9154095 52.3711154, 4.9153813 52.3711542)",yes,4,,,,,,,,,
26596589,3939863312,0,"[835876708, 4363637]","['Kattenburgerstraat', 'Kattenburgerplein']",cycleway,,False,233.42899999999997,"LINESTRING (4.9153813 52.3711542, 4.9158356 52.3713409, 4.9166729 52.3716019, 4.917359 52.3718522, 4.9174143 52.3718773, 4.917466 52.3719032, 4.9176316 52.3720057, 4.9181793 52.3723446)",,2.40,,,,,,,,,
26596589,26596415,0,"[23292518, 23292519, 819816299, 37417485, 4371501]","['Wittenburgergracht', 'Kattenburgergracht', 'Paerlduiker', 'Kattenburgerplein']",cycleway,,False,269.91900000000004,"LINESTRING (4.9153813 52.3711542, 4.9154095 52.3711154, 4.9154536 52.3710691, 4.9155135 52.3710304, 4.9155884 52.3709898, 4.9157088 52.3709428, 4.9163936 52.3707178, 4.9167759 52.3705919, 4.9172953 52.3704157, 4.9175499 52.3703308, 4.9178429 52.3702327, 4.9180497 52.3701639, 4.9185843 52.3699685, 4.9187544 52.3699052)",yes,4,,,,,,,,,
26596589,3279008092,0,"[23292523, 115712774]",,cycleway,,False,27.134999999999998,"LINESTRING (4.9153813 52.3711542, 4.9153368 52.3712202, 4.9152809 52.371306, 4.9152236 52.3713783)",,"['1.80', '2.70']",,,,,,,,,
26603784,734698868,0,439886961,,cycleway,,False,2.472,"LINESTRING (4.9257484 52.3675394, 4.9257621 52.3675188)",,2.00,,,,,,,,,
26603784,1306505276,0,115708739,,cycleway,,True,23.996000000000002,"LINESTRING (4.9257484 52.3675394, 4.9257366 52.367597, 4.9257583 52.3676627, 4.9257887 52.3677515)",,2.00,,,,,,,,,
26603784,1083528075,0,115711053,,cycleway,,False,22.682000000000002,"LINESTRING (4.9257484 52.3675394, 4.9256505 52.367569, 4.925575 52.3675931, 4.9255372 52.3676079, 4.9254543 52.3676359)",,4,,,,,,,,,
26605707,1360288007,0,4745774,Raamsteeg,cycleway,,False,7.793,"LINESTRING (4.8890932 52.370305, 4.8889884 52.3702764)",,1.80,,,,,,,,,
26632462,1974933553,0,21817548,,cycleway,,True,86.39,"LINESTRING (4.9103387 52.3830994, 4.9107859 52.3831717, 4.9112447 52.3831691, 4.9115903 52.3831303)",,2.30,,,,,,,,,
26632462,850539326,0,71501511,,cycleway,,False,17.453,"LINESTRING (4.9103387 52.3830994, 4.9103962 52.3831806, 4.9103954 52.3832491)",,3.00,,,,,,,,,
26654659,850539326,0,"[116693225, 4371186]",,cycleway,,True,391.292,"LINESTRING (4.9158164 52.3838013, 4.9154057 52.3835726, 4.9151694 52.3834762, 4.9149193 52.3833909, 4.9144939 52.3832719, 4.9141718 52.3832066, 4.9136119 52.3831339, 4.9129101 52.3831075, 4.9116355 52.3832512, 4.9112898 52.3833038, 4.9107954 52.3833006, 4.9103954 52.3832491)",,2.20,,,,,,,,,
26654659,308114575,0,28059948,,cycleway,,True,15.418,"LINESTRING (4.9158164 52.3838013, 4.9158975 52.3837438, 4.9159666 52.3836973)",,,,,,,,,,,
26654660,1599782627,0,"[165339481, 21817548]",,cycleway,,True,470.357,"LINESTRING (4.9160871 52.3837741, 4.917166 52.3845482, 4.9172942 52.3846359, 4.9174445 52.3847388, 4.9176331 52.3848759, 4.9179269 52.3850894, 4.9183724 52.385319, 4.9188591 52.3855143, 4.9191248 52.385584, 4.9194689 52.3856598, 4.9206322 52.3858337, 4.9216832 52.3859817)",,2.30,,,,,,,,,
26654660,308114541,0,28059942,,cycleway,,True,15.123999999999999,"LINESTRING (4.9160871 52.3837741, 4.9160191 52.3838132, 4.9159285 52.3838696)",,,,,,,,,,,
26672174,31101264,0,4835726,Buiksloterweg,cycleway,,False,126.002,"LINESTRING (4.9129889 52.3866316, 4.9131947 52.3866704, 4.913287 52.3866895, 4.9133875 52.3867211, 4.9135677 52.3868077, 4.9138265 52.3869316, 4.9138955 52.3869641, 4.9139657 52.3870064, 4.9140278 52.3870536, 4.9141212 52.3871451, 4.9143299 52.3873611)",,3.00,,,,,,,,,
27589837,46310807,0,7381884,Schinkelhavenstraat,cycleway,,False,21.439,"LINESTRING (4.8545077 52.3546954, 4.8545483 52.3545042)",,,,,,,,,,,
27589837,46311782,0,"[4498424, 25742336, 25882420, 38282903]","['Theophile de Bockstraat', 'Theophile de Bockbrug', 'Schinkelhavenstraat']",cycleway,,False,87.44200000000001,"LINESTRING (4.8545077 52.3546954, 4.8544684 52.3546942, 4.8540807 52.3547229, 4.8539239 52.3547395, 4.8538445 52.3547482, 4.8533528 52.3547937, 4.8532846 52.354797, 4.8532343 52.3548053)",yes,5.10,,,,,,,,,
27589837,1756302208,0,4498424,Schinkelhavenstraat,cycleway,,False,51.439,"LINESTRING (4.8545077 52.3546954, 4.8547257 52.3547147, 4.8551465 52.3547937, 4.8552056 52.3548083, 4.8552384 52.3548112)",,5.10,,,,,,,,,
27589837,46312772,0,7381902,Schinkelhavenkade,cycleway,,False,28.592,"LINESTRING (4.8545077 52.3546954, 4.8544673 52.3548747, 4.854406 52.354941)",,,,,,,,,,,
28265319,46326820,0,7372135,Honthorststraat,cycleway,,False,152.875,"LINESTRING (4.882021 52.3590055, 4.8820771 52.3589023, 4.8823544 52.3586242, 4.8825952 52.358439, 4.8827605 52.3583354, 4.8830294 52.3582001, 4.883235 52.3581185, 4.883382 52.3580673, 4.8835179 52.3580243)",,,,,,,,,,,
28265319,46333025,0,30033940,Paulus Potterstraat,cycleway,,True,136.602,"LINESTRING (4.882021 52.3590055, 4.8820761 52.3590017, 4.8834538 52.3593635, 4.8838725 52.3594745)",,1.50,,,,,,,,,
30118209,46336509,0,"[4727068, 8902566]",Hein de Haanbrug,cycleway,,False,141.98700000000002,"LINESTRING (4.9754606 52.3608922, 4.9738871 52.3602409, 4.9737923 52.3602181, 4.9737103 52.3601983)",yes,,,,,,,,,,
30119563,429785022,0,4727019,,cycleway,,True,296.52200000000005,"LINESTRING (4.9472042 52.3482605, 4.9471675 52.3485976, 4.9461389 52.3492741, 4.9446987 52.3501887, 4.9445299 52.3502782)",,2.50,,,,,,,,,
30119563,30119578,0,8607669,Radioweg,cycleway,,False,249.722,"LINESTRING (4.9472042 52.3482605, 4.9482618 52.3475845, 4.9487384 52.3472743, 4.9491901 52.3470455, 4.9496199 52.3470336, 4.9499126 52.3470267, 4.9499784 52.3470135, 4.9500334 52.346987)",,4.00,,,,,,,,,
30119578,4821642965,0,"[46916168, 8607669, 408903447]",Radioweg,cycleway,,False,137.753,"LINESTRING (4.9500334 52.346987, 4.9500794 52.3469553, 4.9502183 52.3468699, 4.9514527 52.3461022)",yes,4.00,,,,,,,,,
30119578,30119563,0,8607669,Radioweg,cycleway,,False,249.722,"LINESTRING (4.9500334 52.346987, 4.9499784 52.3470135, 4.9499126 52.3470267, 4.9496199 52.3470336, 4.9491901 52.3470455, 4.9487384 52.3472743, 4.9482618 52.3475845, 4.9472042 52.3482605)",,4.00,,,,,,,,,
30119578,288318398,0,46916172,Middenmeerpad,cycleway,,False,163.122,"LINESTRING (4.9500334 52.346987, 4.9500525 52.3469982, 4.9504621 52.3472412, 4.951187 52.3476677, 4.9517505 52.3480125)",,,,,,,,,,,
30119598,30119620,0,45067410,Middenmeerpad,cycleway,,False,101.956,"LINESTRING (4.9509377 52.3493682, 4.9499643 52.3499682, 4.9499457 52.3500395)",,,,,,,,,,,
30119598,288318398,0,46916172,Middenmeerpad,cycleway,,False,186.637,"LINESTRING (4.9509377 52.3493682, 4.9509689 52.3493325, 4.9509835 52.3492929, 4.9510176 52.3490858, 4.9510255 52.3490381, 4.9511596 52.3489134, 4.9520095 52.3483797, 4.9520519 52.3483348, 4.9520637 52.3482692, 4.9520511 52.348222, 4.9520161 52.348172, 4.9517505 52.3480125)",,,,,,,,,,,
30119598,30119607,0,310976954,,cycleway,,False,20.686999999999998,"LINESTRING (4.9509377 52.3493682, 4.9510757 52.3494032, 4.9512298 52.3493922)",,,,,,,,,,,
30119607,30119598,0,310976954,,cycleway,,False,20.686999999999998,"LINESTRING (4.9512298 52.3493922, 4.9510757 52.3494032, 4.9509377 52.3493682)",,,,,,,,,,,
30119620,30119598,0,45067410,Middenmeerpad,cycleway,,False,101.956,"LINESTRING (4.9499457 52.3500395, 4.9499643 52.3499682, 4.9509377 52.3493682)",,,,,,,,,,,
30119620,571460825,0,45067410,Middenmeerpad,cycleway,,False,279.084,"LINESTRING (4.9499457 52.3500395, 4.9499673 52.3501268, 4.9498849 52.3502207, 4.9488606 52.350859, 4.9472323 52.3518742)",,,,,,,,,,,
30119620,3357484256,0,328929496,,cycleway,,False,26.778,"LINESTRING (4.9499457 52.3500395, 4.9501052 52.3500215, 4.9503065 52.349951)",,,,,,,,,,,
30138346,148665051,0,15073031,,cycleway,,False,889.22,"LINESTRING (4.8473554 52.3884645, 4.8482132 52.3884933, 4.8497964 52.3885636, 4.8500995 52.3885832, 4.850247 52.3886127, 4.8503804 52.3886747, 4.8506106 52.388963, 4.8507429 52.3891132, 4.8507968 52.389158, 4.8508558 52.3891924, 4.8509899 52.3892284, 4.8526092 52.3892263, 4.8542963 52.3892289, 4.8556159 52.3892337, 4.8557492 52.3892866, 4.855791 52.3893151, 4.855748 52.3905993, 4.8556795 52.3917903)",,,,,,,,,,,
30138346,30167784,0,118024689,,cycleway,,False,30.000999999999998,"LINESTRING (4.8473554 52.3884645, 4.8473612 52.3885732, 4.8473619 52.3886374, 4.8473669 52.3887342)",,4.00,,,,,,,,,
30138346,175673040,0,"[173175961, 133398844]",,cycleway,,False,308.30999999999995,"LINESTRING (4.8473554 52.3884645, 4.847043 52.3884702, 4.8467878 52.3884317, 4.8464725 52.3883087, 4.8463035 52.388139, 4.8462284 52.3879639, 4.8461727 52.3877199, 4.8460913 52.3875408, 4.8459575 52.3872737, 4.8458727 52.3869909, 4.845671 52.386743, 4.8456124 52.3866613, 4.8455817 52.3866212, 4.8455322 52.3865526, 4.8454221 52.3862302)",,3.00,,,,,,,,,
30138378,30138382,0,"[38523728, 38523731, 4729660]",,cycleway,,False,29.83,"LINESTRING (4.8658614 52.3865601, 4.8658697 52.3864684, 4.8658192 52.3863621, 4.8657755 52.386302)",yes,4.20,,,,,,,,,
30138382,30138378,0,"[38523728, 38523731, 4729660]",,cycleway,,False,29.830000000000002,"LINESTRING (4.8657755 52.386302, 4.8658192 52.3863621, 4.8658697 52.3864684, 4.8658614 52.3865601)",yes,4.20,,,,,,,,,
30153979,3973935218,0,"[268766164, 124660300, 124660301]",,cycleway,,False,77.128,"LINESTRING (4.9480168 52.3647235, 4.947914 52.3647477, 4.9476121 52.3647651, 4.9473988 52.3647774, 4.9473088 52.3647823, 4.9472287 52.3647399, 4.947173 52.3646506, 4.9470701 52.36461, 4.9470428 52.3645988)",,2.60,,yes,,,,,,,
30153979,746203313,0,124660302,,cycleway,,False,42.858000000000004,"LINESTRING (4.9480168 52.3647235, 4.9481039 52.3647796, 4.9484509 52.3650033)",,2.60,,,,,,,,,
30153979,543620524,0,"[770433017, 43278109]","['Flevoweg', 'Insulindeweg']",cycleway,,False,325.062,"LINESTRING (4.9480168 52.3647235, 4.947957 52.3646308, 4.9474752 52.3638664, 4.9470532 52.3627864, 4.9469922 52.3627035, 4.9469066 52.3626323, 4.9468714 52.3626021, 4.9468064 52.3625681, 4.9466941 52.3625261, 4.9464879 52.3624763, 4.9462048 52.3624416, 4.9458311 52.3623916)",,2.60,,,,,,,,,
30167776,30167784,0,"[4732856, 513872537, 4732858, 513872539]",,cycleway,,False,78.284,"LINESTRING (4.8472923 52.3894318, 4.8473292 52.3893925, 4.8473422 52.3891858, 4.8473587 52.3889258, 4.8473639 52.3888431, 4.8473669 52.3887342)",,4.00,,yes,,,,,,,
30167776,481290952,0,"[192249756, 4732861, 4732789]",,cycleway,,False,430.06499999999994,"LINESTRING (4.8472923 52.3894318, 4.8471404 52.38942, 4.8468554 52.3894063, 4.8459491 52.3893912, 4.8452423 52.3893871, 4.8447748 52.3893896, 4.8440206 52.389402, 4.8435343 52.3894309, 4.842389 52.3894552, 4.840961 52.3894742)",,,,,,,,,,,
30167776,481290915,0,"[118026326, 4732862]",,cycleway,,False,242.048,"LINESTRING (4.8472923 52.3894318, 4.8472573 52.389483, 4.8472251 52.3895389, 4.8472077 52.3897162, 4.8471649 52.3898764, 4.8471253 52.3907368, 4.8471025 52.3910999, 4.8470078 52.3915131, 4.8470023 52.3915371, 4.8469963 52.3915633, 4.8469895 52.3915931)",,3.60,,,,,,,,,
30167784,30167776,0,"[4732856, 513872537, 4732858, 513872539]",,cycleway,,False,78.284,"LINESTRING (4.8473669 52.3887342, 4.8473639 52.3888431, 4.8473587 52.3889258, 4.8473422 52.3891858, 4.8473292 52.3893925, 4.8472923 52.3894318)",,4.00,,yes,,,,,,,
30167784,1367847406,0,"[122394040, 35765982]",Changiweg,cycleway,,False,331.74,"LINESTRING (4.8473669 52.3887342, 4.8465507 52.3886906, 4.8463568 52.3886898, 4.8462133 52.3887078, 4.8457735 52.3887944, 4.8455389 52.3888332, 4.8453123 52.3888511, 4.8447525 52.3888647, 4.8439581 52.3888643, 4.8436927 52.388842, 4.8434375 52.3888027, 4.8431145 52.3887511, 4.8425678 52.3886416)",,4.00,,,,,,,,,
30167784,30138346,0,118024689,,cycleway,,False,30.001,"LINESTRING (4.8473669 52.3887342, 4.8473619 52.3886374, 4.8473612 52.3885732, 4.8473554 52.3884645)",,4.00,,,,,,,,,
30167790,4204449989,0,"[118036084, 36731047]",,cycleway,,False,245.333,"LINESTRING (4.846916 52.3920968, 4.8469272 52.3921687, 4.8469306 52.392187, 4.8470331 52.3924485, 4.8470211 52.3927735, 4.847033 52.3928911, 4.8470442 52.3929621, 4.8470345 52.3933106, 4.8470195 52.3936467, 4.8469685 52.3937947, 4.8469453 52.394175, 4.8469407 52.3942304, 4.846956 52.3942902)",,"['3.60', '3.20']",,,,,,,,,
30167790,30167794,0,40029042,,cycleway,,False,121.739,"LINESTRING (4.846916 52.3920968, 4.846999 52.3921109, 4.8470586 52.3921148, 4.8471044 52.3921157, 4.8471755 52.3921171, 4.847305 52.3921195, 4.8473844 52.3921209, 4.8475007 52.3921222, 4.8475569 52.3921228, 4.8476014 52.3921233, 4.8487062 52.3921353)",,4.40,,,,,,,,,
