y,x,osmid,geometry
3.0818034,101.5120465,5735502251,POINT (101.5120465 3.0818034)
3.0816213,101.5122423,5735502252,POINT (101.5122423 3.0816213)
3.0813534,101.5124702,5735502253,POINT (101.5124702 3.0813534)
3.0809222,101.5128458,5735502254,POINT (101.5128458 3.0809222)
3.0805312,101.5132561,5735502255,POINT (101.5132561 3.0805312)
3.0802071,101.5137041,5735502256,POINT (101.5137041 3.0802071)
3.0800839,101.5139052,5735502257,POINT (101.5139052 3.0800839)
3.0799339,101.5141869,5735502258,POINT (101.5141869 3.0799339)
3.0796065,101.5148386,5735502259,POINT (101.5148386 3.0796065)
3.0795429,101.5149613,5735502260,POINT (101.5149613 3.0795429)
3.0794625,101.5150773,5735502261,POINT (101.5150773 3.0794625)
3.0792509,101.5155776,5735502262,POINT (101.5155776 3.0792509)
3.0789978,101.5161408,5735502263,POINT (101.5161408 3.0789978)
3.0788037,101.5165848,5735502264,POINT (101.5165848 3.0788037)
3.0787528,101.5167014,5735502265,POINT (101.5167014 3.0787528)
3.0787461,101.5168134,5735502266,POINT (101.5168134 3.0787461)
3.0787568,101.5169589,5735502267,POINT (101.5169589 3.0787568)
3.0787862,101.5172178,5735502268,POINT (101.5172178 3.0787862)
3.0789215,101.5178159,5735502269,POINT (101.5178159 3.0789215)
3.0789242,101.5179688,5735502270,POINT (101.5179688 3.0789242)
3.0788706,101.5181404,5735502271,POINT (101.5181404 3.0788706)
3.0788304,101.5183201,5735502272,POINT (101.5183201 3.0788304)
3.0788867,101.5184918,5735502273,POINT (101.5184918 3.0788867)
3.079117,101.5190604,5735502274,POINT (101.5190604 3.079117)
3.0872528,101.5156503,5735556551,POINT (101.5156503 3.0872528)
3.0844496,101.5122879,5735556552,POINT (101.5122879 3.0844496)
3.0846625,101.5124635,5735556553,POINT (101.5124635 3.0846625)
3.0850817,101.5127546,5735556554,POINT (101.5127546 3.0850817)
3.0855088,101.513055,5735556555,POINT (101.513055 3.0855088)
3.0868413,101.5163487,5735556556,POINT (101.5163487 3.0868413)
3.0869484,101.5161864,5735556557,POINT (101.5161864 3.0869484)
3.0870958,101.5159263,5735556558,POINT (101.5159263 3.0870958)
3.0872323,101.5157077,5735556559,POINT (101.5157077 3.0872323)
3.0872498,101.5156285,5735556560,POINT (101.5156285 3.0872498)
3.0872538,101.5155159,5735556561,POINT (101.5155159 3.0872538)
3.0873877,101.5152946,5735556562,POINT (101.5152946 3.0873877)
3.0874828,101.515135,5735556563,POINT (101.515135 3.0874828)
3.0875069,101.5150425,5735556564,POINT (101.5150425 3.0875069)
3.0875189,101.5149781,5735556565,POINT (101.5149781 3.0875189)
3.0875832,101.5149204,5735556566,POINT (101.5149204 3.0875832)
3.0876261,101.5148266,5735556567,POINT (101.5148266 3.0876261)
3.0876435,101.5147179,5735556568,POINT (101.5147179 3.0876435)
3.0876287,101.5146334,5735556569,POINT (101.5146334 3.0876287)
3.0875712,101.5145758,5735556570,POINT (101.5145758 3.0875712)
3.0872551,101.5143411,5735556571,POINT (101.5143411 3.0872551)
3.0869163,101.5140863,5735556572,POINT (101.5140863 3.0869163)
3.0865373,101.5138033,5735556573,POINT (101.5138033 3.0865373)
3.086303,101.5136383,5735556574,POINT (101.5136383 3.086303)
3.086236,101.5135539,5735556575,POINT (101.5135539 3.086236)
3.0861008,101.5134466,5735556576,POINT (101.5134466 3.0861008)
3.085964,101.5133524,5735556577,POINT (101.5133524 3.085964)
3.0866335,101.5166281,5735567210,POINT (101.5166281 3.0866335)
3.0842366,101.5121135,5735569725,POINT (101.5121135 3.0842366)
3.0843423,101.5121968,5735569726,POINT (101.5121968 3.0843423)
3.0843979,101.5122441,5735569727,POINT (101.5122441 3.0843979)
3.085395,101.5188351,5735589226,POINT (101.5188351 3.085395)
3.0851674,101.519393,5735589227,POINT (101.519393 3.0851674)
3.0848058,101.5203613,5735589228,POINT (101.5203613 3.0848058)
3.0844174,101.5213296,5735589229,POINT (101.5213296 3.0844174)
3.084155,101.5220055,5735589230,POINT (101.5220055 3.084155)
3.0838148,101.5229443,5735589231,POINT (101.5229443 3.0838148)
3.0835711,101.5232474,5735589232,POINT (101.5232474 3.0835711)
3.0832952,101.5233305,5735589233,POINT (101.5233305 3.0832952)
3.0830622,101.5232688,5735589234,POINT (101.5232688 3.0830622)
3.0829015,101.5231723,5735589235,POINT (101.5231723 3.0829015)
3.0827006,101.5229657,5735589236,POINT (101.5229657 3.0827006)
3.0824007,101.5225661,5735589237,POINT (101.5225661 3.0824007)
3.0822667,101.5223756,5735589238,POINT (101.5223756 3.0822667)
3.0821574,101.5224794,5735589239,POINT (101.5224794 3.0821574)
3.0863918,101.5169459,5800948642,POINT (101.5169459 3.0863918)
3.0864034,101.5170112,5800948643,POINT (101.5170112 3.0864034)
3.0863445,101.5171614,5800948644,POINT (101.5171614 3.0863445)
3.086074,101.5176442,5800948645,POINT (101.5176442 3.086074)
3.0860164,101.5177864,5800948646,POINT (101.5177864 3.0860164)
3.0798797,101.5142948,6027437655,POINT (101.5142948 3.0798797)
3.0798361,101.5143815,6027438096,POINT (101.5143815 3.0798361)
3.0793451,101.5194642,6183107309,POINT (101.5194642 3.0793451)
3.0807844,101.5210163,6183107310,POINT (101.5210163 3.0807844)
3.0809444,101.5210995,6183107311,POINT (101.5210995 3.0809444)
3.0810075,101.5211996,6183107312,POINT (101.5211996 3.0810075)
3.081332,101.5215093,6183107313,POINT (101.5215093 3.081332)
3.0814228,101.521574,6183107314,POINT (101.521574 3.0814228)
3.0814874,101.5216387,6183107315,POINT (101.5216387 3.0814874)
3.0815505,101.5216664,6183107316,POINT (101.5216664 3.0815505)
3.0816028,101.5217034,6183107317,POINT (101.5217034 3.0816028)
3.081652,101.5217635,6183107318,POINT (101.5217635 3.081652)
3.0821766,101.5223489,6183107319,POINT (101.5223489 3.0821766)
3.0822266,101.5223546,6183107320,POINT (101.5223546 3.0822266)
3.0863482,101.5168718,6183107322,POINT (101.5168718 3.0863482)
3.0863128,101.516833,6183107323,POINT (101.516833 3.0863128)
3.0862706,101.5168059,6183107324,POINT (101.5168059 3.0862706)
3.0863119,101.5167468,6183107325,POINT (101.5167468 3.0863119)
3.0865676,101.5166927,6183107327,POINT (101.5166927 3.0865676)
3.0865034,101.5167282,6183107328,POINT (101.5167282 3.0865034)
3.086436,101.5167282,6183107329,POINT (101.5167282 3.086436)
3.0863837,101.5167096,6183107330,POINT (101.5167096 3.0863837)
3.0863482,101.5166927,6183107331,POINT (101.5166927 3.0863482)
3.0830516,101.5109346,6183107332,POINT (101.5109346 3.0830516)
3.0829804,101.5108699,6183107333,POINT (101.5108699 3.0829804)
3.0829292,101.5108476,6183107334,POINT (101.5108476 3.0829292)
3.0828735,101.5108677,6183107335,POINT (101.5108677 3.0828735)
3.0828357,101.5109078,6183107336,POINT (101.5109078 3.0828357)
3.082455,101.511298,6183107337,POINT (101.511298 3.082455)
3.0823858,101.5113223,6183107338,POINT (101.5113223 3.0823858)
3.0802749,101.5204651,6183107339,POINT (101.5204651 3.0802749)
3.0803968,101.5205987,6183107340,POINT (101.5205987 3.0803968)
3.0807452,101.5209734,6183107341,POINT (101.5209734 3.0807452)
3.0795296,101.5197411,6183107342,POINT (101.5197411 3.0795296)
3.0804166,101.5134151,7827160115,POINT (101.5134151 3.0804166)
3.0807105,101.5130679,7861985070,POINT (101.5130679 3.0807105)
