u,v,key,osmid,oneway,name,highway,length,geometry,bridge,tunnel,service,maxspeed,lanes,ref
5267844112,5267844113,0,498339317,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,24.218,"LINESTRING (101.485862 3.0615854, 101.4856769 3.0614702)",,,,,,
5267844113,5267844114,0,498339317,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,13.849,"LINESTRING (101.4856769 3.0614702, 101.485567 3.0614113)",,,,,,
5267844114,5267844115,0,498339317,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,19.912,"LINESTRING (101.485567 3.0614113, 101.4854007 3.0613443)",,,,,,
5267844115,5267844116,0,498339317,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,95.714,"LINESTRING (101.4854007 3.0613443, 101.4845772 3.0610899)",,,,,,
5267844116,5267845040,0,498339317,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,33.236,"LINESTRING (101.4845772 3.0610899, 101.4842918 3.0609998)",,,,,,
5267844117,5267844118,0,498339317,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,38.167,"LINESTRING (101.4838557 3.0608622, 101.4835258 3.0607658)",,,,,,
5267844118,5267844119,0,498339317,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,15.833,"LINESTRING (101.4835258 3.0607658, 101.4833863 3.0607363)",,,,,,
5267844119,5267844120,0,498339317,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,26.671,"LINESTRING (101.4833863 3.0607363, 101.4831476 3.0607095)",,,,,,
5267844120,5267845021,0,498339317,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,46.086,"LINESTRING (101.4831476 3.0607095, 101.4827345 3.0606693)",,,,,,
5267845021,5267845022,0,545001704,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,40.233,"LINESTRING (101.4827345 3.0606693, 101.4823724 3.060656)",yes,,,,,
5267845022,5267845023,0,545001701,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,14.003,"LINESTRING (101.4823724 3.060656, 101.4822464 3.0606613)",,,,,,
5267845023,5267845024,0,545001701,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,8.659,"LINESTRING (101.4822464 3.0606613, 101.4821686 3.0606667)",,,,,,
5267845024,5267845025,0,545001701,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,37.306,"LINESTRING (101.4821686 3.0606667, 101.4818333 3.0606881)",,,,,,
5267845025,5267845026,0,545001701,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,8.339,"LINESTRING (101.4818333 3.0606881, 101.4817582 3.0606881)",,,,,,
5267845026,5267845027,0,545001701,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,9.694,"LINESTRING (101.4817582 3.0606881, 101.4816724 3.060672)",,,,,,
5267845027,5267845028,0,545001701,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,60.66,"LINESTRING (101.4816724 3.060672, 101.481152 3.060506)",,,,,,
5267845028,5267845029,0,545001701,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,63.781,"LINESTRING (101.481152 3.060506, 101.4806022 3.0603399)",,,,,,
5267845029,5267845030,0,545001701,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,14.609,"LINESTRING (101.4806022 3.0603399, 101.4804761 3.0603024)",,,,,,
5267845030,5267845031,0,545001701,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,7.536,"LINESTRING (101.4804761 3.0603024, 101.4804117 3.060281)",,,,,,
5267845033,5267844117,0,498339317,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,27.736,"LINESTRING (101.4840939 3.0609373, 101.4838557 3.0608622)",,,,,,
5267845033,5267845034,0,545001708,True,,cycleway,43.771,"LINESTRING (101.4840939 3.0609373, 101.4837025 3.0608904)",,,,,,
5267845034,5267845035,0,545001708,True,,cycleway,49.463,"LINESTRING (101.4837025 3.0608904, 101.4832612 3.0608297)",,,,,,
5267845035,5267845036,0,545001708,True,,cycleway,7.668,"LINESTRING (101.4832612 3.0608297, 101.4831925 3.0608227)",,,,,,
5267845036,5267845037,0,545001708,True,,cycleway,26.331,"LINESTRING (101.4831925 3.0608227, 101.4829614 3.0608758)",,,,,,
5267845037,1791362530,0,545001708,True,,cycleway,11.518,"LINESTRING (101.4829614 3.0608758, 101.48288 3.06094)",,,,,,
5267845040,5267845033,0,498339317,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,23.047,"LINESTRING (101.4842918 3.0609998, 101.4840939 3.0609373)",,,,,,
5267845040,5267845041,0,545001711,True,,cycleway,44.126,"LINESTRING (101.4842918 3.0609998, 101.4838944 3.0609995)",,,,,,
5267845043,5267845044,0,460285029,False,,cycleway,47.837,"LINESTRING (101.4875797 3.06245, 101.4871708 3.0623145)",,,,,,
5267845043,4023868908,0,460285029,False,,cycleway,4.592,"LINESTRING (101.4875797 3.06245, 101.4875667 3.0624892)",,,,,,
5267845044,5267845045,0,460285029,False,,cycleway,9.806,"LINESTRING (101.4871708 3.0623145, 101.487143 3.0623982)",,,,,,
5267845044,5267845043,0,460285029,False,,cycleway,47.837,"LINESTRING (101.4871708 3.0623145, 101.4875797 3.06245)",,,,,,
5267845045,5267845044,0,460285029,False,,cycleway,9.806,"LINESTRING (101.487143 3.0623982, 101.4871708 3.0623145)",,,,,,
5267845045,4559624918,0,498339317,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,28.792,"LINESTRING (101.487143 3.0623982, 101.4869188 3.0622681)",,,,,,
5267845046,2099492850,0,199965445,False,,cycleway,3.913,"LINESTRING (101.4869162 3.0628339, 101.486927 3.0628004)",,,,,,
5267845046,5267845047,0,199965445,False,,cycleway,34.366,"LINESTRING (101.4869162 3.0628339, 101.4872117 3.0629258)",,,,,,
5267845047,5267845046,0,199965445,False,,cycleway,34.366,"LINESTRING (101.4872117 3.0629258, 101.4869162 3.0628339)",,,,,,
5267845047,5267845048,0,199965445,False,,cycleway,8.92,"LINESTRING (101.4872117 3.0629258, 101.4872328 3.0628484)",,,,,,
5267845047,5267845067,0,545001715,False,,cycleway,5.379,"LINESTRING (101.4872117 3.0629258, 101.4872382 3.0629663)",,,,,,
5267845048,5267845047,0,199965445,False,,cycleway,8.92,"LINESTRING (101.4872328 3.0628484, 101.4872117 3.0629258)",,,,,,
5267845048,4897863670,0,498339319,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,12.869,"LINESTRING (101.4872328 3.0628484, 101.4873438 3.0628817)",,,,,,
5267845067,5267845047,0,545001715,False,,cycleway,5.379,"LINESTRING (101.4872382 3.0629663, 101.4872117 3.0629258)",,,,,,
5267845071,4897863708,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,13.779,"LINESTRING (101.5029583 3.0632542, 101.5030529 3.063174)",,,,,,
5267845072,4897863709,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,15.345,"LINESTRING (101.5031504 3.0630481, 101.5032317 3.0629365)",,,,,,
5267950160,4897863723,0,498339335,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,81.375,"LINESTRING (101.5096782 3.0633457, 101.5103801 3.0635562)",,,,,,
5267950162,1722810060,0,297010921,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,12.569,"LINESTRING (101.5538297 3.0754839, 101.553939 3.0755133)",,,,,,
5267950163,5267950162,0,297010921,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,14.947,"LINESTRING (101.5537134 3.0754162, 101.5538297 3.0754839)",,,,,,
5267950164,1722810085,0,160219261,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,122.064,"LINESTRING (101.5599643 3.0766199, 101.5609757 3.0770501)",,,,,,
5267950165,1722810083,0,160219261,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,57.287,"LINESTRING (101.5581857 3.0760584, 101.5586873 3.076179)",,,,,,
5267950166,5267950170,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,12.053,"LINESTRING (101.5629065 3.0777974, 101.5629833 3.077874)",,,,,,
5267950167,5267950166,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,19.218,"LINESTRING (101.5627841 3.0776752, 101.5629065 3.0777974)",,,,,,
5267950168,5267950169,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,10.096,"LINESTRING (101.5626505 3.0776007, 101.5627334 3.077638)",,,,,,
5267950169,5267950167,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,6.986,"LINESTRING (101.5627334 3.077638, 101.5627841 3.0776752)",,,,,,
5267950170,5267950171,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,10.956,"LINESTRING (101.5629833 3.077874, 101.5630673 3.0779257)",,,,,,
5267950171,5267950172,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,28.988,"LINESTRING (101.5630673 3.0779257, 101.5633073 3.0780283)",,,,,,
5267950172,5267950173,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,49.8,"LINESTRING (101.5633073 3.0780283, 101.5637285 3.0781822)",,,,,,
5267950173,4896261335,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,54.324,"LINESTRING (101.5637285 3.0781822, 101.5641871 3.0783524)",,,,,,
5267950174,4896261334,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,70.972,"LINESTRING (101.5649612 3.0786316, 101.5655626 3.0788478)",,,,,,
5267950175,4896261333,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,12.056,"LINESTRING (101.5656801 3.0789065, 101.5657742 3.0789606)",,,,,,
5267950176,4896261331,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,29.281,"LINESTRING (101.5667067 3.0795138, 101.5669267 3.079659)",,,,,,
5267950177,5267950178,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,17.64,"LINESTRING (101.5671751 3.0798636, 101.5673086 3.0799496)",,,,,,
5267950178,5267950179,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,38.369,"LINESTRING (101.5673086 3.0799496, 101.5676299 3.0800766)",,,,,,
5267950179,4896261330,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,10.556,"LINESTRING (101.5676299 3.0800766, 101.567706 3.0801335)",,,,,,
5267950180,5267950181,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,9.393,"LINESTRING (101.5678685 3.080369, 101.5679218 3.0804346)",,,,,,
5267950181,5267950182,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,6.542,"LINESTRING (101.5679218 3.0804346, 101.5679672 3.0804721)",,,,,,
5267950182,4896261328,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,10.201,"LINESTRING (101.5679672 3.0804721, 101.5680476 3.0805165)",,,,,,
5267950183,5267950184,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,22.956,"LINESTRING (101.5699676 3.0798618, 101.5698074 3.0797313)",,,,,,
5267950184,5659291634,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,10.812,"LINESTRING (101.5698074 3.0797313, 101.5697294 3.0796731)",,,,,,
5267950185,5733091577,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,45.239,"LINESTRING (101.5692838 3.0793798, 101.568951 3.0791451)",,,,,,
5267950188,7757615093,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,102.969,"LINESTRING (101.5658132 3.0781059, 101.5649501 3.0777672)",,,,,,
5267950191,4562907267,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,50.308,"LINESTRING (101.562392 3.0770756, 101.5619557 3.0769536)",,,,,,
5267950192,1743954074,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,26.585,"LINESTRING (101.558438 3.075681, 101.5582138 3.0755971)",,,,,,
5267950193,5267950194,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,16.25,"LINESTRING (101.5627263 3.0770868, 101.5625807 3.077072)",,,,,,
5267950194,5267950195,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,11.194,"LINESTRING (101.5625807 3.077072, 101.5624802 3.07708)",,,,,,
5267950195,5267950191,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,9.805,"LINESTRING (101.5624802 3.07708, 101.562392 3.0770756)",,,,,,
5267950199,4562907273,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,95.292,"LINESTRING (101.5685766 3.0789354, 101.5677725 3.0786359)",,,,,,
5314180225,4562907285,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,17.085,"LINESTRING (101.5718737 3.0808599, 101.5717348 3.0807938)",,,,,,
5359376997,7051029162,0,498140285,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,43.483,"LINESTRING (101.5769687 3.0824734, 101.5773596 3.0824971)",,,,,,
5359376997,5359376998,0,555494599,True,,cycleway,120.503,"LINESTRING (101.5769687 3.0824734, 101.5780532 3.0824323)",,,,,,
5359377008,4896261282,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,8.956,"LINESTRING (101.5807289 3.0833831, 101.5807985 3.0833424)",,,,,,
5359377058,5359377059,0,498140300,True,,cycleway,7.564,"LINESTRING (101.5863885 3.0855642, 101.5864566 3.0855626)",,,,,,
5359377059,5359377060,0,498140300,True,,cycleway,14.599,"LINESTRING (101.5864566 3.0855626, 101.586588 3.0855579)",,,,,,
5359377060,5359377061,0,498140300,True,,cycleway,25.919,"LINESTRING (101.586588 3.0855579, 101.5868209 3.0855421)",,,,,,
5359377061,5359377062,0,498140300,True,,cycleway,19.457,"LINESTRING (101.5868209 3.0855421, 101.5869951 3.0855231)",,,,,,
5359377062,5359377063,0,498140300,True,,cycleway,38.606,"LINESTRING (101.5869951 3.0855231, 101.5873368 3.0854589)",,,,,,
5359377063,4896261259,0,498140291,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,29.853,"LINESTRING (101.5873368 3.0854589, 101.587605 3.0854401)",,,,,,
5359377244,5359377245,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,5.519,"LINESTRING (101.5686079 3.0808045, 101.5686376 3.0808443)",,,,,,
5359377245,4896261326,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,5.742,"LINESTRING (101.5686376 3.0808443, 101.5686609 3.0808904)",,,,,,
5431217061,4897863631,0,498339315,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,109.018,"LINESTRING (101.4913481 3.0627863, 101.4903888 3.0629951)",yes,,,,,
5433512921,5433531060,0,563882497,False,,cycleway,5.893,"LINESTRING (101.4926823 3.0882821, 101.4926823 3.0883351)",,,,,,
5433531060,5433531061,0,563882497,False,,cycleway,7.085,"LINESTRING (101.4926823 3.0883351, 101.4926611 3.0883952)",,,,,,
5433531060,5433512921,0,563882497,False,,cycleway,5.893,"LINESTRING (101.4926823 3.0883351, 101.4926823 3.0882821)",,,,,,
5433531061,5433531062,0,563882497,False,,cycleway,22.032,"LINESTRING (101.4926611 3.0883952, 101.4925337 3.0885471)",,,,,,
5433531061,5433531060,0,563882497,False,,cycleway,7.085,"LINESTRING (101.4926611 3.0883952, 101.4926823 3.0883351)",,,,,,
5433531062,5433531061,0,563882497,False,,cycleway,22.032,"LINESTRING (101.4925337 3.0885471, 101.4926611 3.0883952)",,,,,,
5486069164,4700853030,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,8.759,"LINESTRING (101.5862748 3.0849876, 101.5861975 3.0849719)",,,,,,
5486069165,4700853031,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,15.443,"LINESTRING (101.5859091 3.0848809, 101.5857845 3.0848192)",,,,,,
5565911172,4897863807,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,68.867,"LINESTRING (101.5300055 3.0675757, 101.530624 3.0676218)",,,,,,
5565911175,4562907234,0,460662727,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,74.449,"LINESTRING (101.5294264 3.0671507, 101.5287577 3.0671017)",,,,,,
5565911176,4562907226,0,460662727,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,6.303,"LINESTRING (101.5322629 3.067077, 101.5322473 3.0671315)",,,,,,
5659291634,4562907276,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,14.932,"LINESTRING (101.5697294 3.0796731, 101.5696188 3.0795967)",,,,,,
5659291635,4562907274,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,34.885,"LINESTRING (101.5689055 3.0791155, 101.5686332 3.078959)",,,,,,
5659291636,4562907271,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,54.222,"LINESTRING (101.566998 3.0783063, 101.5665149 3.0782351)",,,,,,
5716934455,299422027,0,162530603,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,15.708,"LINESTRING (101.5540197 3.0740449, 101.5538852 3.0740887)",,,,,,
5733091577,5659291635,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,6.03,"LINESTRING (101.568951 3.0791451, 101.5689055 3.0791155)",,,,,,
5735501514,5735501515,0,604456552,False,,cycleway,6.986,"LINESTRING (101.5154355 3.0768892, 101.5154891 3.0769221)",,,,,,
5735501515,5735501514,0,604456552,False,,cycleway,6.986,"LINESTRING (101.5154891 3.0769221, 101.5154355 3.0768892)",,,,,,
5735501515,5735501516,0,604456552,False,,cycleway,6.877,"LINESTRING (101.5154891 3.0769221, 101.5155508 3.0769275)",,,,,,
5735501516,5735501515,0,604456552,False,,cycleway,6.877,"LINESTRING (101.5155508 3.0769275, 101.5154891 3.0769221)",,,,,,
5735501516,5735501517,0,604456552,False,,cycleway,4.329,"LINESTRING (101.5155508 3.0769275, 101.5155829 3.0769054)",,,,,,
5735501517,5735501516,0,604456552,False,,cycleway,4.329,"LINESTRING (101.5155829 3.0769054, 101.5155508 3.0769275)",,,,,,
5735501517,5735501518,0,604456552,False,,cycleway,2.938,"LINESTRING (101.5155829 3.0769054, 101.5156044 3.07689)",,,,,,
5735501518,5735501517,0,604456552,False,,cycleway,2.938,"LINESTRING (101.5156044 3.07689, 101.5155829 3.0769054)",,,,,,
5735501518,5735501519,0,604456552,False,,cycleway,3.139,"LINESTRING (101.5156044 3.07689, 101.5156326 3.076888)",,,,,,
5735501519,5735501518,0,604456552,False,,cycleway,3.139,"LINESTRING (101.5156326 3.076888, 101.5156044 3.07689)",,,,,,
5735501519,5735501520,0,604456552,False,,cycleway,79.494,"LINESTRING (101.5156326 3.076888, 101.5161938 3.0773319)",,,,,,
5735501520,5735501519,0,604456552,False,,cycleway,79.494,"LINESTRING (101.5161938 3.0773319, 101.5156326 3.076888)",,,,,,
5735501520,5735502229,0,604456552,False,,cycleway,32.176,"LINESTRING (101.5161938 3.0773319, 101.5164037 3.0775314)",,,,,,
5735502222,5735502237,0,604456551,False,,cycleway,32.568,"LINESTRING (101.5159142 3.0785211, 101.5160389 3.0787862)",,,,,,
5735502222,5735502223,0,604456551,False,,cycleway,17.749,"LINESTRING (101.5159142 3.0785211, 101.5159947 3.0783832)",,,,,,
5735502223,5735502222,0,604456551,False,,cycleway,17.749,"LINESTRING (101.5159947 3.0783832, 101.5159142 3.0785211)",,,,,,
5735502223,5735502224,0,604456551,False,,cycleway,36.428,"LINESTRING (101.5159947 3.0783832, 101.5161891 3.0781193)",,,,,,
5735502224,5735502223,0,604456551,False,,cycleway,36.428,"LINESTRING (101.5161891 3.0781193, 101.5159947 3.0783832)",,,,,,
5735502224,5735502225,0,604456551,False,,cycleway,5.81,"LINESTRING (101.5161891 3.0781193, 101.5162374 3.0780992)",,,,,,
5735502225,5735502224,0,604456551,False,,cycleway,5.81,"LINESTRING (101.5162374 3.0780992, 101.5161891 3.0781193)",,,,,,
5735502225,5735502226,0,604456551,False,,cycleway,7.123,"LINESTRING (101.5162374 3.0780992, 101.5163004 3.0781113)",,,,,,
5735502226,5735502225,0,604456551,False,,cycleway,7.123,"LINESTRING (101.5163004 3.0781113, 101.5162374 3.0780992)",,,,,,
5735502226,5735502227,0,604456551,False,,cycleway,10.115,"LINESTRING (101.5163004 3.0781113, 101.5163903 3.078126)",,,,,,
5735502227,5735502226,0,604456551,False,,cycleway,10.115,"LINESTRING (101.5163903 3.078126, 101.5163004 3.0781113)",,,,,,
5735502227,5735502228,0,604456551,False,,cycleway,17.792,"LINESTRING (101.5163903 3.078126, 101.5165456 3.0781654)",,,,,,
5735502228,5735502232,0,604456549,False,,cycleway,20.228,"LINESTRING (101.5165456 3.0781654, 101.5165606 3.0779841)",,,,,,
5735502228,5735502233,0,604456549,False,,cycleway,5.022,"LINESTRING (101.5165456 3.0781654, 101.5165418 3.0782104)",,,,,,
5735502228,5735502227,0,604456551,False,,cycleway,17.792,"LINESTRING (101.5165456 3.0781654, 101.5163903 3.078126)",,,,,,
5735502229,5735501520,0,604456552,False,,cycleway,32.176,"LINESTRING (101.5164037 3.0775314, 101.5161938 3.0773319)",,,,,,
5735502229,5735502230,0,604456552,False,,cycleway,26.041,"LINESTRING (101.5164037 3.0775314, 101.516578 3.0776881)",,,,,,
5735502230,5735502231,0,604456549,False,,cycleway,9.554,"LINESTRING (101.516578 3.0776881, 101.5165941 3.0777725)",,,,,,
5735502230,5735502229,0,604456552,False,,cycleway,26.041,"LINESTRING (101.516578 3.0776881, 101.5164037 3.0775314)",,,,,,
5735502231,5735502230,0,604456549,False,,cycleway,9.554,"LINESTRING (101.5165941 3.0777725, 101.516578 3.0776881)",,,,,,
5735502231,5735502232,0,604456549,False,,cycleway,23.821,"LINESTRING (101.5165941 3.0777725, 101.5165606 3.0779841)",,,,,,
5735502232,5735502231,0,604456549,False,,cycleway,23.821,"LINESTRING (101.5165606 3.0779841, 101.5165941 3.0777725)",,,,,,
5735502232,5735502228,0,604456549,False,,cycleway,20.228,"LINESTRING (101.5165606 3.0779841, 101.5165456 3.0781654)",,,,,,
5735502233,5735502228,0,604456549,False,,cycleway,5.022,"LINESTRING (101.5165418 3.0782104, 101.5165456 3.0781654)",,,,,,
5735502233,5735502234,0,604456549,False,,cycleway,28.442,"LINESTRING (101.5165418 3.0782104, 101.5164895 3.0784608)",,,,,,
5735502234,5735502233,0,604456549,False,,cycleway,28.442,"LINESTRING (101.5164895 3.0784608, 101.5165418 3.0782104)",,,,,,
5735502234,5735502235,0,604456549,False,,cycleway,16.553,"LINESTRING (101.5164895 3.0784608, 101.5164144 3.0785894)",,,,,,
