u,v,key,osmid,oneway,name,highway,length,geometry,bridge,tunnel,service
5267950188,7757615093,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,102.969,"LINESTRING (101.5658132 3.0781059, 101.5649501 3.0777672)",,,
5267950191,4562907267,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,50.308,"LINESTRING (101.562392 3.0770756, 101.5619557 3.0769536)",,,
5267950192,1743954074,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,26.585,"LINESTRING (101.558438 3.075681, 101.5582138 3.0755971)",,,
5267950193,5267950194,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,16.25,"LINESTRING (101.5627263 3.0770868, 101.5625807 3.077072)",,,
5267950194,5267950195,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,11.194,"LINESTRING (101.5625807 3.077072, 101.5624802 3.07708)",,,
5267950195,5267950191,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,9.805,"LINESTRING (101.5624802 3.07708, 101.562392 3.0770756)",,,
5267950199,4562907273,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,95.292,"LINESTRING (101.5685766 3.0789354, 101.5677725 3.0786359)",,,
5314180225,4562907285,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,17.085,"LINESTRING (101.5718737 3.0808599, 101.5717348 3.0807938)",,,
5359376997,7051029162,0,498140285,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,43.483,"LINESTRING (101.5769687 3.0824734, 101.5773596 3.0824971)",,,
5359376997,5359376998,0,555494599,True,,cycleway,120.503,"LINESTRING (101.5769687 3.0824734, 101.5780532 3.0824323)",,,
5359377008,4896261282,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,8.956,"LINESTRING (101.5807289 3.0833831, 101.5807985 3.0833424)",,,
5359377058,5359377059,0,498140300,True,,cycleway,7.564,"LINESTRING (101.5863885 3.0855642, 101.5864566 3.0855626)",,,
5359377059,5359377060,0,498140300,True,,cycleway,14.599,"LINESTRING (101.5864566 3.0855626, 101.586588 3.0855579)",,,
5359377060,5359377061,0,498140300,True,,cycleway,25.919,"LINESTRING (101.586588 3.0855579, 101.5868209 3.0855421)",,,
5359377061,5359377062,0,498140300,True,,cycleway,19.457,"LINESTRING (101.5868209 3.0855421, 101.5869951 3.0855231)",,,
5359377062,5359377063,0,498140300,True,,cycleway,38.606,"LINESTRING (101.5869951 3.0855231, 101.5873368 3.0854589)",,,
5359377063,4896261259,0,498140291,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,29.853,"LINESTRING (101.5873368 3.0854589, 101.587605 3.0854401)",,,
5359377244,5359377245,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,5.519,"LINESTRING (101.5686079 3.0808045, 101.5686376 3.0808443)",,,
5359377245,4896261326,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,5.742,"LINESTRING (101.5686376 3.0808443, 101.5686609 3.0808904)",,,
5431217061,4897863631,0,498339315,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,109.018,"LINESTRING (101.4913481 3.0627863, 101.4903888 3.0629951)",yes,,
5433512921,5433531060,0,563882497,False,,cycleway,5.893,"LINESTRING (101.4926823 3.0882821, 101.4926823 3.0883351)",,,
5433531060,5433531061,0,563882497,False,,cycleway,7.085,"LINESTRING (101.4926823 3.0883351, 101.4926611 3.0883952)",,,
5433531060,5433512921,0,563882497,False,,cycleway,5.893,"LINESTRING (101.4926823 3.0883351, 101.4926823 3.0882821)",,,
5433531061,5433531062,0,563882497,False,,cycleway,22.032,"LINESTRING (101.4926611 3.0883952, 101.4925337 3.0885471)",,,
5433531061,5433531060,0,563882497,False,,cycleway,7.085,"LINESTRING (101.4926611 3.0883952, 101.4926823 3.0883351)",,,
5433531062,5433531061,0,563882497,False,,cycleway,22.032,"LINESTRING (101.4925337 3.0885471, 101.4926611 3.0883952)",,,
5486069164,4700853030,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,8.759,"LINESTRING (101.5862748 3.0849876, 101.5861975 3.0849719)",,,
5486069165,4700853031,0,278144789,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,15.443,"LINESTRING (101.5859091 3.0848809, 101.5857845 3.0848192)",,,
5565911172,4897863807,0,498339337,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,68.867,"LINESTRING (101.5300055 3.0675757, 101.530624 3.0676218)",,,
5565911175,4562907234,0,460662727,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,74.449,"LINESTRING (101.5294264 3.0671507, 101.5287577 3.0671017)",,,
5565911176,4562907226,0,460662727,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,6.303,"LINESTRING (101.5322629 3.067077, 101.5322473 3.0671315)",,,
5659291634,4562907276,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,14.932,"LINESTRING (101.5697294 3.0796731, 101.5696188 3.0795967)",,,
5659291635,4562907274,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,34.885,"LINESTRING (101.5689055 3.0791155, 101.5686332 3.078959)",,,
5659291636,4562907271,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,54.222,"LINESTRING (101.566998 3.0783063, 101.5665149 3.0782351)",,,
5716934455,299422027,0,162530603,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,15.708,"LINESTRING (101.5540197 3.0740449, 101.5538852 3.0740887)",,,
5733091577,5659291635,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,6.03,"LINESTRING (101.568951 3.0791451, 101.5689055 3.0791155)",,,
5735501514,5735501515,0,604456552,False,,cycleway,6.986,"LINESTRING (101.5154355 3.0768892, 101.5154891 3.0769221)",,,
5735501515,5735501514,0,604456552,False,,cycleway,6.986,"LINESTRING (101.5154891 3.0769221, 101.5154355 3.0768892)",,,
5735501515,5735501516,0,604456552,False,,cycleway,6.877,"LINESTRING (101.5154891 3.0769221, 101.5155508 3.0769275)",,,
5735501516,5735501515,0,604456552,False,,cycleway,6.877,"LINESTRING (101.5155508 3.0769275, 101.5154891 3.0769221)",,,
5735501516,5735501517,0,604456552,False,,cycleway,4.329,"LINESTRING (101.5155508 3.0769275, 101.5155829 3.0769054)",,,
5735501517,5735501516,0,604456552,False,,cycleway,4.329,"LINESTRING (101.5155829 3.0769054, 101.5155508 3.0769275)",,,
5735501517,5735501518,0,604456552,False,,cycleway,2.938,"LINESTRING (101.5155829 3.0769054, 101.5156044 3.07689)",,,
5735501518,5735501517,0,604456552,False,,cycleway,2.938,"LINESTRING (101.5156044 3.07689, 101.5155829 3.0769054)",,,
5735501518,5735501519,0,604456552,False,,cycleway,3.139,"LINESTRING (101.5156044 3.07689, 101.5156326 3.076888)",,,
5735501519,5735501518,0,604456552,False,,cycleway,3.139,"LINESTRING (101.5156326 3.076888, 101.5156044 3.07689)",,,
5735501519,5735501520,0,604456552,False,,cycleway,79.494,"LINESTRING (101.5156326 3.076888, 101.5161938 3.0773319)",,,
5735501520,5735501519,0,604456552,False,,cycleway,79.494,"LINESTRING (101.5161938 3.0773319, 101.5156326 3.076888)",,,
5735501520,5735502229,0,604456552,False,,cycleway,32.176,"LINESTRING (101.5161938 3.0773319, 101.5164037 3.0775314)",,,
5735502222,5735502237,0,604456551,False,,cycleway,32.568,"LINESTRING (101.5159142 3.0785211, 101.5160389 3.0787862)",,,
5735502222,5735502223,0,604456551,False,,cycleway,17.749,"LINESTRING (101.5159142 3.0785211, 101.5159947 3.0783832)",,,
5735502223,5735502222,0,604456551,False,,cycleway,17.749,"LINESTRING (101.5159947 3.0783832, 101.5159142 3.0785211)",,,
5735502223,5735502224,0,604456551,False,,cycleway,36.428,"LINESTRING (101.5159947 3.0783832, 101.5161891 3.0781193)",,,
5735502224,5735502223,0,604456551,False,,cycleway,36.428,"LINESTRING (101.5161891 3.0781193, 101.5159947 3.0783832)",,,
5735502224,5735502225,0,604456551,False,,cycleway,5.81,"LINESTRING (101.5161891 3.0781193, 101.5162374 3.0780992)",,,
5735502225,5735502224,0,604456551,False,,cycleway,5.81,"LINESTRING (101.5162374 3.0780992, 101.5161891 3.0781193)",,,
5735502225,5735502226,0,604456551,False,,cycleway,7.123,"LINESTRING (101.5162374 3.0780992, 101.5163004 3.0781113)",,,
5735502226,5735502225,0,604456551,False,,cycleway,7.123,"LINESTRING (101.5163004 3.0781113, 101.5162374 3.0780992)",,,
5735502226,5735502227,0,604456551,False,,cycleway,10.115,"LINESTRING (101.5163004 3.0781113, 101.5163903 3.078126)",,,
5735502227,5735502226,0,604456551,False,,cycleway,10.115,"LINESTRING (101.5163903 3.078126, 101.5163004 3.0781113)",,,
5735502227,5735502228,0,604456551,False,,cycleway,17.792,"LINESTRING (101.5163903 3.078126, 101.5165456 3.0781654)",,,
5735502228,5735502232,0,604456549,False,,cycleway,20.228,"LINESTRING (101.5165456 3.0781654, 101.5165606 3.0779841)",,,
5735502228,5735502233,0,604456549,False,,cycleway,5.022,"LINESTRING (101.5165456 3.0781654, 101.5165418 3.0782104)",,,
5735502228,5735502227,0,604456551,False,,cycleway,17.792,"LINESTRING (101.5165456 3.0781654, 101.5163903 3.078126)",,,
5735502229,5735501520,0,604456552,False,,cycleway,32.176,"LINESTRING (101.5164037 3.0775314, 101.5161938 3.0773319)",,,
5735502229,5735502230,0,604456552,False,,cycleway,26.041,"LINESTRING (101.5164037 3.0775314, 101.516578 3.0776881)",,,
5735502230,5735502231,0,604456549,False,,cycleway,9.554,"LINESTRING (101.516578 3.0776881, 101.5165941 3.0777725)",,,
5735502230,5735502229,0,604456552,False,,cycleway,26.041,"LINESTRING (101.516578 3.0776881, 101.5164037 3.0775314)",,,
5735502231,5735502230,0,604456549,False,,cycleway,9.554,"LINESTRING (101.5165941 3.0777725, 101.516578 3.0776881)",,,
5735502231,5735502232,0,604456549,False,,cycleway,23.821,"LINESTRING (101.5165941 3.0777725, 101.5165606 3.0779841)",,,
5735502232,5735502231,0,604456549,False,,cycleway,23.821,"LINESTRING (101.5165606 3.0779841, 101.5165941 3.0777725)",,,
5735502232,5735502228,0,604456549,False,,cycleway,20.228,"LINESTRING (101.5165606 3.0779841, 101.5165456 3.0781654)",,,
5735502233,5735502228,0,604456549,False,,cycleway,5.022,"LINESTRING (101.5165418 3.0782104, 101.5165456 3.0781654)",,,
5735502233,5735502234,0,604456549,False,,cycleway,28.442,"LINESTRING (101.5165418 3.0782104, 101.5164895 3.0784608)",,,
5735502234,5735502233,0,604456549,False,,cycleway,28.442,"LINESTRING (101.5164895 3.0784608, 101.5165418 3.0782104)",,,
5735502234,5735502235,0,604456549,False,,cycleway,16.553,"LINESTRING (101.5164895 3.0784608, 101.5164144 3.0785894)",,,
5735502235,5735502234,0,604456549,False,,cycleway,16.553,"LINESTRING (101.5164144 3.0785894, 101.5164895 3.0784608)",,,
5735502235,5735502236,0,604456549,False,,cycleway,17.51,"LINESTRING (101.5164144 3.0785894, 101.5162857 3.0786804)",,,
5735502236,5735502235,0,604456549,False,,cycleway,17.51,"LINESTRING (101.5162857 3.0786804, 101.5164144 3.0785894)",,,
5735502236,5735502237,0,604456550,False,,cycleway,29.822,"LINESTRING (101.5162857 3.0786804, 101.5160389 3.0787862)",,,
5735502237,5735502236,0,604456550,False,,cycleway,29.822,"LINESTRING (101.5160389 3.0787862, 101.5162857 3.0786804)",,,
5735502237,5735502238,0,604456550,False,,cycleway,43.251,"LINESTRING (101.5160389 3.0787862, 101.5156795 3.0789362)",,,
5735502237,5735502222,0,604456551,False,,cycleway,32.568,"LINESTRING (101.5160389 3.0787862, 101.5159142 3.0785211)",,,
5735502238,5735502237,0,604456550,False,,cycleway,43.251,"LINESTRING (101.5156795 3.0789362, 101.5160389 3.0787862)",,,
5735502238,5735502239,0,604456550,False,,cycleway,46.848,"LINESTRING (101.5156795 3.0789362, 101.5152906 3.0790996)",,,
5735502239,5735502238,0,604456550,False,,cycleway,46.848,"LINESTRING (101.5152906 3.0790996, 101.5156795 3.0789362)",,,
5735502239,5735502240,0,604456550,False,,cycleway,4.132,"LINESTRING (101.5152906 3.0790996, 101.5152745 3.0791331)",,,
5735502240,5735502239,0,604456550,False,,cycleway,4.132,"LINESTRING (101.5152745 3.0791331, 101.5152906 3.0790996)",,,
5735502240,5735502241,0,604456550,False,,cycleway,5.061,"LINESTRING (101.5152745 3.0791331, 101.5152758 3.0791786)",,,
5735502241,5735502240,0,604456550,False,,cycleway,5.061,"LINESTRING (101.5152758 3.0791786, 101.5152745 3.0791331)",,,
5735502241,5735502242,0,604456550,False,,cycleway,4.624,"LINESTRING (101.5152758 3.0791786, 101.515294 3.079216)",,,
5735502242,5735502241,0,604456550,False,,cycleway,4.624,"LINESTRING (101.515294 3.079216, 101.5152758 3.0791786)",,,
5735502242,5735502243,0,604456550,False,,cycleway,11.576,"LINESTRING (101.515294 3.079216, 101.5153341 3.0793121)",,,
5735502243,5735502242,0,604456550,False,,cycleway,11.576,"LINESTRING (101.5153341 3.0793121, 101.515294 3.079216)",,,
5735502243,5735502244,0,604456550,False,,cycleway,4.385,"LINESTRING (101.5153341 3.0793121, 101.5153569 3.0793443)",,,
5735502244,5735502243,0,604456550,False,,cycleway,4.385,"LINESTRING (101.5153569 3.0793443, 101.5153341 3.0793121)",,,
5735502244,5735502262,0,612940713,False,,pedestrian,26.615,"LINESTRING (101.5153569 3.0793443, 101.5155776 3.0792509)",,,
5735502244,5735502261,0,612940713,False,,pedestrian,33.713,"LINESTRING (101.5153569 3.0793443, 101.5150773 3.0794625)",,,
5735502279,6027464991,0,604456555,False,,cycleway,21.578,"LINESTRING (101.5141976 3.0792496, 101.5141858 3.0794433)",,,
5735502279,5735502280,0,604456555,False,,cycleway,14.023,"LINESTRING (101.5141976 3.0792496, 101.5142177 3.0791251)",,,
5735502280,5735502279,0,604456555,False,,cycleway,14.023,"LINESTRING (101.5142177 3.0791251, 101.5141976 3.0792496)",,,
5735502280,5735502282,0,604456555,False,,cycleway,20.418,"LINESTRING (101.5142177 3.0791251, 101.514211 3.0789416)",,,
5735502282,5735502280,0,604456555,False,,cycleway,20.418,"LINESTRING (101.514211 3.0789416, 101.5142177 3.0791251)",,,
5735502282,5735502283,0,604456555,False,,cycleway,4.166,"LINESTRING (101.514211 3.0789416, 101.5142418 3.0789202)",,,
5735502283,5735502282,0,604456555,False,,cycleway,4.166,"LINESTRING (101.5142418 3.0789202, 101.514211 3.0789416)",,,
5735502283,5735502284,0,604456555,False,,cycleway,4.031,"LINESTRING (101.5142418 3.0789202, 101.5142781 3.0789202)",,,
5735502284,5735502283,0,604456555,False,,cycleway,4.031,"LINESTRING (101.5142781 3.0789202, 101.5142418 3.0789202)",,,
5735502284,5735502286,0,604456555,False,,cycleway,16.727,"LINESTRING (101.5142781 3.0789202, 101.5143518 3.0790514)",,,
5735502286,5735502284,0,604456555,False,,cycleway,16.727,"LINESTRING (101.5143518 3.0790514, 101.5142781 3.0789202)",,,
5735502286,5735502287,0,604456555,False,,cycleway,9.204,"LINESTRING (101.5143518 3.0790514, 101.5143719 3.0791317)",,,
5735502287,5735502286,0,604456555,False,,cycleway,9.204,"LINESTRING (101.5143719 3.0791317, 101.5143518 3.0790514)",,,
5735502287,5735502289,0,604456555,False,,cycleway,23.343,"LINESTRING (101.5143719 3.0791317, 101.514333 3.079338)",,,
5735502289,5735502287,0,604456555,False,,cycleway,23.343,"LINESTRING (101.514333 3.079338, 101.5143719 3.0791317)",,,
5735502289,5735502290,0,604456555,False,,cycleway,11.341,"LINESTRING (101.514333 3.079338, 101.5142526 3.0794009)",,,
5735502290,5735502289,0,604456555,False,,cycleway,11.341,"LINESTRING (101.5142526 3.0794009, 101.514333 3.079338)",,,
5735502290,6027464991,0,604456555,False,,cycleway,8.789,"LINESTRING (101.5142526 3.0794009, 101.5141858 3.0794433)",,,
5735502292,6027464991,0,604456555,False,,cycleway,73.092,"LINESTRING (101.5136303 3.079796, 101.5141858 3.0794433)",,,
5735502292,5735502294,0,604456555,False,,cycleway,28.506,"LINESTRING (101.5136303 3.079796, 101.5134211 3.0799446)",,,
5735502294,5735502292,0,604456555,False,,cycleway,28.506,"LINESTRING (101.5134211 3.0799446, 101.5136303 3.079796)",,,
5735502294,5735502295,0,604456555,False,,cycleway,11.713,"LINESTRING (101.5134211 3.0799446, 101.513342 3.0800143)",,,
5735502295,5735502294,0,604456555,False,,cycleway,11.713,"LINESTRING (101.513342 3.0800143, 101.5134211 3.0799446)",,,
5735502295,5735502296,0,604456555,False,,cycleway,18.023,"LINESTRING (101.513342 3.0800143, 101.5132414 3.0801415)",,,
5735502296,5735502295,0,604456555,False,,cycleway,18.023,"LINESTRING (101.5132414 3.0801415, 101.513342 3.0800143)",,,
5735502296,5735502297,0,604456555,False,,cycleway,11.103,"LINESTRING (101.5132414 3.0801415, 101.5131649 3.0802058)",,,
5735502297,5735502296,0,604456555,False,,cycleway,11.103,"LINESTRING (101.5131649 3.0802058, 101.5132414 3.0801415)",,,
5735502297,5735502299,0,604456555,False,,cycleway,23.503,"LINESTRING (101.5131649 3.0802058, 101.5129772 3.0803035)",,,
5735502299,5735502297,0,604456555,False,,cycleway,23.503,"LINESTRING (101.5129772 3.0803035, 101.5131649 3.0802058)",,,
5735502299,5735502305,0,604456555,False,,cycleway,129.091,"LINESTRING (101.5129772 3.0803035, 101.5121578 3.0811271)",,,
5735502305,5735502299,0,604456555,False,,cycleway,129.091,"LINESTRING (101.5121578 3.0811271, 101.5129772 3.0803035)",,,
5735502305,5735502306,0,604456555,False,,cycleway,18.491,"LINESTRING (101.5121578 3.0811271, 101.5120304 3.0812342)",,,
5735502306,5735502305,0,604456555,False,,cycleway,18.491,"LINESTRING (101.5120304 3.0812342, 101.5121578 3.0811271)",,,
5735502306,5735502307,0,604456555,False,,cycleway,12.092,"LINESTRING (101.5120304 3.0812342, 101.5119217 3.0812409)",,,
5735502307,5735502306,0,604456555,False,,cycleway,12.092,"LINESTRING (101.5119217 3.0812409, 101.5120304 3.0812342)",,,
5735502307,5735502308,0,604456555,False,,cycleway,5.003,"LINESTRING (101.5119217 3.0812409, 101.5118828 3.0812182)",,,
5735502308,5735502307,0,604456555,False,,cycleway,5.003,"LINESTRING (101.5118828 3.0812182, 101.5119217 3.0812409)",,,
5735502308,5735502311,0,604456555,False,,cycleway,68.915,"LINESTRING (101.5118828 3.0812182, 101.5114366 3.0807874)",,,
5735502311,5735502308,0,604456555,False,,cycleway,68.915,"LINESTRING (101.5114366 3.0807874, 101.5118828 3.0812182)",,,
5735502311,5898369768,0,604456555,False,,cycleway,93.778,"LINESTRING (101.5114366 3.0807874, 101.5108294 3.0802012)",,,
5780689406,4025322503,0,482083997,True,,cycleway,39.147,"LINESTRING (101.5259906 3.0023956, 101.5262228 3.0026605)",,,
5780689407,4025322474,0,399859265,True,,cycleway,92.172,"LINESTRING (101.5262398 3.0020287, 101.5257071 3.001393)",,,
5898369768,5735502311,0,604456555,False,,cycleway,93.778,"LINESTRING (101.5108294 3.0802012, 101.5114366 3.0807874)",,,
6027464991,5735502290,0,604456555,False,,cycleway,8.789,"LINESTRING (101.5141858 3.0794433, 101.5142526 3.0794009)",,,
6027464991,5735502292,0,604456555,False,,cycleway,73.092,"LINESTRING (101.5141858 3.0794433, 101.5136303 3.079796)",,,
6027464991,5735502279,0,604456555,False,,cycleway,21.578,"LINESTRING (101.5141858 3.0794433, 101.5141976 3.0792496)",,,
7027502935,4897863669,0,498339319,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,40.209,"LINESTRING (101.4865386 3.0626933, 101.4868966 3.0627477)",,,
7051029162,4896261299,0,498140285,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,41.084,"LINESTRING (101.5773596 3.0824971, 101.577729 3.0825183)",,,
7051029163,4896261298,0,498140285,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,27.91,"LINESTRING (101.5780073 3.082552, 101.5782576 3.0825751)",,,
7051029165,4562918053,0,460664696,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,23.183,"LINESTRING (101.5777431 3.0820029, 101.5775391 3.0820473)",,,
7051029166,4562918050,0,460664696,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,43.375,"LINESTRING (101.5767628 3.0820793, 101.5763723 3.0820687)",,,
7185199782,4081079380,0,769751587,False,,cycleway,4.477,"LINESTRING (101.55651 3.0624312, 101.5565503 3.0624324)",,,
7185279088,7185279089,0,769751584,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,36.115,"LINESTRING (101.5557392 3.0743008, 101.5554184 3.0742472)",,yes,
7185279089,4562907265,0,769751585,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,16.291,"LINESTRING (101.5554184 3.0742472, 101.5552737 3.074223)",,,
7259294944,4896261292,0,498140285,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,10.437,"LINESTRING (101.5791089 3.0830594, 101.5791642 3.0831353)",,,
7757615093,4562907269,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,89.931,"LINESTRING (101.5649501 3.0777672, 101.5641897 3.0774887)",,,
5735502246,6183107338,0,612940713,False,,pedestrian,3.401,"LINESTRING (101.5113089 3.0824133, 101.5113223 3.0823858)",,,
5735502246,6183107337,0,612940713,False,,pedestrian,4.792,"LINESTRING (101.5113089 3.0824133, 101.511298 3.082455)",,,
5735502247,5735502248,0,612940713,False,,pedestrian,41.163,"LINESTRING (101.5113471 3.0823597, 101.5116093 3.082098)",,,
5735502247,6183107338,0,612940713,False,,pedestrian,4.001,"LINESTRING (101.5113471 3.0823597, 101.5113223 3.0823858)",,,
5735502248,5735502249,0,612940713,False,,pedestrian,7.745,"LINESTRING (101.5116093 3.082098, 101.511679 3.0821007)",,,
5735502248,5735502247,0,612940713,False,,pedestrian,41.163,"LINESTRING (101.5116093 3.082098, 101.5113471 3.0823597)",,,
5735502249,5735502250,0,612940713,False,,pedestrian,26.561,"LINESTRING (101.511679 3.0821007, 101.5118694 3.0819561)",,,
5735502249,5735502248,0,612940713,False,,pedestrian,7.745,"LINESTRING (101.511679 3.0821007, 101.5116093 3.082098)",,,
5735502250,5735502251,0,612940713,False,,pedestrian,25.98,"LINESTRING (101.5118694 3.0819561, 101.5120465 3.0818034)",,,
5735502250,5735502249,0,612940713,False,,pedestrian,26.561,"LINESTRING (101.5118694 3.0819561, 101.511679 3.0821007)",,,
5735502251,5735502252,0,612940713,False,,pedestrian,29.71,"LINESTRING (101.5120465 3.0818034, 101.5122423 3.0816213)",,,
5735502251,5735502250,0,612940713,False,,pedestrian,25.98,"LINESTRING (101.5120465 3.0818034, 101.5118694 3.0819561)",,,
5735502252,5735502253,0,612940713,False,,pedestrian,39.086,"LINESTRING (101.5122423 3.0816213, 101.5124702 3.0813534)",,,
5735502252,5735502251,0,612940713,False,,pedestrian,29.71,"LINESTRING (101.5122423 3.0816213, 101.5120465 3.0818034)",,,
5735502253,5735502254,0,612940713,False,,pedestrian,63.547,"LINESTRING (101.5124702 3.0813534, 101.5128458 3.0809222)",,,
5735502253,5735502252,0,612940713,False,,pedestrian,39.086,"LINESTRING (101.5124702 3.0813534, 101.5122423 3.0816213)",,,
5735502254,7861985070,0,612940713,False,,pedestrian,34.092,"LINESTRING (101.5128458 3.0809222, 101.5130679 3.0807105)",,,
5735502254,5735502253,0,612940713,False,,pedestrian,63.547,"LINESTRING (101.5128458 3.0809222, 101.5124702 3.0813534)",,,
5735502255,7827160115,0,612940713,False,,pedestrian,21.773,"LINESTRING (101.5132561 3.0805312, 101.5134151 3.0804166)",,,
5735502255,7861985070,0,612940713,False,,pedestrian,28.882,"LINESTRING (101.5132561 3.0805312, 101.5130679 3.0807105)",,,
5735502256,5735502257,0,612940713,False,,pedestrian,26.196,"LINESTRING (101.5137041 3.0802071, 101.5139052 3.0800839)",,,
5735502256,7827160115,0,612940713,False,,pedestrian,39.653,"LINESTRING (101.5137041 3.0802071, 101.5134151 3.0804166)",,,
5735502257,5735502258,0,612940713,False,,pedestrian,35.448,"LINESTRING (101.5139052 3.0800839, 101.5141869 3.0799339)",,,
5735502257,5735502256,0,612940713,False,,pedestrian,26.196,"LINESTRING (101.5139052 3.0800839, 101.5137041 3.0802071)",,,
5735502258,6027437655,0,612940713,False,,pedestrian,13.411,"LINESTRING (101.5141869 3.0799339, 101.5142948 3.0798797)",,,
5735502258,5735502257,0,612940713,False,,pedestrian,35.448,"LINESTRING (101.5141869 3.0799339, 101.5139052 3.0800839)",,,
5735502259,5735502260,0,612940713,False,,pedestrian,15.35,"LINESTRING (101.5148386 3.0796065, 101.5149613 3.0795429)",,,
5735502259,6027438096,0,612940713,False,,pedestrian,56.813,"LINESTRING (101.5148386 3.0796065, 101.5143815 3.0798361)",,,
5735502260,5735502261,0,612940713,False,,pedestrian,15.679,"LINESTRING (101.5149613 3.0795429, 101.5150773 3.0794625)",,,
5735502260,5735502259,0,612940713,False,,pedestrian,15.35,"LINESTRING (101.5149613 3.0795429, 101.5148386 3.0796065)",,,
5735502261,5735502244,0,612940713,False,,pedestrian,33.713,"LINESTRING (101.5150773 3.0794625, 101.5153569 3.0793443)",,,
5735502261,5735502260,0,612940713,False,,pedestrian,15.679,"LINESTRING (101.5150773 3.0794625, 101.5149613 3.0795429)",,,
5735502262,5735502263,0,612940713,False,,pedestrian,68.576,"LINESTRING (101.5155776 3.0792509, 101.5161408 3.0789978)",,,
5735502262,5735502244,0,612940713,False,,pedestrian,26.615,"LINESTRING (101.5155776 3.0792509, 101.5153569 3.0793443)",,,
5735502263,5735502264,0,612940713,False,,pedestrian,53.817,"LINESTRING (101.5161408 3.0789978, 101.5165848 3.0788037)",,,
5735502263,5735502262,0,612940713,False,,pedestrian,68.576,"LINESTRING (101.5161408 3.0789978, 101.5155776 3.0792509)",,,
5735502264,5735502265,0,612940713,False,,pedestrian,14.13,"LINESTRING (101.5165848 3.0788037, 101.5167014 3.0787528)",,,
5735502264,5735502263,0,612940713,False,,pedestrian,53.817,"LINESTRING (101.5165848 3.0788037, 101.5161408 3.0789978)",,,
5735502265,5735502266,0,612940713,False,,pedestrian,12.458,"LINESTRING (101.5167014 3.0787528, 101.5168134 3.0787461)",,,
5735502265,5735502264,0,612940713,False,,pedestrian,14.13,"LINESTRING (101.5167014 3.0787528, 101.5165848 3.0788037)",,,
5735502266,5735502267,0,612940713,False,,pedestrian,16.199,"LINESTRING (101.5168134 3.0787461, 101.5169589 3.0787568)",,,
5735502266,5735502265,0,612940713,False,,pedestrian,12.458,"LINESTRING (101.5168134 3.0787461, 101.5167014 3.0787528)",,,
5735502267,5735502268,0,612940713,False,,pedestrian,28.932,"LINESTRING (101.5169589 3.0787568, 101.5172178 3.0787862)",,,
5735502267,5735502266,0,612940713,False,,pedestrian,16.199,"LINESTRING (101.5169589 3.0787568, 101.5168134 3.0787461)",,,
5735502268,5735502269,0,612940713,False,,pedestrian,68.093,"LINESTRING (101.5172178 3.0787862, 101.5178159 3.0789215)",,,
5735502268,5735502267,0,612940713,False,,pedestrian,28.932,"LINESTRING (101.5172178 3.0787862, 101.5169589 3.0787568)",,,
5735502269,5735502270,0,612940713,False,,pedestrian,16.98,"LINESTRING (101.5178159 3.0789215, 101.5179688 3.0789242)",,,
5735502269,5735502268,0,612940713,False,,pedestrian,68.093,"LINESTRING (101.5178159 3.0789215, 101.5172178 3.0787862)",,,
5735502270,5735502271,0,612940713,False,,pedestrian,19.964,"LINESTRING (101.5179688 3.0789242, 101.5181404 3.0788706)",,,
