u,v,key,osmid,oneway,name,highway,length,geometry,bridge,access,tunnel,maxspeed,lanes,width
2166639373,2701029742,0,264419712,False,שביל אבן גבירול,path,3.336,"LINESTRING (34.781949 32.0853679, 34.781944 32.0853382)",,,,,,
2266004509,2266004510,0,217327540,False,,path,115.523,"LINESTRING (34.7734798 32.0932411, 34.7723144 32.0935645)",,,,,,
2266004510,2266004509,0,217327540,False,,path,115.523,"LINESTRING (34.7723144 32.0935645, 34.7734798 32.0932411)",,,,,,
2266004510,2266004529,0,217327538,False,,path,262.403,"LINESTRING (34.7723144 32.0935645, 34.7723246 32.093588, 34.7723729 32.0937001, 34.7725936 32.094433, 34.7726162 32.0944984, 34.7727022 32.0947477, 34.7728108 32.0950082, 34.7728259 32.0950495, 34.7729421 32.0953679, 34.7731116 32.0958243)",,,,,,
2266004510,2266004515,0,217327540,False,,path,33.849,"LINESTRING (34.7723144 32.0935645, 34.7720028 32.0936298, 34.7719771 32.0936539)",,,,,,
2266004515,2266004510,0,217327540,False,,path,33.849,"LINESTRING (34.7719771 32.0936539, 34.7720028 32.0936298, 34.7723144 32.0935645)",,,,,,
2266004529,2266004510,0,217327538,False,,path,262.40299999999996,"LINESTRING (34.7731116 32.0958243, 34.7729421 32.0953679, 34.7728259 32.0950495, 34.7728108 32.0950082, 34.7727022 32.0947477, 34.7726162 32.0944984, 34.7725936 32.094433, 34.7723729 32.0937001, 34.7723246 32.093588, 34.7723144 32.0935645)",,,,,,
2266143434,6516011908,0,217341914,False,,path,418.72499999999997,"LINESTRING (34.7626692 32.0459648, 34.7620572 32.046115, 34.7606605 32.0464288, 34.7596422 32.0466576, 34.759475 32.0466996, 34.7594079 32.0467484, 34.7593906 32.0467877, 34.7593955 32.0468691, 34.7595402 32.0475668, 34.7594779 32.0475743)",,,,,,
2301848684,4178326234,0,221127667,False,קלאוזנר,tertiary,266.903,"LINESTRING (34.8074128 32.1109732, 34.8074278 32.1111441, 34.8074354 32.1111883, 34.8074464 32.1113599, 34.8074623 32.1117556, 34.8074726 32.1123609, 34.8074818 32.1133295, 34.8074822 32.113372)",,,,,2,
2303015612,2710651086,0,221255997,False,,path,319.89699999999993,"LINESTRING (34.7892194 32.1026924, 34.7902784 32.102847, 34.7906209 32.102892, 34.7908133 32.1029155, 34.7912939 32.1029249, 34.7916995 32.1028908, 34.7919646 32.1028443, 34.7924046 32.1026791, 34.7924727 32.1026438, 34.792532 32.1026339)",,,,,,
2349733314,416624191,0,35194241,False,,path,39.016,"LINESTRING (34.8280197 32.1071003, 34.8280647 32.1067515)",,,,,,
2367621203,1312216144,0,116396566,False,,path,28.239,"LINESTRING (34.7820488 32.0712537, 34.7819901 32.0712159, 34.7818493 32.071227, 34.7817651 32.0712336)",,,,,,
2367621203,2692296673,0,258739311,True,שביל אבן גבירול,path,237.081,"LINESTRING (34.7820488 32.0712537, 34.7820081 32.0713666, 34.7819977 32.0716547, 34.7819939 32.0718175, 34.7819785 32.0721649, 34.7819717 32.0724552, 34.7819544 32.0727881, 34.7819383 32.0732987, 34.7819841 32.0733698)",,,,,,
2384701066,4086359354,0,229934560,False,,path,82.02799999999999,"LINESTRING (34.7894396 32.099926, 34.7895516 32.0993437, 34.7895699 32.0991968)",,,,,,
2384701072,2384701075,0,229934561,False,,path,227.84300000000002,"LINESTRING (34.7892972 32.1005225, 34.7892127 32.1009423, 34.7890605 32.1016999, 34.7888907 32.1025424)",,,,,,
2384701075,2384701072,0,229934561,False,,path,227.84300000000002,"LINESTRING (34.7888907 32.1025424, 34.7890605 32.1016999, 34.7892127 32.1009423, 34.7892972 32.1005225)",,,,,,
2384741936,2384741937,0,229938818,False,,path,64.476,"LINESTRING (34.779387 32.0859262, 34.7796117 32.0864739)",,,,,,
2384741937,2384741936,0,229938818,False,,path,64.476,"LINESTRING (34.7796117 32.0864739, 34.779387 32.0859262)",,,,,,
2384741938,2384741939,0,229938819,False,,path,147.805,"LINESTRING (34.7804061 32.0884859, 34.7809248 32.0897404)",,,,,,
2384741939,2384741938,0,229938819,False,,path,147.805,"LINESTRING (34.7809248 32.0897404, 34.7804061 32.0884859)",,,,,,
2384763540,4166597207,0,"[228126497, 30146324]",False,,"['cycleway', 'path']",341.87,"LINESTRING (34.7754117 32.0739853, 34.775813 32.0737741, 34.7763751 32.0734783, 34.7770296 32.0731339, 34.7777766 32.0727601, 34.7784759 32.0724102, 34.7785181 32.0723992)",,,,,,
2394469928,3965819951,0,"[183005610, 393379426]",False,,path,52.605000000000004,"LINESTRING (34.7779439 32.0390209, 34.7779773 32.03897, 34.7780363 32.0389064, 34.7779725 32.0388238, 34.7778565 32.0386794, 34.7778153 32.03863)",,,,,,
2394469928,2657982695,0,"[183005605, 183005607, 183005610, 183005614, 183005617]",False,,path,336.302,"LINESTRING (34.7779439 32.0390209, 34.7778596 32.0390374, 34.7777129 32.0391131, 34.777469 32.0392391, 34.7772711 32.0393412, 34.777085 32.039438, 34.77605 32.0400129, 34.7751774 32.0405829, 34.7749927 32.040706)",,,,,,
2394469928,2657348201,0,"[231028268, 231028270]",False,,path,439.825,"LINESTRING (34.7779439 32.0390209, 34.7779636 32.039099, 34.7780347 32.039087, 34.7781059 32.0390795, 34.7781088 32.0391095, 34.7780763 32.0391504, 34.7781991 32.0392239, 34.7783099 32.0392731, 34.7784478 32.0393191, 34.7785726 32.0393246, 34.7788324 32.0394461, 34.7794037 32.0397257, 34.7810817 32.0416565)",,,,,,
2395498741,2696454762,0,59917031,False,,path,586.741,"LINESTRING (34.8137314 32.049856, 34.8137407 32.049661, 34.8137464 32.0495532, 34.8137508 32.0494648, 34.8137067 32.049457, 34.8136272 32.0494478, 34.8135874 32.0493823, 34.813631 32.0486272, 34.8137358 32.0483384, 34.8137883 32.0479608, 34.8136136 32.0466726, 34.8134388 32.0458403, 34.8132771 32.0452164, 34.8131611 32.0447404)",,,,,,
2401793426,332203596,0,231851849,False,,path,6.072,"LINESTRING (34.7912933 32.1230144, 34.7913444 32.1230477)",,,,,,
2401793426,6490520358,0,"[41698529, 472286756, 98532009, 42782545, 131670994, 131670995, 162918836, 41698487, 162918841, 131671290, 362308351]",False,,"['cycleway', 'path']",3857.9859999999994,"LINESTRING (34.7912933 32.1230144, 34.7912261 32.1230693, 34.7907334 32.1231806, 34.7889574 32.1234774, 34.7886556 32.1235631, 34.7883817 32.123708, 34.7882536 32.1237058, 34.7881128 32.1236801, 34.7879577 32.1236309, 34.7878953 32.1235588, 34.7877686 32.1235274, 34.7875174 32.1235359, 34.7872292 32.1236102, 34.7864925 32.1238143, 34.7863188 32.1238543, 34.7861772 32.1238457, 34.7860912 32.1238329, 34.786007 32.1237929, 34.7859328 32.1237515, 34.7858923 32.1236787, 34.7856883 32.1232019, 34.7856401 32.1231255, 34.7855923 32.1230842, 34.7855598 32.1230937, 34.7854967 32.1231117, 34.7854388 32.1231297, 34.7851469 32.1232159, 34.7850915 32.1232419, 34.7850299 32.1233101, 34.7849294 32.1233629, 34.784637 32.123367, 34.7842514 32.123326, 34.784176 32.123318, 34.7841089 32.1233001, 34.78406 32.123287, 34.7837096 32.1226023, 34.7834575 32.1222605, 34.783455 32.122257, 34.7833202 32.1221061, 34.7832482 32.1220255, 34.783104 32.121864, 34.782883 32.12145, 34.7828616 32.1213651, 34.7828323 32.1212491, 34.7828372 32.1211899, 34.7828453 32.1210917, 34.7827814 32.1208953, 34.7826895 32.1207362, 34.7825717 32.1205195, 34.782356 32.1201309, 34.7822898 32.1199053, 34.7822773 32.1195856, 34.7822137 32.1191132, 34.781959 32.1185311, 34.7816464 32.1181927, 34.7815536 32.117961, 34.7815514 32.1179555, 34.7814736 32.117587, 34.7814962 32.1174136, 34.7814965 32.1173393, 34.7814966 32.1173025, 34.7814968 32.1172618, 34.7814971 32.1171847, 34.7814801 32.1170348, 34.7814169 32.1168979, 34.7812497 32.1166757, 34.7810829 32.1165356, 34.7809971 32.1163943, 34.7809441 32.1162178, 34.7809634 32.1160094, 34.7809879 32.1158238, 34.7809361 32.1156441, 34.7803884 32.114446, 34.7797315 32.1129064, 34.7794159 32.1121502, 34.7790875 32.1115655, 34.7782435 32.1101811, 34.7779246 32.1094693, 34.7778262 32.1090688, 34.7777584 32.1089238, 34.777684 32.1087647, 34.7775432 32.1086654, 34.7773722 32.1085449, 34.7771987 32.1083329, 34.7770363 32.107946, 34.7770286 32.1078991, 34.777015 32.1078158, 34.7769824 32.1076169, 34.7769756 32.1075227, 34.7769523 32.1072012, 34.7769109 32.1070644, 34.7768601 32.1069533, 34.7767933 32.1068492, 34.7767412 32.1067741, 34.7766564 32.1066386, 34.776542 32.1063792, 34.7764917 32.1062602, 34.7763994 32.1059929, 34.7763478 32.1058203, 34.7763075 32.1056185, 34.7762866 32.1054732, 34.7762775 32.105256, 34.7763023 32.1050322, 34.776359 32.10474, 34.7765151 32.1043987, 34.776714 32.104065, 34.776869 32.1039092, 34.777111 32.103666, 34.777291 32.103312, 34.7775069 32.1026304, 34.7775157 32.1025724, 34.777521 32.1025231, 34.7775238 32.1024968, 34.7775379 32.1022995, 34.7775278 32.1020583, 34.7775511 32.1019343, 34.7776165 32.1018052, 34.7777094 32.101683, 34.777825 32.1015311, 34.7779239 32.1013773, 34.7779652 32.101313, 34.7781369 32.1010458, 34.7782477 32.1007718, 34.7783154 32.1006052, 34.7783631 32.100488, 34.7783663 32.1004519, 34.7783814 32.100283, 34.7783684 32.1000382, 34.7783442 32.0997304, 34.778302 32.0995693, 34.7781919 32.0993288, 34.7780847 32.0991529, 34.7779435 32.0989478, 34.777788 32.0987377, 34.777661 32.0984944, 34.7776326 32.0981463, 34.7776266 32.0980727, 34.7777497 32.0975622)",yes,,,,,
2401793426,1143498675,0,472286756,False,,path,1182.6190000000001,"LINESTRING (34.7912933 32.1230144, 34.7913265 32.1229519, 34.7909501 32.1209456, 34.7908818 32.1208654, 34.7908399 32.1206801, 34.7908763 32.1205653, 34.7908233 32.1202725, 34.7908134 32.1199933, 34.7901942 32.1170456, 34.7901766 32.1169745, 34.789836 32.1152027, 34.7897862 32.1150839, 34.7898038 32.1149691, 34.7897966 32.1149034, 34.7897833 32.1148437, 34.7897561 32.1147787, 34.7897062 32.114729, 34.7897272 32.1146306, 34.7894623 32.1132723, 34.789487 32.1131479, 34.7892828 32.1125878)",,,,,,
2410380364,2449309426,0,232707050,False,,path,155.987,"LINESTRING (34.7922486 32.1335145, 34.7923815 32.133466, 34.7932623 32.1331454, 34.7934343 32.1331377, 34.793784 32.1330098)",,,,,,
2410380364,6025055585,0,282980049,False,,path,164.567,"LINESTRING (34.7922486 32.1335145, 34.7915717 32.1322975, 34.7915442 32.1322525, 34.7915015 32.1321766)",,,,,,
2410380364,528235223,0,282980049,False,,path,691.1519999999999,"LINESTRING (34.7922486 32.1335145, 34.7922639 32.133542, 34.7924363 32.1335712, 34.79267 32.1340169, 34.7926143 32.1341895, 34.7927843 32.1346194, 34.7931179 32.1358735, 34.7932398 32.1366961, 34.7933814 32.1378104, 34.7937484 32.1389951, 34.7938913 32.1392468, 34.7939794 32.1394074)",,,,,,
2412026309,2412026310,0,334674255,False,,path,46.243,"LINESTRING (34.8030496 32.0423595, 34.8027429 32.0420349)",,,,,,
2412026309,701371039,0,232889905,False,,path,86.382,"LINESTRING (34.8030496 32.0423595, 34.8029001 32.0425648, 34.8025266 32.0429968)",,,,,,
2412026309,3417352543,0,334674255,False,,path,111.935,"LINESTRING (34.8030496 32.0423595, 34.804097 32.042493, 34.8042149 32.0425361)",,,,,,
2412026310,2412026309,0,334674255,False,,path,46.243,"LINESTRING (34.8027429 32.0420349, 34.8030496 32.0423595)",,,,,,
2412026310,701370952,0,232889904,False,,path,121.246,"LINESTRING (34.8027429 32.0420349, 34.8018032 32.0420506, 34.8014721 32.0421371)",,,,,,
2412026310,655131658,0,334674255,False,,path,210.75900000000001,"LINESTRING (34.8027429 32.0420349, 34.8026961 32.0419868, 34.8024224 32.0417058, 34.8012878 32.0412677, 34.8010684 32.0413037, 34.8008578 32.0414363)",,,,,,
2449309426,2449309429,0,236977598,False,,path,113.534,"LINESTRING (34.793784 32.1330098, 34.7942907 32.1339363)",,,,,,
2449309426,2410380364,0,232707050,False,,path,155.98700000000002,"LINESTRING (34.793784 32.1330098, 34.7934343 32.1331377, 34.7932623 32.1331454, 34.7923815 32.133466, 34.7922486 32.1335145)",,,,,,
2449309426,5841591615,0,236977598,False,,path,161.526,"LINESTRING (34.793784 32.1330098, 34.7933205 32.1320492, 34.7931766 32.1317128, 34.7931433 32.1316631)",,,,,,
2449309429,2449309426,0,236977598,False,,path,113.534,"LINESTRING (34.7942907 32.1339363, 34.793784 32.1330098)",,,,,,
2469975177,1995998402,0,188963036,False,,path,5.372,"LINESTRING (34.771809 32.0630491, 34.7717912 32.063095)",,,,,,
2625811813,1148131357,0,256960101,False,,path,342.924,"LINESTRING (34.8065265 32.1030282, 34.8067027 32.1030365, 34.8068171 32.1030576, 34.808852 32.1037853, 34.8093276 32.1039945, 34.8098587 32.1042354)",,,,,,
2640114937,3730779093,0,263611181,False,יצחק שדה,path,52.604,"LINESTRING (34.786058 32.0652955, 34.7859845 32.0653368, 34.7855313 32.0654425)",,,,,,
2669754592,701370967,0,261348902,False,,path,45.214,"LINESTRING (34.8009071 32.0424339, 34.8012984 32.0421987)",,,,,,
2669754592,655131655,0,261348902,False,,path,66.107,"LINESTRING (34.8009071 32.0424339, 34.8007541 32.0425736, 34.8007094 32.0426787, 34.8007018 32.0428362, 34.8007215 32.0429697)",,,,,,
2669754592,2669754626,0,261348903,False,,path,191.17499999999998,"LINESTRING (34.8009071 32.0424339, 34.8012254 32.0427479, 34.8012295 32.042782, 34.8011487 32.0429994, 34.801158 32.0430536, 34.8012167 32.0431593, 34.8014483 32.0433538, 34.8014923 32.0433652, 34.801815 32.043376, 34.8021436 32.0434224)",,,,,,
2669754624,2669754626,0,261348900,False,,path,41.463,"LINESTRING (34.8022437 32.0437855, 34.8021436 32.0434224)",,,,,,
2669754626,2669754624,0,261348900,False,,path,41.463,"LINESTRING (34.8021436 32.0434224, 34.8022437 32.0437855)",,,,,,
2669754626,701371039,0,261348900,False,,path,59.521,"LINESTRING (34.8021436 32.0434224, 34.8025266 32.0429968)",,,,,,
2669754626,2669754592,0,261348903,False,,path,191.17499999999998,"LINESTRING (34.8021436 32.0434224, 34.801815 32.043376, 34.8014923 32.0433652, 34.8014483 32.0433538, 34.8012167 32.0431593, 34.801158 32.0430536, 34.8011487 32.0429994, 34.8012295 32.042782, 34.8012254 32.0427479, 34.8009071 32.0424339)",,,,,,
2674533292,2072034601,0,412537195,False,,path,92.297,"LINESTRING (34.7802131 32.0794047, 34.7811248 32.079398, 34.7811784 32.0794333)",,,,,,
2674533324,2673414026,0,261829902,False,,path,17.731,"LINESTRING (34.7798336 32.0814219, 34.7798387 32.0814924, 34.7798427 32.0815264, 34.7799053 32.0815396)",,,,,,
2674542067,6432694182,0,624053705,False,,path,7.93,"LINESTRING (34.7810716 32.0797693, 34.7810877 32.0796993)",,,,,,
2674555606,6433775803,0,261832908,False,,path,20.709000000000003,"LINESTRING (34.7813959 32.0793296, 34.7813403 32.0793295, 34.7812119 32.0793291, 34.7811761 32.079329)",,,,,,
2674555606,2701012461,0,821924403,True,שביל אבן גבירול,path,98.085,"LINESTRING (34.7813959 32.0793296, 34.7813994 32.0794914, 34.7814029 32.0796023, 34.781424 32.0801453, 34.7814266 32.0802113)",,,,,,
2692265000,2692265005,0,263601203,False,,path,19.221,"LINESTRING (34.7779036 32.0824584, 34.7779103 32.0825156, 34.7779248 32.0825833, 34.7779402 32.082628)",,,,,,
2692265004,2692265005,0,263601203,False,,path,13.674,"LINESTRING (34.7779952 32.0827418, 34.7779698 32.0826884, 34.7779402 32.082628)",,,,,,
2692296649,5081783301,0,263603945,False,,path,25.406,"LINESTRING (34.7817176 32.0733859, 34.7817753 32.073388, 34.7818962 32.0733877, 34.7819358 32.0734091, 34.7819792 32.0734153)",,,,,,
2692296649,1312216144,0,263603948,True,,path,239.476,"LINESTRING (34.7817176 32.0733859, 34.7817254 32.0733527, 34.7817163 32.0729806, 34.7817374 32.0725442, 34.7817603 32.0717642, 34.7817651 32.0712336)",,,,,,
2692296649,2692296671,0,263603950,False,,path,50.369,"LINESTRING (34.7817176 32.0733859, 34.7817108 32.0735497, 34.7816323 32.073616, 34.7816323 32.0736942, 34.7816311 32.0737308, 34.7816907 32.0737933)",,,,,,
2692296671,3736070525,0,263603949,False,,path,22.473,"LINESTRING (34.7816907 32.0737933, 34.7817428 32.073798, 34.7818094 32.0737977, 34.7818847 32.0737973, 34.7819289 32.0737982)",,,,,,
2692296671,2692296649,0,263603950,False,,path,50.369,"LINESTRING (34.7816907 32.0737933, 34.7816311 32.0737308, 34.7816323 32.0736942, 34.7816323 32.073616, 34.7817108 32.0735497, 34.7817176 32.0733859)",,,,,,
2692365395,2692365398,0,263613206,False,,path,22.659,"LINESTRING (34.7828841 32.0918846, 34.7829314 32.091877, 34.7829968 32.0918645, 34.7830737 32.0918498, 34.7831183 32.0918386)",,,,,,
2692365395,2072034655,0,263613208,False,שביל אבן גבירול,path,22.765,"LINESTRING (34.7828841 32.0918846, 34.7828628 32.09179, 34.7828359 32.091684)",,,,,,
2692365398,2692365395,0,263613206,False,,path,22.659,"LINESTRING (34.7831183 32.0918386, 34.7830737 32.0918498, 34.7829968 32.0918645, 34.7829314 32.091877, 34.7828841 32.0918846)",,,,,,
2692365398,2701044302,0,263613828,True,שביל אבן גבירול,path,224.268,"LINESTRING (34.7831183 32.0918386, 34.7833473 32.0929287, 34.7835354 32.0938243)",,,,,,
2692365416,2701044307,0,263613205,True,שביל אבן גבירול,path,208.956,"LINESTRING (34.7827958 32.0914453, 34.7826909 32.0908449, 34.782576 32.0900011, 34.782508 32.0895822)",,,,,,
2692365416,2072034655,0,263613208,False,שביל אבן גבירול,path,26.820999999999998,"LINESTRING (34.7827958 32.0914453, 34.7828088 32.0915304, 34.7828121 32.0915592, 34.7828187 32.0916045, 34.7828359 32.091684)",,,,,,
2692369409,2692365398,0,263613828,True,שביל אבן גבירול,path,93.845,"LINESTRING (34.7829584 32.0910056, 34.7830552 32.0915227, 34.7830821 32.0916664, 34.7831183 32.0918386)",,,,,,
2692369409,1326879664,0,263613829,False,שביל אבן גבירול,path,20.997999999999998,"LINESTRING (34.7829584 32.0910056, 34.7829486 32.0909532, 34.7829364 32.0908609, 34.7829294 32.0908184)",,,,,,
2692369411,1326879664,0,263613829,False,שביל אבן גבירול,path,6.854,"LINESTRING (34.7829198 32.0907573, 34.7829294 32.0908184)",,,,,,
2692854477,4523332812,0,"[115220040, 263658980]",False,,path,668.959,"LINESTRING (34.7954492 32.0914302, 34.795437 32.0913857, 34.7954643 32.0912834, 34.7954921 32.0911471, 34.7955191 32.0910547, 34.7956763 32.0909597, 34.7957228 32.0909326, 34.7956817 32.09085, 34.7956527 32.0907502, 34.7957046 32.0900095, 34.7958063 32.0885345, 34.7957169 32.0873328, 34.7957347 32.0871992, 34.7957009 32.0871414, 34.7957207 32.087038, 34.7955566 32.0865335, 34.7954509 32.0859424, 34.7954636 32.0858093, 34.795425 32.0857628, 34.7954059 32.0856618, 34.795396 32.0856177, 34.7954183 32.08558)",,,,,,
2696097322,2657967898,0,263926041,False,,path,242.25900000000001,"LINESTRING (34.7782581 32.0439034, 34.778384 32.0438827, 34.7784645 32.0438008, 34.7786785 32.0436129, 34.7789113 32.0432283, 34.7790975 32.0430119, 34.7800402 32.0424072)",,,,,,
2696454762,2395498741,0,59917031,False,,path,586.741,"LINESTRING (34.8131611 32.0447404, 34.8132771 32.0452164, 34.8134388 32.0458403, 34.8136136 32.0466726, 34.8137883 32.0479608, 34.8137358 32.0483384, 34.813631 32.0486272, 34.8135874 32.0493823, 34.8136272 32.0494478, 34.8137067 32.049457, 34.8137508 32.0494648, 34.8137464 32.0495532, 34.8137407 32.049661, 34.8137314 32.049856)",,,,,,
2701012460,2701012463,0,264417839,True,שביל אבן גבירול,path,80.532,"LINESTRING (34.7814262 32.080642, 34.781456 32.0813658)",,,,,,
2701012460,2701012461,0,264417847,False,שביל אבן גבירול,path,47.979,"LINESTRING (34.7814262 32.080642, 34.7814214 32.080526, 34.7814129 32.080326, 34.7814266 32.0802113)",,,,,,
2701012463,2701012465,0,264417837,False,שביל אבן גבירול,path,3.405,"LINESTRING (34.781456 32.0813658, 34.7814573 32.0813964)",,,,,,
2701012465,2701012463,0,264417837,False,שביל אבן גבירול,path,3.405,"LINESTRING (34.7814573 32.0813964, 34.781456 32.0813658)",,,,,,
2701012465,2701012471,0,264417837,False,שביל אבן גבירול,path,41.725,"LINESTRING (34.7814573 32.0813964, 34.7814573 32.0815287, 34.7814495 32.0817238, 34.7814475 32.0817715)",,,,,,
2701012465,2701012473,0,264417838,False,,path,32.662,"LINESTRING (34.7814573 32.0813964, 34.7814185 32.0813976, 34.7813427 32.0813969, 34.7812835 32.0813964, 34.7811112 32.0814079)",,,,,,
2701012471,2701012465,0,264417837,False,שביל אבן גבירול,path,41.725,"LINESTRING (34.7814475 32.0817715, 34.7814495 32.0817238, 34.7814573 32.0815287, 34.7814573 32.0813964)",,,,,,
2701012471,2701029730,0,264417842,True,שביל אבן גבירול,path,169.90699999999998,"LINESTRING (34.7814475 32.0817715, 34.7814292 32.0822276, 34.7814762 32.0830735, 34.7814856 32.0832361, 34.7814967 32.0832974)",,,,,,
2701012473,2674542067,0,196914751,True,,path,182.373,"LINESTRING (34.7811112 32.0814079, 34.7810893 32.0812888, 34.7810812 32.080597, 34.7810806 32.0805382, 34.7810787 32.0803788, 34.7810769 32.0802222, 34.7810716 32.0797693)",,,,,,
2701012473,2701012465,0,264417838,False,,path,32.662,"LINESTRING (34.7811112 32.0814079, 34.7812835 32.0813964, 34.7813427 32.0813969, 34.7814185 32.0813976, 34.7814573 32.0813964)",,,,,,
2701029705,2710650197,0,264419711,False,שביל אבן גבירול,path,6.909,"LINESTRING (34.7812811 32.0833722, 34.7812596 32.0833128)",,,,,,
2701029715,2701029722,0,264419701,False,שביל אבן גבירול,path,5.791,"LINESTRING (34.7816896 32.0854042, 34.7817002 32.0854555)",,,,,,
2701029715,2701029732,0,264419701,False,שביל אבן גבירול,path,23.296999999999997,"LINESTRING (34.7816896 32.0854042, 34.7816829 32.0853758, 34.7816749 32.0853319, 34.7816649 32.0852932, 34.7816574 32.0852542, 34.7816461 32.085198)",,,,,,
2701029715,2701029742,0,264419703,False,,path,25.07,"LINESTRING (34.7816896 32.0854042, 34.7817474 32.0853907, 34.7819046 32.0853485, 34.781944 32.0853382)",,,,,,
2701029722,2701029715,0,264419701,False,שביל אבן גבירול,path,5.791,"LINESTRING (34.7817002 32.0854555, 34.7816896 32.0854042)",,,,,,
2701029730,2701029734,0,264417842,True,שביל אבן גבירול,path,202.772,"LINESTRING (34.7814967 32.0832974, 34.7816239 32.0839985, 34.7817293 32.0844516, 34.7818764 32.085092)",,,,,,
2701029730,2710650197,0,264419708,False,,path,22.403999999999996,"LINESTRING (34.7814967 32.0832974, 34.7814572 32.0833, 34.7813273 32.0833084, 34.7812596 32.0833128)",,,,,,
2701029732,2701029715,0,264419701,False,שביל אבן גבירול,path,23.297,"LINESTRING (34.7816461 32.085198, 34.7816574 32.0852542, 34.7816649 32.0852932, 34.7816749 32.0853319, 34.7816829 32.0853758, 34.7816896 32.0854042)",,,,,,
2701029732,2701029705,0,264419710,True,שביל אבן גבירול,path,205.912,"LINESTRING (34.7816461 32.085198, 34.7815257 32.084587, 34.7812811 32.0833722)",,,,,,
2701029734,2701029742,0,264419712,False,שביל אבן גבירול,path,30.506,"LINESTRING (34.7818764 32.085092, 34.7819294 32.0851324, 34.7819064 32.0851679, 34.781914 32.0851993, 34.7819219 32.0852321, 34.7819337 32.0852716, 34.7819394 32.0853106, 34.781944 32.0853382)",,,,,,
2701029742,2166639373,0,264419712,False,שביל אבן גבירול,path,3.336,"LINESTRING (34.781944 32.0853382, 34.781949 32.0853679)",,,,,,
2701029742,2701029715,0,264419703,False,,path,25.07,"LINESTRING (34.781944 32.0853382, 34.7819046 32.0853485, 34.7817474 32.0853907, 34.7816896 32.0854042)",,,,,,
2701029742,2701029734,0,264419712,False,שביל אבן גבירול,path,30.506,"LINESTRING (34.781944 32.0853382, 34.7819394 32.0853106, 34.7819337 32.0852716, 34.7819219 32.0852321, 34.781914 32.0851993, 34.7819064 32.0851679, 34.7819294 32.0851324, 34.7818764 32.085092)",,,,,,
2701037094,2701037125,0,264420445,False,,path,22.54,"LINESTRING (34.7824861 32.0883253, 34.7824199 32.0882983, 34.782359 32.0883077, 34.7823044 32.0883161, 34.782258 32.0883045)",,,,,,
2701037094,2692369411,0,264420447,True,שביל אבן גבירול,path,273.56600000000003,"LINESTRING (34.7824861 32.0883253, 34.7826943 32.0893563, 34.7827231 32.0894991, 34.7828262 32.0900743, 34.7829198 32.0907573)",,,,,,
2701037109,2701037123,0,264420443,False,,path,20.343,"LINESTRING (34.7821906 32.0868009, 34.7821506 32.086807, 34.7820289 32.0868256, 34.7819779 32.0868324)",,,,,,
2701037123,2701037109,0,264420443,False,,path,20.343,"LINESTRING (34.7819779 32.0868324, 34.7820289 32.0868256, 34.7821506 32.086807, 34.7821906 32.0868009)",,,,,,
2701037123,2701029722,0,264421663,True,שביל אבן גבירול,path,155.33300000000003,"LINESTRING (34.7819779 32.0868324, 34.7819562 32.0866976, 34.7817002 32.0854555)",,,,,,
2701037125,2701037094,0,264420445,False,,path,22.54,"LINESTRING (34.782258 32.0883045, 34.7823044 32.0883161, 34.782359 32.0883077, 34.7824199 32.0882983, 34.7824861 32.0883253)",,,,,,
2701037125,2701037123,0,264421663,True,שביל אבן גבירול,path,165.807,"LINESTRING (34.782258 32.0883045, 34.7822292 32.0881688, 34.7822114 32.0880772, 34.7819779 32.0868324)",,,,,,
2701044292,2701037125,0,264421663,True,שביל אבן גבירול,path,118.888,"LINESTRING (34.7824657 32.0893591, 34.782258 32.0883045)",,,,,,
2701044292,2701044307,0,264421660,False,שביל אבן גבירול,path,25.127000000000002,"LINESTRING (34.7824657 32.0893591, 34.782473 32.0893959, 34.7825 32.089533, 34.782508 32.0895822)",,,,,,
2701044297,1995998635,0,264421657,True,שביל אבן גבירול,path,58.137,"LINESTRING (34.7836096 32.0941472, 34.7837133 32.0946626)",,,,,,
2701044297,2701044311,0,264421655,False,שביל אבן גבירול,path,20.38,"LINESTRING (34.7836096 32.0941472, 34.7836045 32.0941221, 34.7835916 32.0940578, 34.7835685 32.0939673)",,,,,,
2701044302,2701044311,0,264421655,False,שביל אבן גבירול,path,16.206,"LINESTRING (34.7835354 32.0938243, 34.7835512 32.0938995, 34.7835685 32.0939673)",,,,,,
2701044303,2701044308,0,264421658,False,שביל אבן גבירול,path,10.316,"LINESTRING (34.7833633 32.0939994, 34.7833426 32.0939083)",,,,,,
2701044303,2701044315,0,264421658,False,שביל אבן גבירול,path,23.098,"LINESTRING (34.7833633 32.0939994, 34.7833824 32.0940838, 34.7833951 32.0941531, 34.783404 32.0942042)",,,,,,
2701044303,2701044311,0,264421659,False,,path,19.663,"LINESTRING (34.7833633 32.0939994, 34.7834014 32.093992, 34.7834507 32.0939842, 34.7835176 32.0939736, 34.7835685 32.0939673)",,,,,,
2701044307,2701044292,0,264421660,False,שביל אבן גבירול,path,25.127000000000002,"LINESTRING (34.782508 32.0895822, 34.7825 32.089533, 34.782473 32.0893959, 34.7824657 32.0893591)",,,,,,
2701044308,2701044303,0,264421658,False,שביל אבן גבירול,path,10.316,"LINESTRING (34.7833426 32.0939083, 34.7833633 32.0939994)",,,,,,
