u,v,key,osmid,oneway,name,highway,length,geometry,maxspeed,bridge,lanes,ref,service,access,width,junction,tunnel
1671579967,3693586948,0,387620580,True,הנציב,residential,71.878,"LINESTRING (34.7897737 32.0677761, 34.7896304 32.0671412)",,,,,,,,,
1671579967,6487725628,0,691404088,False,מסלוויטה,residential,172.981,"LINESTRING (34.7897737 32.0677761, 34.7914338 32.06753, 34.791582 32.0675081)",,,,,,,,,
1671579968,1671579969,0,154656604,False,ישראל בק,residential,79.054,"LINESTRING (34.7918091 32.0681323, 34.7909803 32.0682426)",30,,,,,,,,
1671579969,1671579974,0,154656603,True,ילין מור,residential,59.391,"LINESTRING (34.7909803 32.0682426, 34.7910799 32.06877)",,,,,,,,,
1671579969,1671579968,0,154656604,False,ישראל בק,residential,79.054,"LINESTRING (34.7909803 32.0682426, 34.7918091 32.0681323)",30,,,,,,,,
1671579970,1671579967,0,387620580,True,הנציב,residential,69.959,"LINESTRING (34.7899072 32.068395, 34.7897737 32.0677761)",,,,,,,,,
1671579970,1671579969,0,641523702,True,ישראל בק,residential,102.527,"LINESTRING (34.7899072 32.068395, 34.7909803 32.0682426)",30,,,,,,,,
1671579971,1671579972,0,641523701,False,ישראל בק,residential,35.829,"LINESTRING (34.788702 32.068566, 34.788327 32.0686193)",30,,,,,,,,
1671579971,1999052225,0,641523702,True,ישראל בק,residential,60.811,"LINESTRING (34.788702 32.068566, 34.7893385 32.0684757)",30,,,,,,,,
1671579971,3690190563,0,154656595,False,בית שמאי,residential,56.53,"LINESTRING (34.788702 32.068566, 34.7887085 32.0685984, 34.7888032 32.0690671)",,,,,,,,,
1671579972,1671579971,0,641523701,False,ישראל בק,residential,35.829,"LINESTRING (34.788327 32.0686193, 34.788702 32.068566)",30,,,,,,,,
1671579972,1671579965,0,154656612,False,שונצינו,residential,138.743,"LINESTRING (34.788327 32.0686193, 34.7881553 32.0681729, 34.787871 32.0674329)",30,,,,,,,,
1671579973,1671579974,0,189260762,False,"גרשון ש""ץ",residential,88.172,"LINESTRING (34.7920012 32.0686313, 34.7910799 32.06877)",,,,,,,,,
1671579974,1671579979,0,154656603,True,ילין מור,residential,61.195,"LINESTRING (34.7910799 32.06877, 34.7911891 32.0693125)",,,,,,,,,
1671579974,1671579973,0,189260762,False,"גרשון ש""ץ",residential,88.172,"LINESTRING (34.7910799 32.06877, 34.7920012 32.0686313)",,,,,,,,,
1671579975,1671579974,0,189260763,True,"גרשון ש""ץ",residential,102.959,"LINESTRING (34.7900002 32.0689122, 34.7910799 32.06877)",,,,,,,,,
1671579975,1671579970,0,387620580,True,הנציב,residential,58.174,"LINESTRING (34.7900002 32.0689122, 34.7899072 32.068395)",,,,,,,,,
1671579977,3690190563,0,358486455,False,"גרשון ש""ץ",residential,75.785,"LINESTRING (34.7880099 32.0691793, 34.7888032 32.0690671)",,,,,,,,,
1671579979,1671579982,0,154656603,True,ילין מור,residential,65.415,"LINESTRING (34.7911891 32.0693125, 34.7912958 32.0698938)",,,,,,,,,
1671579979,1678949804,0,360205213,True,בית הלל,residential,102.481,"LINESTRING (34.7911891 32.0693125, 34.7901137 32.0694501)",,,,,,,,,
1671579979,7142847118,0,626482634,False,בית הלל,residential,149.107,"LINESTRING (34.7911891 32.0693125, 34.7921632 32.0691921, 34.7922406 32.0696946)",,,,,,,,,
1671579982,7768438001,0,387620582,False,ילין מור,residential,1.38,"LINESTRING (34.7912958 32.0698938, 34.7912985 32.069906)",,,,,,,,,
1671579982,5914441600,0,764584924,True,שדרות יהודית,residential,47.897,"LINESTRING (34.7912958 32.0698938, 34.7917121 32.0698386, 34.791798 32.0698272)",,,1,,,,,,
1671579985,1678949804,0,387620580,True,הנציב,residential,65.977,"LINESTRING (34.7902286 32.0700354, 34.7901137 32.0694501)",,,,,,,,,
1671579985,1695279002,0,387620581,False,הנציב,residential,10.347,"LINESTRING (34.7902286 32.0700354, 34.7902434 32.0701276)",,,,,,,,,
1671579985,1671579982,0,535780593,True,שדרות יהודית,residential,101.785,"LINESTRING (34.7902286 32.0700354, 34.791077 32.0699228, 34.7912 32.0699065, 34.7912958 32.0698938)",,,1,,,,,,
1671579989,1671579990,0,154656602,False,יוסף קארו,residential,86.883,"LINESTRING (34.7923709 32.0705173, 34.7914591 32.0706336)",,,,,,,,,
1671579990,1671579991,0,154656600,True,יוסף קארו,residential,104.384,"LINESTRING (34.7914591 32.0706336, 34.7903653 32.0707824)",,,,,,,,,
1671579990,1671579989,0,154656602,False,יוסף קארו,residential,86.883,"LINESTRING (34.7914591 32.0706336, 34.7923709 32.0705173)",,,,,,,,,
1671579990,1671579993,0,387620583,True,ילין מור,residential,84.138,"LINESTRING (34.7914591 32.0706336, 34.7916092 32.0713795)",,,,,,,,,
1671579991,1695279009,0,154656601,False,יוסף קארו,residential,75.681,"LINESTRING (34.7903653 32.0707824, 34.7895732 32.0708951)",,,,,,,,,
1671579991,1695279002,0,154656598,True,הנציב,residential,73.71100000000001,"LINESTRING (34.7903653 32.0707824, 34.7902546 32.0701905, 34.7902434 32.0701276)",,,,,,,,,
1671579992,1671579993,0,154656609,False,משה איסרליש,residential,71.601,"LINESTRING (34.7923607 32.0712841, 34.7916092 32.0713795)",,,,,,,,,
1671579993,1671579994,0,154656609,False,משה איסרליש,residential,18.01,"LINESTRING (34.7916092 32.0713795, 34.7914241 32.0714199)",,,,,,,,,
1671579993,1671579992,0,154656609,False,משה איסרליש,residential,71.601,"LINESTRING (34.7916092 32.0713795, 34.7923607 32.0712841)",,,,,,,,,
1671579994,1671579993,0,154656609,False,משה איסרליש,residential,18.01,"LINESTRING (34.7914241 32.0714199, 34.7916092 32.0713795)",,,,,,,,,
1671579994,1671579995,0,154656609,False,משה איסרליש,residential,89.735,"LINESTRING (34.7914241 32.0714199, 34.790575 32.0716028, 34.7905011 32.0716187)",,,,,,,,,
1671579994,3588604568,0,353078413,False,שפע טל,residential,61.187,"LINESTRING (34.7914241 32.0714199, 34.7914404 32.0715032, 34.791527 32.0719037, 34.7915302 32.0719623)",,,,,,,,,
1671579995,1671579991,0,154656598,True,הנציב,residential,93.869,"LINESTRING (34.7905011 32.0716187, 34.7903653 32.0707824)",,,,,,,,,
1671579995,1154683176,0,154656609,False,משה איסרליש,residential,57.332,"LINESTRING (34.7905011 32.0716187, 34.790251 32.0716705, 34.7900518 32.0717118, 34.7899112 32.0717449)",,,,,,,,,
1671579995,1671579994,0,154656609,False,משה איסרליש,residential,89.735,"LINESTRING (34.7905011 32.0716187, 34.790575 32.0716028, 34.7914241 32.0714199)",,,,,,,,,
1672108219,1672108072,0,154716376,True,עמישב,residential,297.959,"LINESTRING (34.8071612 32.060873, 34.8077397 32.0605405, 34.8081078 32.060407, 34.8083092 32.0603137, 34.809374 32.0599478, 34.8100391 32.0598128)",,,,,,,,,
1672108864,2225955732,0,"[154716345, 154716325]",False,"['ישראל שפירא', 'גונן']",residential,280.846,"LINESTRING (34.8039494 32.0651249, 34.8045646 32.0652222, 34.8047357 32.0647306, 34.8051078 32.0638444, 34.8054028 32.0633633)",,,,,,,,,
1672108864,849338635,0,220914876,True,עמישב,residential,102.969,"LINESTRING (34.8039494 32.0651249, 34.8038688 32.0655405, 34.803824 32.0657721, 34.8037867 32.0660404)",,,,,,,,,
1672308800,29944869,0,5013377,True,בן יהודה,tertiary,160.523,"LINESTRING (34.7681688 32.0761917, 34.7683739 32.0772842, 34.7684733 32.0776109)",,,,,,,,,
1672308800,339482136,0,239173018,True,שלום עליכם,residential,174.402,"LINESTRING (34.7681688 32.0761917, 34.7684841 32.0761848, 34.7687968 32.0762706, 34.7690219 32.0764059, 34.7691921 32.0765652, 34.769574 32.0770392)",30,,,,,,,,
1672308816,412518859,0,35169526,True,זמנהוף,residential,75.879,"LINESTRING (34.777799 32.0773854, 34.7785753 32.0772038)",30,,,,,,,,
1672308816,267816148,0,226125792,True,המלך ג'ורג',tertiary,78.953,"LINESTRING (34.777799 32.0773854, 34.7782734 32.0779707)",,,,,,,,,
1672351151,384604872,0,676834307,True,שדרות רוטשילד,tertiary,49.631,"LINESTRING (34.778926 32.0704972, 34.7790817 32.0709236)",,,,,,,,,
1672351151,384613392,0,154741777,True,החשמונאים,tertiary,134.215,"LINESTRING (34.778926 32.0704972, 34.7790153 32.0704728, 34.7802817 32.0701269)",,,2,,,,,,
1672351158,357538387,0,31925716,True,הרב יצחק ידידיה פרנקל,residential,50.345,"LINESTRING (34.7678622 32.0571224, 34.7683958 32.0571443)",,,,,,,,,
1672351167,496176315,0,154741776,True,הרב יצחק ידידיה פרנקל,residential,53.638,"LINESTRING (34.7695435 32.0572459, 34.7701122 32.0572655)",,,,,,,,,
1672351169,4413855650,0,102850849,True,יהודה הלוי,tertiary,33.922,"LINESTRING (34.7811784 32.0698781, 34.7810194 32.0696044)",,,3,,,,,,
1672351169,339476005,0,154741777,True,החשמונאים,tertiary,73.846,"LINESTRING (34.7811784 32.0698781, 34.7814584 32.0698022, 34.7816334 32.0697593, 34.7819302 32.069691)",,,2,,,,,,
1678949633,1689353150,0,33518982,True,השלום,secondary,15.078,"LINESTRING (34.8108074 32.0587994, 34.8106511 32.0588284)",60,,3,,,,,,
1678949693,1678949700,0,155506457,True,הורודצקי,tertiary,14.352,"LINESTRING (34.8035579 32.0632382, 34.8036907 32.0633014)",,,,,,,,,
1678949693,2111407142,0,201192154,True,השלום,secondary,239.789,"LINESTRING (34.8035579 32.0632382, 34.8036957 32.0630462, 34.8040471 32.062482, 34.8046867 32.0616838, 34.8049 32.061409)",50,,,,,,,,
1678949699,4289060558,0,44377523,True,הורודצקי,tertiary,293.117,"LINESTRING (34.8032777 32.0633074, 34.8020682 32.063348, 34.8017985 32.0633569, 34.8014681 32.0633995, 34.8012147 32.0634717, 34.8009836 32.0635825, 34.800415 32.0638843, 34.8003365 32.0639253)",,,2,,,,,,
1678949700,290033968,0,155506458,True,הורודצקי,tertiary,15.021,"LINESTRING (34.8036907 32.0633014, 34.8035313 32.0633016)",,,,,,,,,
1678949700,849338631,0,155506401,True,השלום,secondary,307.85699999999997,"LINESTRING (34.8036907 32.0633014, 34.803476 32.0637442, 34.803373 32.0639476, 34.8031818 32.0644566, 34.8030184 32.0651096, 34.8029182 32.065585, 34.8028773 32.0659205, 34.8028716 32.0659669)",,,,,,,,,
1678949705,290033968,0,203975027,True,השלום,secondary,23.892,"LINESTRING (34.8034334 32.0634998, 34.8035313 32.0633016)",50,,,,,,,,
1678949705,1678949699,0,155506524,True,,secondary_link,27.708,"LINESTRING (34.8034334 32.0634998, 34.8034168 32.0634288, 34.8033936 32.0633807, 34.803352 32.0633397, 34.8032777 32.0633074)",,,,,,,,,
1678949726,1933350892,0,155506457,True,הורודצקי,tertiary,5.103,"LINESTRING (34.7992312 32.0641801, 34.7992849 32.064186)",,,,,,,,,
1678949726,290033964,0,240434309,True,משה דיין,tertiary,12.602,"LINESTRING (34.7992312 32.0641801, 34.7992183 32.0642929)",,,,,,,,,
1678949742,2380561341,0,"[155506490, 35206458, 122217870]",True,יצחק שדה,tertiary,296.974,"LINESTRING (34.7920786 32.0643381, 34.7913153 32.0644843, 34.7909907 32.0645464, 34.7905805 32.0646356, 34.7894013 32.0648397, 34.7889999 32.0649069)",,yes,3,,,,,,
1678949744,1678949742,0,155506535,True,,tertiary_link,16.336,"LINESTRING (34.7922198 32.0644168, 34.7921611 32.0643645, 34.7920786 32.0643381)",,,,,,,,,
1678949744,1390474308,0,650292532,True,יגאל אלון,tertiary,11.357,"LINESTRING (34.7922198 32.0644168, 34.7922117 32.0643668, 34.7922035 32.0643156)",,,,,,,,,
1678949751,2380561392,0,30620950,True,יצחק שדה,tertiary,16.177,"LINESTRING (34.7888566 32.0649277, 34.7886906 32.0649648)",,,2,,,,,,
1678949751,1671579955,0,154656599,False,טברסקי,residential,65.356,"LINESTRING (34.7888566 32.0649277, 34.7889518 32.0655099)",30,,,,,,,,
1678949751,2380561370,0,229461824,True,,residential,6.231,"LINESTRING (34.7888566 32.0649277, 34.7888794 32.0648751)",,,,,,,,,
1678949754,412815787,0,167691715,True,יצחק שדה,tertiary,61.099,"LINESTRING (34.7865426 32.0652894, 34.787171 32.065154)",,,2,,,,,,
1678949790,4517981861,0,32671718,False,יוסף ברסלבי,residential,10.38,"LINESTRING (34.7832401 32.0676347, 34.7833481 32.0676531)",,,,,,,,,
1678949790,367608098,0,455389939,True,יוסף ברסלבי,residential,39.881,"LINESTRING (34.7832401 32.0676347, 34.782825 32.0675647)",,,,,,,,,
1678949790,7609719031,0,628526443,True,קרליבך,residential,6.01,"LINESTRING (34.7832401 32.0676347, 34.783252 32.0675816)",30,,1,,,,,,
1678949791,4085651845,0,32671709,True,שמחה בלאס,residential,10.951,"LINESTRING (34.7831451 32.0680167, 34.7832594 32.0680345)",,,,,,,,,
1678949791,1678949790,0,639719294,True,קרליבך,residential,43.41,"LINESTRING (34.7831451 32.0680167, 34.7832401 32.0676347)",,,1,,,,,,
1678949792,384595167,0,32671704,True,מנחם מנדל בייליס,residential,38.662,"LINESTRING (34.7830001 32.0686245, 34.7825945 32.068572)",,,,,,,,,
1678949792,1678949791,0,155731374,True,קרליבך,residential,68.952,"LINESTRING (34.7830001 32.0686245, 34.7831451 32.0680167)",,,2,,,,,,
1678949804,3690190562,0,360205213,True,בית הלל,residential,115.162,"LINESTRING (34.7901137 32.0694501, 34.7889052 32.0696046)",,,,,,,,,
1678949804,1671579975,0,387620580,True,הנציב,residential,60.76,"LINESTRING (34.7901137 32.0694501, 34.7900002 32.0689122)",,,,,,,,,
1678949806,3980709597,0,155506541,True,,tertiary_link,33.349999999999994,"LINESTRING (34.7829644 32.0693037, 34.7829782 32.0693338, 34.7830086 32.0693754, 34.783042 32.069408, 34.7830842 32.0694468, 34.7831111 32.0694675, 34.7831511 32.0694967, 34.7831969 32.0695236)",,,,,,,,,
1678949806,282458041,0,639719293,True,קרליבך,residential,26.932000000000002,"LINESTRING (34.7829644 32.0693037, 34.7829201 32.0694791, 34.7829049 32.0695406)",,,3,,,,,,
1678949808,1678949792,0,155731374,True,קרליבך,residential,81.064,"LINESTRING (34.7828459 32.0693417, 34.7829788 32.0687145, 34.7830001 32.0686245)",,,2,,,,,,
1678949818,1563559694,0,155506383,True,,tertiary_link,11.715,"LINESTRING (34.782876 32.069621, 34.7828384 32.0696066, 34.7828118 32.0695902, 34.7827893 32.0695522)",,,,,,,,,
1678949818,2381576084,0,155506384,True,קרליבך,tertiary,21.607,"LINESTRING (34.782876 32.069621, 34.7828534 32.0696812, 34.7828066 32.0698062)",,,3,,,,,,
1683208868,1574692790,0,5051304,True,שדרות הר ציון,secondary,14.093,"LINESTRING (34.7772208 32.0578957, 34.7772821 32.0580113)",50,,,,,,,,
1683208868,1571764151,0,121492364,True,לוינסקי,tertiary,20.032,"LINESTRING (34.7772208 32.0578957, 34.7771647 32.0579074, 34.7771253 32.0579119, 34.7770791 32.0579132, 34.7770466 32.0579115, 34.7770114 32.0579042)",,,,,,,,,
1683208870,2469958071,0,30350767,True,מזא''ה,residential,14.265,"LINESTRING (34.7713703 32.0669893, 34.7715163 32.0670232)",,,,,,,,,
1683208870,412521760,0,156000198,True,אלנבי,tertiary,62.173,"LINESTRING (34.7713703 32.0669893, 34.7716101 32.0664684)",,,,,,,,,
1683209667,282458166,0,155506483,True,לינקולן,residential,67.434,"LINESTRING (34.7799387 32.0677234, 34.7805639 32.0674283)",,,1,,,,,,
1683209667,384622743,0,650292529,True,יהודה הלוי,tertiary,57.658,"LINESTRING (34.7799387 32.0677234, 34.7796418 32.06727)",,,3,,,,,,
1683214074,343332322,0,121461957,True,דיזנגוף,tertiary,49.183,"LINESTRING (34.776103 32.0961064, 34.7760364 32.0965451)",,,,,,,,,
1683214076,6289017263,0,121492361,True,התערוכה,secondary,7.963,"LINESTRING (34.7759751 32.0972882, 34.7760533 32.0973154)",,,,,,,,,
1683214076,1683214078,0,762618950,True,דיזנגוף,tertiary,9.617,"LINESTRING (34.7759751 32.0972882, 34.7759253 32.0973637)",,,,,,,,,
1683214078,807103650,0,671577076,False,428,unclassified,24.243,"LINESTRING (34.7759253 32.0973637, 34.7759745 32.0975777)",,,,,,,,,
1683214078,289498191,0,"[121461960, 228774301]",True,"['הירקון', 'התערוכה']",secondary,197.56900000000002,"LINESTRING (34.7759253 32.0973637, 34.7749637 32.0970049, 34.7748288 32.0969432, 34.7747246 32.0968659, 34.7746772 32.0967881, 34.774639 32.0966919, 34.7745142 32.0962541)",50,,,,,,,,
1683214078,6289017263,0,239160734,True,,tertiary_link,13.307,"LINESTRING (34.7759253 32.0973637, 34.7759545 32.0973483, 34.7759924 32.0973319, 34.7760206 32.0973212, 34.7760533 32.0973154)",,,,,,,,,
1684309906,4085740742,0,5013377,True,בן יהודה,tertiary,145.41,"LINESTRING (34.768178 32.0741172, 34.7681313 32.0745374, 34.768107 32.0754228)",,,,,,,,,
1684309906,357505224,0,35165658,True,אידלסון,residential,61.278,"LINESTRING (34.768178 32.0741172, 34.7685168 32.0741805, 34.7688187 32.0742062)",30,,,,,,,,
1688171004,536734013,0,669652288,True,יגאל אלון,tertiary,7.407,"LINESTRING (34.7919801 32.0619607, 34.7919787 32.0618941)",,,,,,,,,
1688171004,530714283,0,156587610,True,רחוב השלושה,residential,115.30600000000001,"LINESTRING (34.7919801 32.0619607, 34.7917414 32.0619673, 34.79133 32.0619803, 34.7907573 32.0619983)",,,,,,,,,
1688171007,536734007,0,156587622,True,רחוב השלושה,residential,114.391,"LINESTRING (34.7895579 32.0620464, 34.7883446 32.0620784)",,,,,,,,,
1688171007,1688171040,0,156587615,True,החרוץ,residential,153.706,"LINESTRING (34.7895579 32.0620464, 34.7895511 32.0623999, 34.7895055 32.0625797, 34.7894318 32.0627453, 34.7892733 32.0630128, 34.789006 32.0633035)",,,,,,,,,
1688171015,1512100112,0,156587612,False,עמק איילון,living_street,145.979,"LINESTRING (34.7993502 32.0600287, 34.7978013 32.0600098)",30,,,,,,,,
1688171015,1688194293,0,240434320,True,הגיבור האלמוני,residential,97.82,"LINESTRING (34.7993502 32.0600287, 34.7994287 32.0591515)",30,,,,,,,,
1688171016,351227764,0,156587626,False,קלמר,residential,62.219,"LINESTRING (34.7979281 32.0626749, 34.7978918 32.0632336)",30,,,,,,,,
1688171017,1936278311,0,156587637,True,שדרות יד לבנים,residential,71.645,"LINESTRING (34.7938284 32.0608233, 34.793901 32.0608227, 34.7944765 32.0608183, 34.7944923 32.0608178, 34.7945886 32.0608157)",30,,,,,,,,
1688171017,1936278318,0,183250784,False,הפורצים,residential,106.21099999999998,"LINESTRING (34.7938284 32.0608233, 34.7938279 32.0604758, 34.793825 32.0601809, 34.793813 32.0598683)",30,,,,,,,,
1688171020,1288192078,0,156587632,True,דעואל,residential,25.988,"LINESTRING (34.788419 32.0535146, 34.7884897 32.0537405)",30,,,,,,,,
1688171038,536734007,0,42874441,False,השלושה,residential,7.796,"LINESTRING (34.788262 32.0620823, 34.7883446 32.0620784)",,,,,,,,,
1688171038,1688171040,0,156587631,True,מרדכי אנילביץ',residential,162.026,"LINESTRING (34.788262 32.0620823, 34.7882141 32.0622501, 34.78821 32.0623188, 34.7882272 32.0623911, 34.788441 32.0627848, 34.7887994 32.0631559, 34.789006 32.0633035)",,,,,,,,,
1688171040,1688194327,0,156587631,True,מרדכי אנילביץ',residential,175.621,"LINESTRING (34.789006 32.0633035, 34.7891359 32.0633996, 34.7892898 32.0634966, 34.7894561 32.0635675, 34.7896929 32.0636468, 34.789979 32.0637105, 34.7901379 32.0637261, 34.7902876 32.0637312, 34.79074 32.0637101)",,,,,,,,,
1688171043,1366372685,0,156587637,True,שדרות יד לבנים,residential,13.177000000000001,"LINESTRING (34.7919724 32.0609225, 34.7919912 32.0608926, 34.7920083 32.060878, 34.7920287 32.0608679, 34.7920547 32.0608602, 34.7920789 32.0608574)",30,,,,,,,,
1688171043,3598585948,0,669652288,True,יגאל אלון,tertiary,95.476,"LINESTRING (34.7919724 32.0609225, 34.7919719 32.0608302, 34.7919704 32.0607411, 34.7919627 32.0600639)",,,,,,,,,
1688194239,1953636982,0,240434309,True,משה דיין,tertiary,15.967,"LINESTRING (34.800485 32.0592323, 34.8004724 32.0593755)",,,,,,,,,
1688194239,681273913,0,240434336,True,לה גווארדיה,secondary,17.208,"LINESTRING (34.800485 32.0592323, 34.800316 32.0591737)",,,,,,,,,
1688194246,1234762944,0,171266529,True,,motorway_link,20.787,"LINESTRING (34.7856965 32.0593917, 34.7856466 32.0592096)",,,,,,,,,
1688194246,1272411980,0,"[398991152, 229462868, 398991151]",True,,secondary,502.512,"LINESTRING (34.7856965 32.0593917, 34.7854528 32.059315, 34.7844677 32.0592746, 34.7841482 32.0592823, 34.7839422 32.059291, 34.7837512 32.0593197, 34.783666 32.0593545, 34.7835925 32.0593981, 34.7833034 32.0596237, 34.7817784 32.0609878, 34.7814003 32.0613513)",,,2,,,,,,yes
1688194246,1234762935,0,333544024,True,לה גווארדיה,secondary_link,101.55199999999999,"LINESTRING (34.7856965 32.0593917, 34.7855956 32.0594064, 34.785554 32.0594125, 34.7853521 32.0593967, 34.7849677 32.0593842, 34.7846224 32.0593729)",,,3,,,,,,
1688194293,1528640610,0,184824984,False,לה גווארדיה,secondary,188.363,"LINESTRING (34.7994287 32.0591515, 34.7974299 32.0591473)",,,,,,,,,
1688194293,1919997714,0,184824984,False,לה גווארדיה,secondary,76.977,"LINESTRING (34.7994287 32.0591515, 34.8002453 32.0591683)",,,,,,,,,
1688194293,2085703302,0,240434320,True,הגיבור האלמוני,residential,87.88,"LINESTRING (34.7994287 32.0591515, 34.7994217 32.0583612)",30,,,,,,,,
1688194303,651270831,0,156587605,False,לוחמי גליפולי,residential,82.212,"LINESTRING (34.7946397 32.0591997, 34.794591 32.0584615)",30,,,,,,,,
1688194303,1528640614,0,668040072,False,לה גווארדיה,secondary,179.356,"LINESTRING (34.7946397 32.0591997, 34.7965422 32.0591552)",,,,,,,,,
1688194303,1936278291,0,668040073,False,לוחמי גליפולי,residential,72.325,"LINESTRING (34.7946397 32.0591997, 34.7946477 32.0598501)",30,,,,,,,,
1688194303,1953636963,0,668040074,False,לה גווארדיה,secondary,232.314,"LINESTRING (34.7946397 32.0591997, 34.7921754 32.0592559)",,,,,,,,,
1688194324,563914312,0,31184442,True,מרגולין,residential,66.347,"LINESTRING (34.789326 32.0586123, 34.7886222 32.0586275)",30,,,,,,,,
1688194327,1698388014,0,156587620,False,נירים,residential,183.199,"LINESTRING (34.79074 32.0637101, 34.7906341 32.062065)",,,,,,,,,
1688194327,446167471,0,156587624,False,מרדכי אנילביץ,residential,130.678,"LINESTRING (34.79074 32.0637101, 34.7921038 32.0634972)",,,,,,,,,
1688194327,1688194367,0,156587620,False,נירים,residential,59.089999999999996,"LINESTRING (34.79074 32.0637101, 34.7908016 32.0639601, 34.7908534 32.0641124, 34.7909206 32.0642152)",,,,,,,,,
1688194329,6271076529,0,42559892,True,"הפלמ""ח",residential,239.95,"LINESTRING (34.7947567 32.0631522, 34.7941296 32.0632003, 34.7933665 32.0633014, 34.7927987 32.0633913, 34.792241 32.0634764)",30,,,,,,,,
1688194329,5594905589,0,183250782,False,לוחמי גליפולי,residential,73.476,"LINESTRING (34.7947567 32.0631522, 34.7947313 32.0625269, 34.7947299 32.0624918)",30,,,,,,,,
1688194329,5988364212,0,643182096,False,"הפלמ""ח",residential,193.39,"LINESTRING (34.7947567 32.0631522, 34.7949134 32.0631459, 34.7968086 32.0631669)",30,,,,,,,,
1688194367,1688194327,0,156587620,False,נירים,residential,59.09,"LINESTRING (34.7909206 32.0642152, 34.7908534 32.0641124, 34.7908016 32.0639601, 34.79074 32.0637101)",,,,,,,,,
1688194367,530714339,0,156587628,True,,tertiary_link,50.199,"LINESTRING (34.7909206 32.0642152, 34.7910212 32.0642536, 34.7911632 32.0643143, 34.7914233 32.0643492)",,,,,,,,,
1688194369,531283815,0,295233922,True,,motorway_link,77.94999999999999,"LINESTRING (34.7874065 32.0600554, 34.7873511 32.060114, 34.7873123 32.060155, 34.7872694 32.0602323, 34.787248 32.0602868, 34.7872265 32.0603868, 34.7872147 32.0607155)",,,,,,,,,
1688194369,1688194231,0,334148458,False,וינגייט,residential,184.985,"LINESTRING (34.7874065 32.0600554, 34.7874681 32.0600462, 34.7875486 32.0600363, 34.7876401 32.0600306, 34.7878358 32.060035, 34.7879498 32.060043, 34.7879817 32.0600452, 34.7880407 32.0600507, 34.7882328 32.0600889, 34.7883226 32.0601068, 34.7883874 32.060108, 34.7893582 32.0600785)",,,,,,,,,
1689353108,1689353150,0,201074069,False,המאבק,tertiary,12.656,"LINESTRING (34.8106241 32.0587169, 34.8106366 32.0587686, 34.8106511 32.0588284)",,,,,,,,,
1689353150,6047045257,0,205651383,True,השלום,secondary,28.9,"LINESTRING (34.8106511 32.0588284, 34.8103523 32.0588869)",60,,3,,,,,,
1689353150,1689353108,0,201074069,False,המאבק,tertiary,12.656,"LINESTRING (34.8106511 32.0588284, 34.8106366 32.0587686, 34.8106241 32.0587169)",,,,,,,,,
1689353223,3497100497,0,203975027,True,השלום,secondary,37.501,"LINESTRING (34.8027227 32.0663681, 34.8027596 32.0660323)",50,,,,,,,,
1689353241,1689353223,0,203975027,True,השלום,secondary,37.748,"LINESTRING (34.8026908 32.0667065, 34.8027227 32.0663681)",50,,,,,,,,
1689353241,1695278965,0,619274421,False,ניר עם,residential,91.947,"LINESTRING (34.8026908 32.0667065, 34.8017186 32.0666358)",30,,,,,,,,
1692356596,4852121101,0,461412525,True,הנחושת,residential,13.245,"LINESTRING (34.8377921 32.1105259, 34.8378613 32.1104222)",,,,,,,,,
1692356596,7062975051,0,267398588,True,ראול ולנברג,tertiary,219.101,"LINESTRING (34.8377921 32.1105259, 34.8377203 32.1104574, 34.8362124 32.1090795)",,,,,,,,,
1692356598,1692356608,0,33491113,False,הברזל,residential,13.13,"LINESTRING (34.8331151 32.1069438, 34.833161 32.1068323)",,,,,,,,,
1692356598,1171608216,0,267398588,True,ראול ולנברג,tertiary,251.35500000000002,"LINESTRING (34.8331151 32.1069438, 34.8328713 32.1068792, 34.8326589 32.1068262, 34.832299 32.1067822, 34.832059 32.1067657, 34.8318191 32.1067627, 34.8312719 32.1067979, 34.8304852 32.1069144)",,,,,,,,,
1692356608,1692356598,0,33491113,False,הברזל,residential,13.13,"LINESTRING (34.833161 32.1068323, 34.8331151 32.1069438)",,,,,,,,,
1692356608,4482977407,0,33491113,False,הברזל,residential,23.143,"LINESTRING (34.833161 32.1068323, 34.8331979 32.1067718, 34.8332105 32.1067598, 34.8332555 32.106717, 34.8333215 32.1066807)",,,,,,,,,
1692356608,4482977411,0,226118277,True,ראול ולנברג,tertiary,21.502000000000002,"LINESTRING (34.833161 32.1068323, 34.83326 32.1068638, 34.8333747 32.1069003)",,,,,,,,,
1695278923,2481674098,0,677906733,True,ההגנה,tertiary,11.26,"LINESTRING (34.7885803 32.0541476, 34.7886996 32.054142)",,,,,,,,,
1695278923,2481674091,0,677906734,True,דעואל,residential,12.609,"LINESTRING (34.7885803 32.0541476, 34.7885636 32.0541993, 34.7885328 32.0542531)",30,,,,,,,,
1695278924,1695278937,0,157321218,False,עמינדב,residential,117.206,"LINESTRING (34.796085 32.0646756, 34.7948431 32.0647339)",,,,,,,,,
1695278924,1695278936,0,"[262516529, 157321218]",False,עמינדב,residential,41.149,"LINESTRING (34.796085 32.0646756, 34.7963674 32.0646785, 34.7964379 32.0646812, 34.7965215 32.0646845)",30,,,,,,,,
1695278936,1695278941,0,28582615,True,שדרות ההשכלה,residential,61.536,"LINESTRING (34.7965215 32.0646845, 34.7965173 32.0647249, 34.7964646 32.0652358)",30,,,,,,,,
