u,v,key,osmid,name,highway,oneway,length,geometry,maxspeed,lanes,ref,tunnel,bridge,junction,access,width,service
6019222307,6019222305,0,638710936,הרבי מפשיסחא,residential,False,61.006,"LINESTRING (34.7536974 32.0418861, 34.7542419 32.0415895)",,,,,,,,,
6027488373,2093444772,0,368776598,1278,unclassified,False,22.672,"LINESTRING (34.7835893 32.0643285, 34.7833601 32.0643905)",,,,,,,,,
6030300138,1199953182,0,103960353,המלך חירם,residential,False,31.767,"LINESTRING (34.7584211 32.0548079, 34.7581057 32.0549087)",,,,,,,,,
6030300138,580742984,0,685811420,המלך חירם,residential,True,46.09,"LINESTRING (34.7584211 32.0548079, 34.7587466 32.0547039, 34.7588055 32.0546733, 34.7588486 32.0546243)",,,,,,,,,
6030392594,549247167,0,98866934,בית פלט,residential,True,37.706,"LINESTRING (34.7496378 32.0414699, 34.7497483 32.0417958)",,,,,,,,,
6035020757,2133466502,0,203331769,3426,residential,False,24.327,"LINESTRING (34.768069 32.0490104, 34.7682066 32.0491955)",,,,,,,,,
6035020757,540433472,0,203331769,3426,residential,False,18.421999999999997,"LINESTRING (34.768069 32.0490104, 34.7680373 32.0489344, 34.7680181 32.0488509)",,,,,,,,,
6035020757,6035020759,0,640641469,,residential,True,29.766999999999996,"LINESTRING (34.768069 32.0490104, 34.7679713 32.0489593, 34.7678849 32.0489223, 34.7677825 32.0489058)",,,,,,,,,
6035020759,540435510,0,43139958,התחיה,residential,False,141.692,"LINESTRING (34.7677825 32.0489058, 34.7663329 32.0492436)",,,,,,,,,
6035020759,540433472,0,43139958,התחיה,residential,False,23.029,"LINESTRING (34.7677825 32.0489058, 34.7680181 32.0488509)",,,,,,,,,
6041090849,289503064,0,641484181,יד חרוצים,residential,False,73.23,"LINESTRING (34.7817792 32.0621409, 34.7819579 32.0620632, 34.7821002 32.062015, 34.7822282 32.0619891, 34.7825148 32.0619444)",,,,,,,,,
6047045257,3497113661,0,205651383,השלום,secondary,True,561.2429999999999,"LINESTRING (34.8103523 32.0588869, 34.8096241 32.0590296, 34.8090112 32.0592086, 34.8083674 32.0594291, 34.8080535 32.0595598, 34.8078882 32.0596255, 34.8074711 32.0597914, 34.8070686 32.0600128, 34.8066962 32.0602232, 34.8063394 32.0604467, 34.8060135 32.060644, 34.8055791 32.0609727, 34.8052429 32.0613073)",60,3,,,,,,,
6047045258,6047045257,0,642274404,,secondary_link,True,19.11,"LINESTRING (34.8105496 32.0589266, 34.8103523 32.0588869)",,,,,,,,,
6052821191,563985775,0,184820060,תשרי,residential,False,8.686,"LINESTRING (34.7903225 32.0435303, 34.790311 32.0436078)",30,,,,,,,,
6052821191,6052821192,0,643111786,חירותנו,residential,False,39.357,"LINESTRING (34.7903225 32.0435303, 34.7899086 32.0434835)",,,,,,,,,
6052821191,1288287958,0,184820060,תשרי,residential,False,79.851,"LINESTRING (34.7903225 32.0435303, 34.790326 32.043507, 34.7905507 32.042839)",30,,,,,,,,
6052821192,6052821191,0,643111786,חירותנו,residential,False,39.357,"LINESTRING (34.7899086 32.0434835, 34.7903225 32.0435303)",,,,,,,,,
6054969201,1936282482,0,113618381,סימן טוב,residential,False,10.954,"LINESTRING (34.7910566 32.0520422, 34.7909444 32.0520679)",,,,,,,,,
6060497148,284641794,0,5118380,ז'בוטינסקי,tertiary,True,72.283,"LINESTRING (34.7869402 32.0873413, 34.7863668 32.0874445, 34.7861878 32.0874676)",,,,,,,,,
6060497153,6060497157,0,5118376,ה' באייר,tertiary,True,34.543,"LINESTRING (34.7884389 32.0871908, 34.7883949 32.0870343, 34.7883758 32.0868854)",,,,,,roundabout,,,
6060497153,352936411,0,5118380,ז'בוטינסקי,tertiary,True,83.275,"LINESTRING (34.7884389 32.0871908, 34.7883151 32.0871147, 34.7882362 32.0871121, 34.7881653 32.0871209, 34.7875976 32.0872231)",,,,,,,,,
6060497157,6060497173,0,5118376,ה' באייר,tertiary,True,95.872,"LINESTRING (34.7883758 32.0868854, 34.7883802 32.086713, 34.7884128 32.0865428, 34.788473 32.0863781, 34.7885596 32.086222, 34.788671 32.0860777)",,,,,,roundabout,,,
6060497159,352936411,0,30878889,משה שרת,residential,True,10.624,"LINESTRING (34.7875774 32.0871291, 34.7875976 32.0872231)",30,,,,,,,,
6060497159,6060497157,0,327061514,ז'בוטינסקי,tertiary,True,82.22999999999999,"LINESTRING (34.7875774 32.0871291, 34.7881345 32.0870261, 34.7882343 32.0869994, 34.7882881 32.0869737, 34.7883758 32.0868854)",,,,,,,,,
6060497173,476363631,0,619944111,תש״ח,residential,False,81.301,"LINESTRING (34.788671 32.0860777, 34.787986 32.085633)",30,,,,,,,,
6060497173,35288627,0,5118376,ה' באייר,tertiary,True,91.739,"LINESTRING (34.788671 32.0860777, 34.7887987 32.0859531, 34.7889448 32.085844, 34.7891067 32.0857523, 34.7892816 32.0856797, 34.7894663 32.0856274)",,,,,,roundabout,,,
6063048202,6063048209,0,5118380,ז'בוטינסקי,tertiary,True,143.705,"LINESTRING (34.784665 32.0877416, 34.7838749 32.0878882, 34.7832612 32.088002, 34.7831729 32.0879997)",,,,,,,,,
6063048208,6063048211,0,327061514,ז'בוטינסקי,tertiary,True,143.53,"LINESTRING (34.7831677 32.0879732, 34.7834583 32.0879098, 34.7838635 32.087832, 34.7839139 32.0878223, 34.7846515 32.0876807)",,,,,,,,,
6063048209,352940542,0,5118380,ז'בוטינסקי,tertiary,True,10.697,"LINESTRING (34.7831729 32.0879997, 34.7830594 32.0879968)",,,,,,,,,
6063048209,6063048208,0,31539959,מוסינזון,residential,True,2.987,"LINESTRING (34.7831729 32.0879997, 34.7831677 32.0879732)",30,,,,,,,,
6063048211,6063048202,0,818323941,בן שפרוט,residential,True,6.89,"LINESTRING (34.7846515 32.0876807, 34.784665 32.0877416)",30,,,,,,,,
6063048211,375523753,0,30879254,בן שפרוט,residential,False,194.281,"LINESTRING (34.7846515 32.0876807, 34.7846254 32.087563, 34.7845682 32.0873054, 34.7842703 32.0859636)",30,,,,,,,,
6063048211,352936412,0,327061514,ז'בוטינסקי,tertiary,True,147.214,"LINESTRING (34.7846515 32.0876807, 34.7855126 32.0875154, 34.7860533 32.0874116, 34.7861755 32.0873881)",,,,,,,,,
6065966319,334710148,0,30348020,המכבי,residential,False,65.74,"LINESTRING (34.771748 32.0715554, 34.771131 32.0718314)",30,,,,,,,,
6065966319,2469848066,0,645247947,המכבי,residential,True,77.977,"LINESTRING (34.771748 32.0715554, 34.7720037 32.071441, 34.7724799 32.0712281)",30,,,,,,,,
6077474269,343444163,0,"[670247993, 670247994, 26599622]",הנרייטה סולד,residential,False,161.901,"LINESTRING (34.7912756 32.0788695, 34.7913968 32.0794216, 34.791414 32.0794999, 34.7915182 32.0803099)",,,,,,,,,
6077474269,4415217486,0,26599622,הנרייטה סולד,residential,False,37.19,"LINESTRING (34.7912756 32.0788695, 34.7912537 32.07877, 34.7912232 32.0785382)",,,,,,,,,
6077474273,4415217486,0,26599586,דפנה,residential,True,36.303,"LINESTRING (34.7915397 32.0787244, 34.7912232 32.0785382)",,,,,,,,,
6077474273,6077474269,0,647027947,,residential,True,31.229999999999997,"LINESTRING (34.7915397 32.0787244, 34.7914492 32.078737, 34.7913996 32.078755, 34.7913341 32.078797, 34.7912756 32.0788695)",,,,,,,,,
6082509560,6488342473,0,360993098,,unclassified,False,137.679,"LINESTRING (34.7830233 32.1051743, 34.7829672 32.1048841, 34.782931 32.1047832, 34.7828551 32.1046853, 34.7827651 32.104604, 34.7825857 32.1045231, 34.7824306 32.1044995, 34.7823639 32.1044915, 34.7820748 32.1044566)",,2,,,,,yes,,
6095670906,34651077,0,54047606,בני ברק,residential,True,25.553,"LINESTRING (34.7793869 32.0584932, 34.7792095 32.0583194)",,,,,,,,,
6095670906,6095670907,0,649560899,בני ברק,residential,True,28.384999999999998,"LINESTRING (34.7793869 32.0584932, 34.779243 32.0584322, 34.7791072 32.0584023)",,,,,,,,,
6095670907,6095670909,0,649560905,הגדוד העברי,residential,True,116.815,"LINESTRING (34.7791072 32.0584023, 34.7790264 32.0584678, 34.7788556 32.0585875, 34.778655 32.0587151, 34.7784656 32.0588155, 34.7780856 32.0589895)",,,,,,,,,
6095670909,2225797387,0,212766257,,secondary_link,True,22.828000000000003,"LINESTRING (34.7780856 32.0589895, 34.778019 32.0590535, 34.7779924 32.0591138, 34.7779829 32.0591688)",,,,,,,,,
6095670909,34651074,0,649560905,הגדוד העברי,residential,True,17.731,"LINESTRING (34.7780856 32.0589895, 34.7780316 32.0590142, 34.7779195 32.0590644)",,,,,,,,,
6100854619,6100854621,0,"[650292530, 650292532]",יגאל אלון,tertiary,True,149.705,"LINESTRING (34.7935233 32.0694223, 34.793482 32.069291, 34.7931764 32.0683197, 34.7931173 32.0681207)",,,,,,,,,
6100854619,5852226393,0,650292537,1333,residential,True,14.8,"LINESTRING (34.7935233 32.0694223, 34.7935535 32.069359, 34.7936053 32.0693113)",,,,,,,,,
6100854621,563899298,0,650292532,יגאל אלון,tertiary,True,120.109,"LINESTRING (34.7931173 32.0681207, 34.7928062 32.0670732)",,,,,,,,,
6133432973,6133432974,0,"[654570080, 654570079]",3175,residential,False,36.702,"LINESTRING (34.7509458 32.0395686, 34.7507072 32.0396136, 34.7506766 32.0394935)",,,,,,,,,
6133432974,318181239,0,211624528,אסף הרופא,residential,False,26.667,"LINESTRING (34.7506766 32.0394935, 34.7509523 32.0394397)",,,,,,,,,
6133432974,540449627,0,211624528,אסף הרופא,residential,False,92.054,"LINESTRING (34.7506766 32.0394935, 34.7497249 32.0396793)",,,,,,,,,
6133432974,6133432973,0,"[654570080, 654570079]",3175,residential,False,36.702,"LINESTRING (34.7506766 32.0394935, 34.7507072 32.0396136, 34.7509458 32.0395686)",,,,,,,,,
6133447677,1931855350,0,"[133955963, 654572431]",הלימון,residential,False,61.405,"LINESTRING (34.7480951 32.0434837, 34.7481575 32.043617, 34.7485937 32.0434426)",,,,,,,,,
6133475752,1931855299,0,32526609,קדם,residential,True,15.536,"LINESTRING (34.747457 32.0427852, 34.7473923 32.0426567)",,,,,,,,,
6133475752,6133475754,0,654576374,זיקים,residential,False,51.393,"LINESTRING (34.747457 32.0427852, 34.7471815 32.0429208, 34.746955 32.0429286)",,,,,,,,,
6133475754,6133475752,0,654576374,זיקים,residential,False,51.393,"LINESTRING (34.746955 32.0429286, 34.7471815 32.0429208, 34.747457 32.0427852)",,,,,,,,,
6133515873,1731460260,0,654580343,,unclassified,False,18.825,"LINESTRING (34.7500407 32.033322, 34.7499182 32.0331883)",,,,,,,,,
6133515873,1731460264,0,161146974,3404 / 403 יפו,residential,False,43.374,"LINESTRING (34.7500407 32.033322, 34.7500238 32.0333365, 34.749681 32.033565)",,,,,,,,,
6133515873,1934234271,0,161146974,3404 / 403 יפו,residential,False,272.538,"LINESTRING (34.7500407 32.033322, 34.7500868 32.0332825, 34.7501548 32.0331982, 34.7501999 32.0330962, 34.7502166 32.0329862, 34.7502562 32.032725, 34.7502694 32.032638, 34.7503179 32.0323185, 34.7503003 32.0319129, 34.7502911 32.0317001, 34.7503447 32.0315773, 34.750404 32.0314999, 34.7504827 32.0314209, 34.7505555 32.0313549, 34.7506591 32.0312675, 34.7507623 32.031188, 34.7508866 32.0311259)",,,,,,,,,
6133593966,318751914,0,213882266,יפת,tertiary,True,153.007,"LINESTRING (34.749058 32.0365425, 34.7488919 32.0363829, 34.7483625 32.0358717, 34.7479866 32.0355088)",,2,,,,,,,
6133593966,4162302874,0,415167681,נגיב מחפוז,residential,False,75.134,"LINESTRING (34.749058 32.0365425, 34.7487563 32.0367062, 34.7485652 32.0368475, 34.7485022 32.0369017, 34.7484192 32.0369418)",,1,,,,,,,
6133593984,1718502743,0,74799200,,residential,False,283.90700000000004,"LINESTRING (34.7523902 32.0366881, 34.7509347 32.036564, 34.7507644 32.0365298, 34.7505947 32.036507, 34.7504272 32.0365151, 34.7502601 32.0365341, 34.7501481 32.0365516, 34.7493992 32.0364938)",30,,,,,,,,
6137358182,5596652341,0,113965368,לוינסקי,tertiary,True,147.899,"LINESTRING (34.7811088 32.0560934, 34.7824953 32.0554703)",50,,,,,,,,
6137358688,1574582479,0,655012947,ראשון לציון,residential,False,74.343,"LINESTRING (34.7825712 32.0566724, 34.7823376 32.0566889, 34.7820621 32.0567212, 34.7817931 32.0567748)",,,,,,,,,
6137993426,318761485,0,212763887,שלמה,tertiary,True,23.039,"LINESTRING (34.764892 32.0547063, 34.7651275 32.0547619)",,,,,,,,,
6137993426,2493918006,0,655084764,,tertiary_link,True,26.707,"LINESTRING (34.764892 32.0547063, 34.7649816 32.0546889, 34.7650346 32.0546715, 34.7650831 32.0546428, 34.7651343 32.0545958)",,,,,,,,,
6139395796,1234762903,0,222954665,לה גווארדיה,secondary_link,True,19.591,"LINESTRING (34.7849616 32.0591451, 34.7851694 32.0591501)",,,,,,,,,
6139395796,6139395800,0,655246585,4870,unclassified,True,91.41999999999999,"LINESTRING (34.7849616 32.0591451, 34.7852137 32.0590144, 34.7853 32.0589272, 34.7853371 32.0588459, 34.7853436 32.0587722, 34.7852752 32.0584811)",,,,,,,,,
6139395800,5029581497,0,514905922,4870,unclassified,False,170.602,"LINESTRING (34.7852752 32.0584811, 34.7850817 32.0576572, 34.7848722 32.0569861)",,,,,,,,,
6144664091,412867289,0,35210260,יוסף פעמוני,residential,False,249.035,"LINESTRING (34.7978593 32.0931168, 34.7978086 32.093434, 34.7977095 32.0938498, 34.7974292 32.0945578, 34.7973258 32.0947765, 34.7972232 32.0950232, 34.7971896 32.095273)",,,,,,,,,
6144664091,6144664093,0,655889201,,residential,True,43.366,"LINESTRING (34.7978593 32.0931168, 34.7978277 32.0931022, 34.7978035 32.0930795, 34.7977895 32.0930514, 34.7977871 32.093021, 34.7977966 32.0929915, 34.797816 32.0929674, 34.7978433 32.0929496, 34.7978758 32.09294, 34.7979102 32.0929396, 34.7979431 32.0929483, 34.7979721 32.0929663, 34.7979926 32.0929914, 34.7980023 32.0930208)",,,,,,roundabout,,,
6144664092,6144664093,0,655889198,1318,residential,False,168.601,"LINESTRING (34.7997913 32.0929764, 34.7997577 32.0929772, 34.79971 32.0929784, 34.7994181 32.0929857, 34.7987472 32.0930023, 34.7980023 32.0930208)",,,,,,,,,
6144664092,5749218905,0,775004701,הרב ניסים,residential,False,65.288,"LINESTRING (34.7997913 32.0929764, 34.7998439 32.0930647, 34.8001035 32.0935006)",,,,,,,,,
6144664092,2089743213,0,775004701,הרב ניסים,residential,False,167.75599999999997,"LINESTRING (34.7997913 32.0929764, 34.799222 32.09202, 34.799171 32.0919496, 34.799099 32.09185, 34.798934 32.0916572)",,,,,,,,,
6144664093,6144664092,0,655889198,1318,residential,False,168.601,"LINESTRING (34.7980023 32.0930208, 34.7987472 32.0930023, 34.7994181 32.0929857, 34.79971 32.0929784, 34.7997577 32.0929772, 34.7997913 32.0929764)",,,,,,,,,
6144664093,6144664091,0,655889201,,residential,True,20.358,"LINESTRING (34.7980023 32.0930208, 34.798 32.0930512, 34.797986 32.0930794, 34.7979619 32.093102, 34.7979303 32.0931167, 34.7978948 32.0931219, 34.7978593 32.0931168)",,,,,,roundabout,,,
6145368546,2093444674,0,669646099,1274,unclassified,False,100.768,"LINESTRING (34.7845261 32.0644805, 34.7842198 32.0645527, 34.7839834 32.0645788, 34.78349 32.0646979)",,,,,,,,,
6145368549,4082010265,0,35206301,הרכב,residential,False,25.424,"LINESTRING (34.785615 32.0631536, 34.7853653 32.0632402)",,,,,,,,,
6145368549,412814406,0,35206301,הרכב,residential,False,70.928,"LINESTRING (34.785615 32.0631536, 34.7863116 32.062912)",,,,,,,,,
6145368549,2380561373,0,229461835,,trunk_link,True,40.475,"LINESTRING (34.785615 32.0631536, 34.7855563 32.0632124, 34.7855129 32.0632842, 34.7854954 32.0633522, 34.7854778 32.0634881)",,,,,,,,,
6153833372,2004091141,0,182818178,נבטים,residential,False,18.909,"LINESTRING (34.7514741 32.042234, 34.7512859 32.0422929)",,,,,,,,,
6153833372,1931855370,0,182818178,נבטים,residential,False,27.433,"LINESTRING (34.7514741 32.042234, 34.7515679 32.0422047, 34.7517472 32.0421487)",,,,,,,,,
6153833372,2004091142,0,189812142,בצרה,residential,False,138.725,"LINESTRING (34.7514741 32.042234, 34.7515878 32.0424741, 34.7516293 32.0426389, 34.7506781 32.0427901)",,,,,,,,,
6153833377,2004137808,0,189812138,צנובר,residential,False,24.22,"LINESTRING (34.750503 32.0430128, 34.7505545 32.0432262)",,,,,,,,,
6153833379,2004137835,0,657015221,הקיקיון,residential,False,21.88,"LINESTRING (34.7511414 32.0436155, 34.7511977 32.0438064)",,,,,,,,,
6153833380,2004137818,0,189812141,הקיקיון,residential,False,25.262,"LINESTRING (34.7510686 32.0433686, 34.7510036 32.0431482)",,,,,,,,,
6154187420,1200021267,0,103967212,אליזבת ברגנר,residential,False,36.806,"LINESTRING (34.7585243 32.0579651, 34.7585484 32.0579246, 34.7585809 32.0577526, 34.7585692 32.0576939, 34.7585363 32.0576501)",,,,,,,,,
6154187425,2584166679,0,"[692585794, 160415150]","['כיכר יוסי כרמל', 'נחום גולדמן']",tertiary,True,83.839,"LINESTRING (34.7569132 32.0562663, 34.756692 32.0559538, 34.7565833 32.0558074, 34.7565349 32.0557621, 34.7564665 32.0557238, 34.7564161 32.0557186, 34.7563692 32.0557023)",,2,,,,circular,,,
6154187425,1199976575,0,"[692719106, 103962266]",זלדה (שניאורסון מישקובסקי),unclassified,False,164.455,"LINESTRING (34.7569132 32.0562663, 34.756659 32.0563863, 34.756299 32.0564173, 34.7561847 32.0563673, 34.7560144 32.0562777, 34.7557037 32.0560248, 34.7556913 32.0557433)",,,,,,,,,
6154187427,6154187428,0,103962264,יונתן רטוש,residential,False,5.081,"LINESTRING (34.7570102 32.0564034, 34.7570602 32.0563863)",,,,,,,,,
6154187427,6154187425,0,160415150,נחום גולדמן,tertiary,True,17.776,"LINESTRING (34.7570102 32.0564034, 34.7569132 32.0562663)",,2,,,,,,,
6154187428,6154187427,0,103962264,יונתן רטוש,residential,False,5.081,"LINESTRING (34.7570602 32.0563863, 34.7570102 32.0564034)",,,,,,,,,
6154187428,1200021239,0,37558148,נחום גולדמן,tertiary,True,141.261,"LINESTRING (34.7570602 32.0563863, 34.7574125 32.0568982, 34.7575016 32.0570278, 34.7577288 32.0573579, 34.7578285 32.0574765)",,2,,,,,,,
6154187428,1199976572,0,103962264,יונתן רטוש,residential,False,66.676,"LINESTRING (34.7570602 32.0563863, 34.7571309 32.056359, 34.7572268 32.0563417, 34.7573093 32.0563077, 34.7575786 32.0561491, 34.7576829 32.0561143)",,,,,,,,,
6154187436,6154187438,0,657059437,3931,residential,False,67.762,"LINESTRING (34.7587691 32.0570461, 34.7586187 32.057352, 34.7587864 32.05743, 34.7588243 32.0574784, 34.7588528 32.0575309)",,,,,,,,,
6154187438,1200021267,0,103967211,אליזבת ברגנר,residential,False,32.639,"LINESTRING (34.7588528 32.0575309, 34.7585363 32.0576501)",,2,,,,,,,
6154187438,1953545085,0,103967211,אליזבת ברגנר,residential,False,74.831,"LINESTRING (34.7588528 32.0575309, 34.7591892 32.0574042, 34.759321 32.0573677, 34.7593776 32.0573521, 34.7595941 32.0572922)",,2,,,,,,,
6154187438,6154187436,0,657059437,3931,residential,False,67.762,"LINESTRING (34.7588528 32.0575309, 34.7588243 32.0574784, 34.7587864 32.05743, 34.7586187 32.057352, 34.7587691 32.0570461)",,,,,,,,,
6154187445,6989513267,0,211730828,היינריך היינה,secondary,True,245.37199999999999,"LINESTRING (34.7627177 32.0445996, 34.7628039 32.0449792, 34.7629073 32.0462465, 34.762966 32.0465704, 34.7630035 32.0467902)",70,2,,,,,,,
6154187458,1931855326,0,182818208,3889,residential,False,36.229,"LINESTRING (34.7488831 32.04813, 34.7490226 32.0484336)",,,,,,,,,
6154187461,1931855326,0,182818209,3887,residential,False,48.439,"LINESTRING (34.748521 32.0484686, 34.7486605 32.0484187, 34.7490226 32.0484336)",,,,,,,,,
6154187466,1931855342,0,201294892,טאג'יר שמואל וסולטנה,residential,False,22.414,"LINESTRING (34.749259 32.0477895, 34.7490632 32.0479039)",,,,,,,,,
6154187466,2105338185,0,657059452,התורן,residential,False,31.525,"LINESTRING (34.749259 32.0477895, 34.7494319 32.0480322)",,,,,,,,,
6154187466,2105338171,0,"[200562467, 200562471]","['הקברניט', 'התורן']","['living_street', 'residential']",False,66.072,"LINESTRING (34.749259 32.0477895, 34.7491226 32.0476022, 34.7494841 32.0473876)",30,,,,,,,,
6154187466,549243986,0,201294892,טאג'יר שמואל וסולטנה,residential,False,34.674,"LINESTRING (34.749259 32.0477895, 34.7495002 32.0476485, 34.7495292 32.0476311, 34.7495576 32.047608)",,,,,,,,,
6154187468,1589498340,0,657059454,החרוב,residential,False,103.57,"LINESTRING (34.7517059 32.046083, 34.7517429 32.0462588, 34.7518382 32.0470073)",30,,,,,,,,
6154187484,2004137852,0,189812127,החרוב,residential,False,75.073,"LINESTRING (34.7516486 32.0456299, 34.7514632 32.0449733)",,,,,,,,,
6154204086,1589498342,0,657059458,טימן יעקב,living_street,False,30.742,"LINESTRING (34.7511523 32.0474146, 34.751092 32.0471429)",30,,,,,,,,
6154204088,3305523688,0,133955968,שמואל בן עדיה,residential,False,11.733,"LINESTRING (34.7503163 32.0468911, 34.75036 32.0469899)",,,,,,,,,
6154204088,1931855341,0,133955968,שמואל בן עדיה,residential,False,55.759,"LINESTRING (34.7503163 32.0468911, 34.7500996 32.0464245)",,,,,,,,,
6154204088,6154204089,0,133955975,לונדון בצלאל,living_street,False,44.885,"LINESTRING (34.7503163 32.0468911, 34.7505624 32.0467993, 34.7507601 32.0467463)",30,,,,,,,,
6154204089,1931855285,0,133955970,הראובני דוד,residential,False,83.474,"LINESTRING (34.7507601 32.0467463, 34.7505822 32.0460109)",,,,,,,,,
6154204089,1474030766,0,657059459,הראובני דוד,residential,False,48.899,"LINESTRING (34.7507601 32.0467463, 34.7508643 32.0471771)",,,,,,,,,
6154204089,6154204088,0,133955975,לונדון בצלאל,living_street,False,44.885,"LINESTRING (34.7507601 32.0467463, 34.7505624 32.0467993, 34.7503163 32.0468911)",30,,,,,,,,
6164276607,1931841490,0,98867817,חזק,residential,False,44.495,"LINESTRING (34.7635823 32.0526914, 34.7631107 32.0527103)",,,,,,,,,
6165291686,1695279037,0,157321228,עין זיתים,residential,False,17.305,"LINESTRING (34.7969331 32.0742673, 34.7969954 32.0744137)",,,,,,,,,
6174571920,471556965,0,39357430,למדן,residential,False,168.71300000000002,"LINESTRING (34.8220137 32.1190099, 34.821967 32.1189584, 34.8218578 32.1188658, 34.8213432 32.1184292, 34.821297 32.11839, 34.8209633 32.1178056)",30,,,,,,,,
6174571920,6174571927,0,659488917,,residential,True,12.608999999999998,"LINESTRING (34.8220137 32.1190099, 34.8220361 32.1189974, 34.8220616 32.1189907, 34.8220884 32.1189902, 34.8221143 32.118996, 34.8221373 32.1190076)",,,,,,roundabout,,,
6174571927,1164290873,0,100716152,לאה,residential,False,78.346,"LINESTRING (34.8221373 32.1190076, 34.822581 32.1185989, 34.8227037 32.1184916)",30,,,,,,,,
6174571927,6174571928,0,659488917,,residential,True,14.022000000000002,"LINESTRING (34.8221373 32.1190076, 34.8221572 32.1190263, 34.8221694 32.1190494, 34.8221727 32.1190744, 34.8221666 32.1190991, 34.822152 32.1191211)",,,,,,roundabout,,,
6174571928,6174571931,0,659488917,,residential,True,15.23,"LINESTRING (34.822152 32.1191211, 34.8221278 32.1191393, 34.8220979 32.1191497, 34.8220656 32.119151, 34.8220346 32.1191432, 34.8220085 32.119127)",,,,,,roundabout,,,
6174571928,471557022,0,659488919,למדן,residential,False,119.398,"LINESTRING (34.822152 32.1191211, 34.822364 32.119243, 34.8229252 32.1195215, 34.8232368 32.1196761)",30,,,,,,,,
6174571931,6174571920,0,659488917,,residential,True,14.498,"LINESTRING (34.8220085 32.119127, 34.8219909 32.1191056, 34.8219822 32.1190806, 34.8219834 32.1190545, 34.8219943 32.1190301, 34.8220137 32.1190099)",,,,,,roundabout,,,
6174571931,417653251,0,659488918,לאה,residential,False,135.27999999999997,"LINESTRING (34.8220085 32.119127, 34.8219731 32.1191571, 34.8218377 32.1192751, 34.8212348 32.1198114, 34.8210671 32.1199624, 34.8210174 32.1200076)",30,,,,,,,,
6248736820,412272507,0,667437340,קליי,residential,False,35.14,"LINESTRING (34.7946349 32.0854745, 34.7947018 32.0857854)",,,,,,,,,
6269788099,902736436,0,669528238,כרמלית,residential,True,82.203,"LINESTRING (34.7631358 32.0680346, 34.7639439 32.0677561)",,,,,,,,,
6269788101,1319999663,0,630992749,מגדל,residential,False,55.882,"LINESTRING (34.7630261 32.0623316, 34.7634945 32.0620234)",,,,,,,,,
6269826300,6269826302,0,"[669532243, 155506483, 365341959]",לינקולן,residential,True,188.50599999999997,"LINESTRING (34.7823543 32.0665376, 34.7824488 32.0664729, 34.7827435 32.0663193, 34.7828301 32.0662767, 34.7831192 32.0661112, 34.7831483 32.0661171, 34.7831839 32.0661324, 34.7832078 32.0661493, 34.7832214 32.0661599, 34.7832319 32.0661724, 34.7832345 32.0661866, 34.7832164 32.0662074, 34.7831821 32.0662251, 34.782809 32.0664122, 34.7824468 32.0666011)",,1,,,,,,,
6269826300,410212890,0,669582291,סעדיה גאון,residential,False,83.421,"LINESTRING (34.7823543 32.0665376, 34.7821174 32.0661336, 34.7819822 32.065905, 34.7819593 32.0658662)",,,,,,,,,
6269826302,6276269922,0,365341959,לינקולן,residential,True,20.118,"LINESTRING (34.7824468 32.0666011, 34.7822646 32.0666954)",,,,,,,,,
6269826302,339472688,0,670198475,סעדיה גאון,residential,True,40.64,"LINESTRING (34.7824468 32.0666011, 34.7824434 32.0666603, 34.782447 32.0667165, 34.7824638 32.0667862, 34.7824678 32.0668675, 34.7824575 32.0669149, 34.7824418 32.0669623)",,,,,,,,,
6270993526,2093444674,0,669646099,1274,unclassified,False,67.465,"LINESTRING (34.7828327 32.0649297, 34.7828994 32.0648838, 34.78349 32.0646979)",,,,,,,,,
6271076529,446167471,0,669652286,"הפלמ""ח",residential,True,13.134,"LINESTRING (34.792241 32.0634764, 34.7921038 32.0634972)",30,,,,,,,,
6271076529,1366372698,0,669652287,יגאל אלון,tertiary,True,83.251,"LINESTRING (34.792241 32.0634764, 34.7922482 32.0635653, 34.7922812 32.0641451, 34.7922907 32.0642238)",,,,,,,,,
6276269922,4082010253,0,365341959,לינקולן,residential,True,108.936,"LINESTRING (34.7822646 32.0666954, 34.7821841 32.066737, 34.7818331 32.0668928, 34.7812557 32.0671733)",,,,,,,,,
6276721019,1200016186,0,28941654,אד קוץ',tertiary,True,189.719,"LINESTRING (34.7577421 32.0372989, 34.757572 32.037348, 34.7572001 32.0374665, 34.7566867 32.0376773, 34.7566024 32.0377119, 34.7565339 32.0377413, 34.7562248 32.037922, 34.7559441 32.0380511)",,,,,,,,,
6276721019,1716548298,0,216988654,דבלין אלפרד,residential,False,168.85199999999998,"LINESTRING (34.7577421 32.0372989, 34.7575289 32.0367805, 34.7575556 32.0367626, 34.7577437 32.036636, 34.75856 32.0363822)",,,,,,,,,
6277973442,476362229,0,30879128,כהנשטם,residential,False,45.263,"LINESTRING (34.7881657 32.0898032, 34.7880482 32.0897148, 34.787926 32.0896343, 34.7877826 32.0895593)",,,,,,,,,
6278484730,2958525652,0,670452352,יונדב,residential,False,43.49,"LINESTRING (34.7931434 32.0478933, 34.7931468 32.0479762, 34.7931717 32.048186, 34.7932379 32.0482655)",,,,,,,,,
