u,v,key,osmid,oneway,name,highway,length,geometry,bridge,width,access,tunnel,lanes,maxspeed
3586725525,4254678098,0,367694819,False,,path,80.026,"LINESTRING (34.7953328 32.0700072, 34.7945174 32.0702085)",,,,,,
3588604588,3588604590,0,352407403,False,,path,28.97,"LINESTRING (34.7915562 32.0721027, 34.7916478 32.0723514)",,,,,,
3588604589,6343125862,0,352407403,False,,path,90.289,"LINESTRING (34.7918214 32.0724223, 34.7920596 32.0732088)",,,,,,
3588604589,6343125859,0,352407403,False,,path,8.058,"LINESTRING (34.7918214 32.0724223, 34.7917925 32.0723541)",,,,,,
3588604590,6343125860,0,352407403,False,,path,6.508,"LINESTRING (34.7916478 32.0723514, 34.791711 32.0723278)",,,,,,
3588604590,3588604588,0,352407403,False,,path,28.97,"LINESTRING (34.7916478 32.0723514, 34.7915562 32.0721027)",,,,,,
3592522749,1724608581,0,160415171,False,,path,6.281,"LINESTRING (34.7627324 32.0623044, 34.7627955 32.0622862)",,,,,,
3592522749,1724608584,0,160415171,False,,path,7.417,"LINESTRING (34.7627324 32.0623044, 34.762664 32.0623374)",,,,,,
3592522757,1724608613,0,160415171,False,,path,57.801,"LINESTRING (34.7637353 32.0634332, 34.7638228 32.0639477)",,,,,,
3592522757,1724608606,0,160415171,False,,path,32.668,"LINESTRING (34.7637353 32.0634332, 34.7636345 32.0631521)",,,,,,
3592522758,1724608590,0,160415171,False,,path,7.634,"LINESTRING (34.7630882 32.0624547, 34.7631321 32.0625124)",,,,,,
3592522758,6269788100,0,160415171,False,,path,14.463,"LINESTRING (34.7630882 32.0624547, 34.763005 32.0623454)",,,,,,
3592522761,3592522763,0,353469679,False,,path,3.472,"LINESTRING (34.763031 32.062521, 34.7630157 32.0625494)",,,,,,
3592522762,3592522763,0,353469679,False,,path,6.903,"LINESTRING (34.7629466 32.06257, 34.7630157 32.0625494)",,,,,,
3592522762,3592522764,0,353469680,False,,path,109.067,"LINESTRING (34.7629466 32.06257, 34.761857 32.0629008)",,,,,,
3592522763,3592522762,0,353469679,False,,path,6.903,"LINESTRING (34.7630157 32.0625494, 34.7629466 32.06257)",,,,,,
3592522763,3592522761,0,353469679,False,,path,3.472,"LINESTRING (34.7630157 32.0625494, 34.763031 32.062521)",,,,,,
3592522764,3592522765,0,353469680,False,,path,8.699,"LINESTRING (34.761857 32.0629008, 34.7617872 32.0628496)",,,,,,
3592522764,3592522762,0,353469680,False,,path,109.067,"LINESTRING (34.761857 32.0629008, 34.7629466 32.06257)",,,,,,
3592522765,3592522764,0,353469680,False,,path,8.699,"LINESTRING (34.7617872 32.0628496, 34.761857 32.0629008)",,,,,,
3593580004,1203435228,0,104296762,False,,path,41.407,"LINESTRING (34.7607119 32.0622159, 34.7608497 32.0625695)",,,,,,
3593580004,2401793400,0,104296762,False,,path,10.662,"LINESTRING (34.7607119 32.0622159, 34.7606698 32.0621269)",,,,,,
3593580071,1203576524,0,54046838,False,,path,14.962,"LINESTRING (34.7619196 32.0604939, 34.7617854 32.060422)",,,,,,
3593580071,1203576864,0,54046838,False,,path,19.37,"LINESTRING (34.7619196 32.0604939, 34.7620934 32.0605869)",,,,,,
3598313159,1312216127,0,263603951,True,שביל אבן גבירול,path,13.049,"LINESTRING (34.7818261 32.0752707, 34.7818898 32.0753749)",,,,,,
3599592471,3599592476,0,96841447,False,,path,67.685,"LINESTRING (34.7860264 32.0761643, 34.7866957 32.0763854)",,,,,,
3599592471,3940602939,0,96841447,False,,path,67.684,"LINESTRING (34.7860264 32.0761643, 34.7853521 32.0759544)",,,,,,
3599592472,2698056342,0,96841447,False,,path,91.914,"LINESTRING (34.7876795 32.0767178, 34.7885834 32.0770287)",,,,,,
3599592472,1312216158,0,96841447,False,,path,16.471,"LINESTRING (34.7876795 32.0767178, 34.7875149 32.0766679)",,,,,,
3599592476,1312216158,0,96841447,False,,path,83.332,"LINESTRING (34.7866957 32.0763854, 34.7875149 32.0766679)",,,,,,
3599592476,3599592471,0,96841447,False,,path,67.685,"LINESTRING (34.7866957 32.0763854, 34.7860264 32.0761643)",,,,,,
3600421017,1302716818,0,115220026,False,,path,10.325,"LINESTRING (34.7975916 32.085285, 34.7976064 32.085377)",,,,,,
3600421017,1302716793,0,115220026,False,,path,7.111,"LINESTRING (34.7975916 32.085285, 34.7975849 32.0852213)",,,,,,
3604910893,387499888,0,83019950,False,,path,26.311,"LINESTRING (34.7797436 32.0955561, 34.7800193 32.095594)",,,,,,
3604910893,3907732381,0,83019950,False,,path,7.748,"LINESTRING (34.7797436 32.0955561, 34.7796625 32.0955445)",,,,,,
3605501609,358530890,0,121665910,False,,path,35.503,"LINESTRING (34.8095029 32.0968962, 34.809128 32.096929)",,,,,,
3605501609,2352555318,0,121665910,False,,path,34.253,"LINESTRING (34.8095029 32.0968962, 34.8097014 32.0966381)",,,,,,
3605501612,358530891,0,61574757,False,,path,93.76,"LINESTRING (34.8092893 32.0973419, 34.8090814 32.0981665)",,,,,,
3605501612,1836421217,0,61574757,False,,path,26.834,"LINESTRING (34.8092893 32.0973419, 34.8093488 32.0971059)",,,,,,
3606037764,3606037765,0,84736734,True,נווה שאנן,pedestrian,9.406,"LINESTRING (34.7807315 32.0568571, 34.7807852 32.0567858)",,,,,,
3606037765,3606037766,0,84736734,True,נווה שאנן,pedestrian,10.455,"LINESTRING (34.7807852 32.0567858, 34.7808015 32.0566928)",,,,,,
3606037766,4475742658,0,84736734,True,נווה שאנן,pedestrian,10.791,"LINESTRING (34.7808015 32.0566928, 34.780798 32.0565958)",,,,,,
3606037767,4475742657,0,84736734,True,נווה שאנן,pedestrian,6.748,"LINESTRING (34.780812 32.0565008, 34.7808039 32.0564405)",,,,,,
3606037768,359023410,0,84736734,True,נווה שאנן,pedestrian,7.621,"LINESTRING (34.7807805 32.0564098, 34.7807194 32.0563649)",,,,,,
3606106812,2656261071,0,260135656,False,,path,13.709,"LINESTRING (34.7895045 32.0601847, 34.7893608 32.0601655)",,,,,,
3606106812,2656261070,0,260135656,False,,path,7.627,"LINESTRING (34.7895045 32.0601847, 34.7895794 32.0601587)",,,,,,
3609242061,2138825514,0,355308012,False,טיילת המדע,path,33.633,"LINESTRING (34.8059187 32.1076426, 34.8057191 32.1073918)",,,,,,
3609242061,2138825523,0,355308012,False,טיילת המדע,path,70.5,"LINESTRING (34.8059187 32.1076426, 34.8063061 32.1081851)",,,,,,
3609242062,2138825523,0,355308012,False,טיילת המדע,path,20.665,"LINESTRING (34.8064104 32.1083486, 34.8063061 32.1081851)",,,,,,
3609242062,2138825517,0,355308012,False,טיילת המדע,path,20.723,"LINESTRING (34.8064104 32.1083486, 34.8065083 32.1085155)",,,,,,
3609242077,2138825526,0,355308012,False,טיילת המדע,path,17.401,"LINESTRING (34.8071454 32.1096891, 34.8070792 32.109543)",,,,,,
3609242077,3609242078,0,355308012,False,טיילת המדע,path,11.293,"LINESTRING (34.8071454 32.1096891, 34.8071824 32.1097857)",,,,,,
3609242078,3609242077,0,355308012,False,טיילת המדע,path,11.293,"LINESTRING (34.8071824 32.1097857, 34.8071454 32.1096891)",,,,,,
3609242078,3609242079,0,355308012,False,טיילת המדע,path,14.918,"LINESTRING (34.8071824 32.1097857, 34.8072255 32.1099148)",,,,,,
3609242079,3609242078,0,355308012,False,טיילת המדע,path,14.918,"LINESTRING (34.8072255 32.1099148, 34.8071824 32.1097857)",,,,,,
3609242079,3609242080,0,355308012,False,טיילת המדע,path,11.353,"LINESTRING (34.8072255 32.1099148, 34.8072348 32.1100166)",,,,,,
3609242080,3609242079,0,355308012,False,טיילת המדע,path,11.353,"LINESTRING (34.8072348 32.1100166, 34.8072255 32.1099148)",,,,,,
3609242080,3609242082,0,355308012,False,טיילת המדע,path,9.014,"LINESTRING (34.8072348 32.1100166, 34.8072409 32.1100975)",,,,,,
3609242081,3609242082,0,355308012,False,טיילת המדע,path,8.662,"LINESTRING (34.8072548 32.1101745, 34.8072409 32.1100975)",,,,,,
3609242081,3609242083,0,355308012,False,טיילת המדע,path,9.955,"LINESTRING (34.8072548 32.1101745, 34.8072887 32.1102593)",,,,,,
3609242082,3609242080,0,355308012,False,טיילת המדע,path,9.014,"LINESTRING (34.8072409 32.1100975, 34.8072348 32.1100166)",,,,,,
3609242082,3609242081,0,355308012,False,טיילת המדע,path,8.662,"LINESTRING (34.8072409 32.1100975, 34.8072548 32.1101745)",,,,,,
3609242083,3609242081,0,355308012,False,טיילת המדע,path,9.955,"LINESTRING (34.8072887 32.1102593, 34.8072548 32.1101745)",,,,,,
3609242083,2138825529,0,355308012,False,טיילת המדע,path,6.77,"LINESTRING (34.8072887 32.1102593, 34.8073257 32.1103115)",,,,,,
3609242084,3609242089,0,355308012,False,טיילת המדע,path,9.352,"LINESTRING (34.8074828 32.1108687, 34.8074836 32.1107846)",,,,,,
3609242085,2138825529,0,355308012,False,טיילת המדע,path,3.633,"LINESTRING (34.8073489 32.1103376, 34.8073257 32.1103115)",,,,,,
3609242085,2138825519,0,355308012,False,טיילת המדע,path,4.891,"LINESTRING (34.8073489 32.1103376, 34.8073802 32.1103727)",,,,,,
3609242089,7013989216,0,355308012,False,טיילת המדע,path,3.091,"LINESTRING (34.8074836 32.1107846, 34.8074839 32.1107568)",,,,,,
3609242089,3609242084,0,355308012,False,טיילת המדע,path,9.352,"LINESTRING (34.8074836 32.1107846, 34.8074828 32.1108687)",,,,,,
3609242393,3539981910,0,57717710,False,,path,7.117,"LINESTRING (34.8073822 32.1160957, 34.8073832 32.1160317)",,,,,,
3609242393,7028507367,0,57717710,False,,path,9.152,"LINESTRING (34.8073822 32.1160957, 34.807381 32.116178)",,,,,,
3609242396,3539981912,0,57717710,False,,path,7.101,"LINESTRING (34.8073621 32.1169587, 34.8073567 32.116895)",,,,,,
3609242396,5081757802,0,57717710,False,,path,10.671,"LINESTRING (34.8073621 32.1169587, 34.8073478 32.1170539)",,,,,,
3609242398,7028507365,0,57717710,False,,path,4.421,"LINESTRING (34.807332 32.1171269, 34.8073405 32.1170878)",,,,,,
3609242398,3539981914,0,57717710,False,,path,3.94,"LINESTRING (34.807332 32.1171269, 34.8073248 32.1171618)",,,,,,
3611413265,1995998386,0,398258832,False,שדרות רוטשילד,path,117.518,"LINESTRING (34.7712204 32.0630592, 34.7699856 32.0629112)",,,,,,
3611413265,3611413274,0,398258832,False,שדרות רוטשילד,path,5.577,"LINESTRING (34.7712204 32.0630592, 34.7712522 32.0630169)",,,,,,
3611413275,3611413276,0,355547952,False,,path,6.785,"LINESTRING (34.7716743 32.0631151, 34.7717449 32.0631271)",,,,,,
3611413276,1995998415,0,355547952,False,,path,3.036,"LINESTRING (34.7717449 32.0631271, 34.7717761 32.0631339)",,,,,,
3611413276,3611413275,0,355547952,False,,path,6.785,"LINESTRING (34.7717449 32.0631271, 34.7716743 32.0631151)",,,,,,
3612543562,3612543563,0,355686515,False,,path,5.436,"LINESTRING (34.8029024 32.1081496, 34.8028816 32.108104)",,,,,,
3612543563,3612543564,0,355686515,False,,path,5.836,"LINESTRING (34.8028816 32.108104, 34.8028781 32.1080516)",,,,,,
3612543563,3612543562,0,355686515,False,,path,5.436,"LINESTRING (34.8028816 32.108104, 34.8029024 32.1081496)",,,,,,
3612543564,3612543565,0,355686515,False,,path,144.014,"LINESTRING (34.8028781 32.1080516, 34.8022393 32.1068749)",,,,,,
3612543564,3612543563,0,355686515,False,,path,5.836,"LINESTRING (34.8028781 32.1080516, 34.8028816 32.108104)",,,,,,
3612543565,3612543564,0,355686515,False,,path,144.014,"LINESTRING (34.8022393 32.1068749, 34.8028781 32.1080516)",,,,,,
3651331940,655153405,0,55843118,False,,path,27.6,"LINESTRING (34.7934099 32.0419624, 34.7932039 32.0421388)",,,,,,
3651331940,655153404,0,55843118,False,,path,15.04,"LINESTRING (34.7934099 32.0419624, 34.7935419 32.0418864)",,,,,,
3655260365,1758359929,0,41698375,False,,path,8.458,"LINESTRING (34.7886985 32.1030734, 34.788691 32.1031492)",,,,,,
3655260365,1758359928,0,41698375,False,,path,5.624,"LINESTRING (34.7886985 32.1030734, 34.7886808 32.1030251)",,,,,,
3655260384,6157486480,0,41698375,False,,path,4.556,"LINESTRING (34.7884561 32.1045098, 34.7884446 32.1045496)",,,,,,
3655260384,2084851356,0,41698375,False,,path,34.67,"LINESTRING (34.7884561 32.1045098, 34.7884869 32.1041991)",,,,,,
3655260393,3655260395,0,41698375,False,,path,10.014,"LINESTRING (34.7884479 32.1046689, 34.7884302 32.1047577)",,,,,,
3655260393,1758359936,0,41698375,False,,path,4.056,"LINESTRING (34.7884479 32.1046689, 34.7884417 32.1046328)",,,,,,
3655260394,1758359944,0,41698375,False,,path,3.772,"LINESTRING (34.7884121 32.104851, 34.7883801 32.1048714)",,,,,,
3655260394,3655260395,0,41698375,False,,path,10.514,"LINESTRING (34.7884121 32.104851, 34.7884302 32.1047577)",,,,,,
3655260395,3655260394,0,41698375,False,,path,10.514,"LINESTRING (34.7884302 32.1047577, 34.7884121 32.104851)",,,,,,
3655260395,3655260393,0,41698375,False,,path,10.014,"LINESTRING (34.7884302 32.1047577, 34.7884479 32.1046689)",,,,,,
3655260396,3655260398,0,41698375,False,,path,9.47,"LINESTRING (34.7883479 32.1049062, 34.7883677 32.1049897)",,,,,,
3655260396,1758359944,0,41698375,False,,path,4.917,"LINESTRING (34.7883479 32.1049062, 34.7883801 32.1048714)",,,,,,
3655260397,401548289,0,41698375,False,,path,98.62,"LINESTRING (34.7883697 32.105074, 34.7882233 32.1059522)",,,,,,
3655260397,3655260398,0,41698375,False,,path,9.376,"LINESTRING (34.7883697 32.105074, 34.7883677 32.1049897)",,,,,,
3655260398,3655260397,0,41698375,False,,path,9.376,"LINESTRING (34.7883677 32.1049897, 34.7883697 32.105074)",,,,,,
3655260398,3655260396,0,41698375,False,,path,9.47,"LINESTRING (34.7883677 32.1049897, 34.7883479 32.1049062)",,,,,,
3665177987,919016629,0,41698487,False,,path,35.817,"LINESTRING (34.7769756 32.1075227, 34.7769523 32.1072012)",,,,,,
3665177987,919016579,0,41698487,False,,path,10.494,"LINESTRING (34.7769756 32.1075227, 34.7769824 32.1076169)",,,,,,
3666392252,1758360028,0,164182056,False,,path,48.65,"LINESTRING (34.7931905 32.123705, 34.7931058 32.1232734)",,,,,,
3666392256,1758360028,0,164182056,False,,path,19.332,"LINESTRING (34.7930721 32.1231019, 34.7931058 32.1232734)",,,,,,
3666392256,1758360022,0,164182067,False,,path,20.484,"LINESTRING (34.7930721 32.1231019, 34.7932854 32.1230658)",,,,,,
3666392256,1758360030,0,164182067,False,,path,104.268,"LINESTRING (34.7930721 32.1231019, 34.7919863 32.1232854)",,,,,,
3666392258,1747121290,0,282980049,False,,path,9.332,"LINESTRING (34.7885285 32.1239875, 34.7885869 32.1239197)",,,,,,
3666392258,1747121301,0,282980049,False,,path,8.763,"LINESTRING (34.7885285 32.1239875, 34.7885052 32.1240638)",,,,,,
3666392270,3666392269,0,472286756,False,,path,15.597,"LINESTRING (34.7881128 32.1236801, 34.7879577 32.1236309)",,,,,,
3666392270,3666392271,0,472286756,False,,path,13.564,"LINESTRING (34.7881128 32.1236801, 34.7882536 32.1237058)",,,,,,
3666392271,3666392270,0,472286756,False,,path,13.564,"LINESTRING (34.7882536 32.1237058, 34.7881128 32.1236801)",,,,,,
3666392271,496184795,0,472286756,False,,path,12.066,"LINESTRING (34.7882536 32.1237058, 34.7883817 32.123708)",,,,,,
3666392272,332203597,0,472286756,False,,path,170.474,"LINESTRING (34.7907334 32.1231806, 34.7889574 32.1234774)",,,,,,
3666392272,2401793427,0,472286756,False,,path,48.021,"LINESTRING (34.7907334 32.1231806, 34.7912261 32.1230693)",,,,,,
3666392287,496184967,0,282980049,False,,path,24.214,"LINESTRING (34.7885246 32.1247152, 34.7884796 32.1245008)",,,,,,
3666392287,2401793432,0,282980049,False,,path,23.254,"LINESTRING (34.7885246 32.1247152, 34.7885621 32.1249219)",,,,,,
3666392295,2401793428,0,362308351,False,,path,29.112,"LINESTRING (34.7854388 32.1231297, 34.7851469 32.1232159)",,,,,,
3666392295,513062972,0,362308351,False,,path,5.808,"LINESTRING (34.7854388 32.1231297, 34.7854967 32.1231117)",,,,,,
3676466166,1187734215,0,363484733,False,זמנהוף,path,8.165,"LINESTRING (34.7799267 32.0770094, 34.7800133 32.0770066)",,,,,,
3676466167,1187734215,0,363484733,False,זמנהוף,path,9.507,"LINESTRING (34.7801142 32.0770065, 34.7800133 32.0770066)",,,,,,
3676466169,2072034581,0,116396568,True,,path,110.28,"LINESTRING (34.7812339 32.0772399, 34.7814003 32.0762582)",,,,,,
3676466175,3676466176,0,363484736,False,,path,4.814,"LINESTRING (34.7798088 32.0739902, 34.7797964 32.0739482)",,,,,,
3676466175,4166597197,0,363484736,False,,path,1.072,"LINESTRING (34.7798088 32.0739902, 34.7798183 32.0739955)",,,,,,
3676466176,3676466177,0,363484736,False,,path,2.791,"LINESTRING (34.7797964 32.0739482, 34.7797905 32.0739236)",,,,,,
3676466176,3676466175,0,363484736,False,,path,4.814,"LINESTRING (34.7797964 32.0739482, 34.7798088 32.0739902)",,,,,,
3676466177,3676466176,0,363484736,False,,path,2.791,"LINESTRING (34.7797905 32.0739236, 34.7797964 32.0739482)",,,,,,
3699173863,3699173919,0,365919050,False,,path,5.821,"LINESTRING (34.7806106 32.0621871, 34.7806078 32.0622394)",,,,,,
3699173863,3699173918,0,365919050,False,,path,7.019,"LINESTRING (34.7806106 32.0621871, 34.7806717 32.062151)",,,,,,
3699173868,3699173869,0,260255218,False,,path,35.606,"LINESTRING (34.7802516 32.0627589, 34.7799744 32.0629765)",,,,,,
3699173868,3699173891,0,260255218,False,,path,19.482,"LINESTRING (34.7802516 32.0627589, 34.7802504 32.0625837)",,,,,,
3699173869,3914294055,0,260255218,False,,path,31.818,"LINESTRING (34.7799744 32.0629765, 34.7796645 32.0630901)",,,,,,
3699173869,3699173868,0,260255218,False,,path,35.606,"LINESTRING (34.7799744 32.0629765, 34.7802516 32.0627589)",,,,,,
3699173891,3699173868,0,260255218,False,,path,19.482,"LINESTRING (34.7802504 32.0625837, 34.7802516 32.0627589)",,,,,,
3699173891,2657319039,0,260255218,False,,path,6.366,"LINESTRING (34.7802504 32.0625837, 34.7802532 32.0625265)",,,,,,
3699173919,3699173865,0,365919050,False,,path,5.443,"LINESTRING (34.7806078 32.0622394, 34.7806105 32.0622883)",,,,,,
3699173919,3699173863,0,365919050,False,,path,5.821,"LINESTRING (34.7806078 32.0622394, 34.7806106 32.0621871)",,,,,,
3711111024,3999761594,0,264142614,False,,path,3.204,"LINESTRING (34.7935347 32.0789754, 34.7935526 32.0789999)",,,,,,
3711111226,6966741961,0,264142614,False,,path,3.568,"LINESTRING (34.7944799 32.0813392, 34.7944733 32.0813076)",,,,,,
3711111226,1312216070,0,264142614,False,,path,48.262,"LINESTRING (34.7944799 32.0813392, 34.7946016 32.0817608)",,,,,,
3723792714,1302716747,0,115220026,False,,path,16.568,"LINESTRING (34.7982277 32.0888783, 34.7981139 32.0889919)",,,,,,
3723792714,3723792715,0,115220026,False,,path,23.473,"LINESTRING (34.7982277 32.0888783, 34.7983375 32.0886888)",,,,,,
3723792715,3723792714,0,115220026,False,,path,23.473,"LINESTRING (34.7983375 32.0886888, 34.7982277 32.0888783)",,,,,,
3723792715,3723792716,0,115220026,False,,path,26.597,"LINESTRING (34.7983375 32.0886888, 34.79837 32.0884512)",,,,,,
3723792716,3723792715,0,115220026,False,,path,26.597,"LINESTRING (34.79837 32.0884512, 34.7983375 32.0886888)",,,,,,
3723792716,1302716805,0,115220026,False,,path,45.936,"LINESTRING (34.79837 32.0884512, 34.7982633 32.0880481)",,,,,,
3723792717,1302716861,0,115220026,False,,path,35.246,"LINESTRING (34.7980204 32.0897152, 34.7980122 32.0900321)",,,,,,
3723792717,3723792718,0,115220026,False,,path,20.439,"LINESTRING (34.7980204 32.0897152, 34.7980692 32.0895361)",,,,,,
3723792718,3723792717,0,115220026,False,,path,20.439,"LINESTRING (34.7980692 32.0895361, 34.7980204 32.0897152)",,,,,,
3723792718,4079232700,0,115220026,False,,path,6.434,"LINESTRING (34.7980692 32.0895361, 34.7980828 32.0894794)",,,,,,
3723792719,4079232699,0,115220026,False,,path,6.292,"LINESTRING (34.7980527 32.089364, 34.7980748 32.0894174)",,,,,,
3723792719,1302716897,0,115220026,False,,path,3.461,"LINESTRING (34.7980527 32.089364, 34.7980758 32.0893398)",,,,,,
3723792720,3723792721,0,115220026,False,,path,20.985,"LINESTRING (34.7980326 32.0901699, 34.7981139 32.0903456)",,,,,,
3723792720,1302716861,0,115220026,False,,path,15.443,"LINESTRING (34.7980326 32.0901699, 34.7980122 32.0900321)",,,,,,
3723792721,3723792722,0,115220026,False,,path,12.085,"LINESTRING (34.7981139 32.0903456, 34.7981383 32.0904523)",,,,,,
3723792721,3723792720,0,115220026,False,,path,20.985,"LINESTRING (34.7981139 32.0903456, 34.7980326 32.0901699)",,,,,,
3723792722,1252167924,0,115220026,False,,path,11.443,"LINESTRING (34.7981383 32.0904523, 34.7981616 32.0905533)",,,,,,
3723792722,3723792721,0,115220026,False,,path,12.085,"LINESTRING (34.7981383 32.0904523, 34.7981139 32.0903456)",,,,,,
3730779093,2692343475,0,263611181,False,יצחק שדה,path,44.294,"LINESTRING (34.7855313 32.0654425, 34.7859845 32.0653368)",,,,,,
3731110788,3731110789,0,264142614,False,,path,10.746,"LINESTRING (34.7935825 32.0791011, 34.7935128 32.0790246)",,,,,,
3731110788,1312216069,0,264142614,False,,path,48.295,"LINESTRING (34.7935825 32.0791011, 34.7938652 32.0794634)",,,,,,
3731110789,3999761594,0,264142614,False,,path,4.648,"LINESTRING (34.7935128 32.0790246, 34.7935526 32.0789999)",,,,,,
3731110789,3731110788,0,264142614,False,,path,10.746,"LINESTRING (34.7935128 32.0790246, 34.7935825 32.0791011)",,,,,,
3736070223,2692296668,0,263603950,False,,path,4.071,"LINESTRING (34.7816311 32.0737308, 34.7816323 32.0736942)",,,,,,
3736070223,2692296671,0,263603950,False,,path,8.935,"LINESTRING (34.7816311 32.0737308, 34.7816907 32.0737933)",,,,,,
3736070525,2692296675,0,263603947,False,שביל אבן גבירול,path,19.771,"LINESTRING (34.7819289 32.0737982, 34.7819476 32.0736211)",,,,,,
3736070525,2692296654,0,263603949,False,,path,4.166,"LINESTRING (34.7819289 32.0737982, 34.7818847 32.0737973)",,,,,,
3736070525,1312216141,0,263603951,True,שביל אבן גבירול,path,56.012,"LINESTRING (34.7819289 32.0737982, 34.781891 32.0743009)",,,,,,
3736070531,3736070532,0,263603946,False,שביל אבן גבירול,path,3.5,"LINESTRING (34.7819735 32.0735728, 34.7819548 32.0736)",,,,,,
3736070531,1312216122,0,263603946,False,שביל אבן גבירול,path,3.281,"LINESTRING (34.7819735 32.0735728, 34.7819785 32.0735436)",,,,,,
3736070532,2692296675,0,263603946,False,שביל אבן גבירול,path,2.442,"LINESTRING (34.7819548 32.0736, 34.7819476 32.0736211)",,,,,,
3736070532,3736070531,0,263603946,False,שביל אבן גבירול,path,3.5,"LINESTRING (34.7819548 32.0736, 34.7819735 32.0735728)",,,,,,
3739576646,3539981908,0,57717710,False,,path,15.491,"LINESTRING (34.8074731 32.1146093, 34.807462 32.1147483)",,,,,,
3773336630,3773336646,0,282990564,False,,path,25.877,"LINESTRING (34.7603887 32.0593943, 34.7603056 32.0591725)",,,,,,
3773336630,2869144873,0,282990564,False,,path,60.033,"LINESTRING (34.7603887 32.0593943, 34.7605936 32.0599055)",,,,,,
3773336646,2869144867,0,282990564,False,,path,14.116,"LINESTRING (34.7603056 32.0591725, 34.7602603 32.0590515)",,,,,,
3773336646,3773336630,0,282990564,False,,path,25.877,"LINESTRING (34.7603056 32.0591725, 34.7603887 32.0593943)",,,,,,
3789631660,1288291202,0,113623694,False,,path,18.424,"LINESTRING (34.7917039 32.0433459, 34.79182 32.0432126)",,,,,,
3877090939,4141506022,0,188394280,False,"הטיילת ע""ש שלמה להט",path,9.017,"LINESTRING (34.768832 32.0846447, 34.7687845 32.0847151)",,,,,,
3877090939,4141506021,0,188394280,False,"הטיילת ע""ש שלמה להט",path,16.204,"LINESTRING (34.768832 32.0846447, 34.7688286 32.084499)",,,,,,
3884294204,384651118,0,188963050,False,,path,45.927,"LINESTRING (34.7733611 32.0636079, 34.7738175 32.0637528)",,,,,,
3884294204,1995998451,0,188963050,False,,path,35.038,"LINESTRING (34.7733611 32.0636079, 34.7730095 32.0635054)",,,,,,
3907732370,1154542004,0,79635255,False,,path,16.468,"LINESTRING (34.8267327 32.1067384, 34.8265649 32.1066968)",,,,,,
3907732370,2352555613,0,79635255,False,,path,7.566,"LINESTRING (34.8267327 32.1067384, 34.8268098 32.1067575)",,,,,,
3907732380,401546213,0,83019950,False,,path,24.954,"LINESTRING (34.7824741 32.0959925, 34.7827371 32.0960194)",,,,,,
3907732380,358518773,0,83019950,False,,path,87.495,"LINESTRING (34.7824741 32.0959925, 34.781552 32.095898)",,,,,,
3907732381,3604910893,0,83019950,False,,path,7.748,"LINESTRING (34.7796625 32.0955445, 34.7797436 32.0955561)",,,,,,
3907732381,358518777,0,83019950,False,,path,38.729,"LINESTRING (34.7796625 32.0955445, 34.7792518 32.0955605)",,,,,,
3907732382,358518781,0,83019950,False,,path,21.173,"LINESTRING (34.7786151 32.0957904, 34.7788088 32.0956938)",,,,,,
3907732382,358518783,0,83019950,False,,path,76.521,"LINESTRING (34.7786151 32.0957904, 34.777958 32.096195)",,,,,,
3907732383,358518785,0,83019950,False,,path,6.686,"LINESTRING (34.7774457 32.0967585, 34.777473 32.096703)",,,,,,
3907732383,340382027,0,83019950,False,,path,44.538,"LINESTRING (34.7774457 32.0967585, 34.7772214 32.0971111)",,,,,,
3909325720,2701044312,0,264421659,False,,path,4.724,"LINESTRING (34.7834507 32.0939842, 34.7834014 32.093992)",,,,,,
3909325720,2701044313,0,264421659,False,,path,6.411,"LINESTRING (34.7834507 32.0939842, 34.7835176 32.0939736)",,,,,,
3909325727,2692365408,0,263613206,False,,path,6.316,"LINESTRING (34.7829968 32.0918645, 34.7829314 32.091877)",,,,,,
3909325727,2692365405,0,263613206,False,,path,7.426,"LINESTRING (34.7829968 32.0918645, 34.7830737 32.0918498)",,,,,,
3909325735,2701037100,0,264420445,False,,path,5.228,"LINESTRING (34.782359 32.0883077, 34.7823044 32.0883161)",,,,,,
3909325735,2701037117,0,264420445,False,,path,5.832,"LINESTRING (34.782359 32.0883077, 34.7824199 32.0882983)",,,,,,
3909326961,2701012448,0,264417838,False,,path,5.578,"LINESTRING (34.7813427 32.0813969, 34.7812835 32.0813964)",,,,,,
3909326961,2701012467,0,264417838,False,,path,7.142,"LINESTRING (34.7813427 32.0813969, 34.7814185 32.0813976)",,,,,,
3909326979,2692296654,0,263603949,False,,path,7.095,"LINESTRING (34.7818094 32.0737977, 34.7818847 32.0737973)",,,,,,
3909326979,2692296651,0,263603949,False,,path,6.275,"LINESTRING (34.7818094 32.0737977, 34.7817428 32.073798)",,,,,,
3910502892,989012134,0,103264248,False,,path,26.572,"LINESTRING (34.8140336 32.1058443, 34.8138792 32.1060443)",,,,,,
3910502892,989012103,0,103264248,False,,path,87.852,"LINESTRING (34.8140336 32.1058443, 34.8147674 32.1053566)",,,,,,
3910502946,2710651086,0,221255997,False,,path,5.693,"LINESTRING (34.7924727 32.1026438, 34.792532 32.1026339)",,,,,,
3910502946,1495242918,0,221255997,False,,path,7.52,"LINESTRING (34.7924727 32.1026438, 34.7924046 32.1026791)",,,,,,
3914294055,2657319050,0,260255218,False,,path,3.864,"LINESTRING (34.7796645 32.0630901, 34.7796238 32.0630943)",,,,,,
